"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","pinned_tweet_id","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"181","@SwayedPillow @NatGeo There’s a lot to see here! These are both incredibly important environmental issues impacting our precious wildlife, tourism, and community well-being.. ","917294970125524992","1029343705885491203",2018-08-15 03:05:26,"en","everyone",FALSE,"1029564696892977154","31573143",NA,FALSE,"2009-04-16T00:23:50.000Z","Florida, USA",FALSE,"dilly__b",NA,"Orlando, Florida. WDW CM. WMU Graduate. Pi Kappa Alpha, Epsilon Psi Alum. 🌈 Jellicle Stan. (He/Him)","dilly","https://pbs.twimg.com/profile_images/1600545379547856900/-FcSF1no_normal.jpg",0,0,0,0,0,"011ed4fb4c93abc7",658,3378,5807,13,"@SwayedPillow @NatGeo There’s a lot to see here! These are both incredibly important environmental issues impacting our precious wildlife, tourism, and community well-being."
"182","@GWaldenWFTV That's so horrible George.. ","27750332","1029502765456871424",2018-08-15 05:35:43,"en","everyone",FALSE,"1029602516105932800","1411148504","https://t.co/4y2vKhTFnf",FALSE,"2013-05-07T20:21:22.000Z","KC",FALSE,"HSoat050713","1197242079526739969","@NWMOSTATE'13,💚@NWBearcat_FB, & #FOX13GMM Uberfan. Love @TheHaroldLloyd films!! Banker-In-Training🏦 @CentralBankMW. Future Archivist.","Heather Soat","https://pbs.twimg.com/profile_images/1184150771786506241/vG32KFRJ_normal.jpg",0,0,0,0,0,NA,210,629,38560,34,"@GWaldenWFTV That's so horrible George."
"183","If anyone in the Coral Springs neighborhood here in Bradenton is #UpWith @BrightsideOn10 this morning, they’re unfortunately also up with the putrid smell of tons of dead, decaying fish from #RedTide collecting in their canals. 🤢 . https   twitter com joshsidorowicz status 1029663835626659841 video 1",NA,"1029663835626659841",2018-08-15 09:39:23,"en","everyone",FALSE,"1029663835626659841","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",7,2,3,6,0,"944823725419dd20",2386,1284,16371,112,"If anyone in the Coral Springs neighborhood here in Bradenton is #UpWith @BrightsideOn10 this morning, they’re unfortunately also up with the putrid smell of tons of dead, decaying fish from #RedTide collecting in their canals. 🤢 https://t.co/tMroYqq26z"
"184","Today’s @bradentonherald Page 1 is a “mess,” whether it’s the mess Melissa Howard has made of her political career &amp; her reputation or the mess #redtide has made of our beaches, neighborhoods, etc. @saranealeigh @RCCallihan &amp; @urbanmark2014 have the details #ReadLocal . https   twitter com MRMasferrer status 1029668694471966720 photo 1",NA,"1029668694471966720",2018-08-15 09:58:41,"en","everyone",FALSE,"1029668694471966720","349049976",NA,TRUE,"2011-08-05T13:16:34.000Z","Bradenton, Fla.",FALSE,"MRMasferrer",NA,"","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",3,0,4,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Today’s @bradentonherald Page 1 is a “mess,” whether it’s the mess Melissa Howard has made of her political career &amp; her reputation or the mess #redtide has made of our beaches, neighborhoods, etc. @saranealeigh @RCCallihan &amp; @urbanmark2014 have the details #ReadLocal https://t.co/Np2PcIKCtQ"
"185","I have to correct: Coral *Shores* not Springs.. ","141706091","1029663835626659841",2018-08-15 10:22:49,"en","everyone",FALSE,"1029674767060746240","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",0,0,0,0,0,"944823725419dd20",2386,1284,16371,112,"I have to correct: Coral *Shores* not Springs."
"186","@joshsidorowicz @BrightsideOn10 Not very often that the interior scrub swamp smells better than the seashore parts of Florida.. ","141706091","1029663835626659841",2018-08-15 10:26:28,"en","everyone",FALSE,"1029675684589916162","2781418135",NA,FALSE,"2014-08-31T01:13:47.000Z","Monaco",FALSE,"durpx5","1339270535717457920","I decline to accept the end of man.

Designated leader of a Mystery Religion

Not all tweets reflect my feelings, thoughts, values, or the truth.

Boy/Koala","Durpx5 (Durpdurpdurpdurpdurp :: Internet Samurai)","https://pbs.twimg.com/profile_images/894054936190648320/t7DCUG-u_normal.jpg",0,0,0,0,0,NA,116,1187,15624,2,"@joshsidorowicz @BrightsideOn10 Not very often that the interior scrub swamp smells better than the seashore parts of Florida."
"187","@GWaldenWFTV Wow! Thanks for the video clip.  It’s so sad to see what’s happening to those shores.. ","27750332","1029502765456871424",2018-08-15 10:30:30,"en","everyone",FALSE,"1029676701918347264","40760183",NA,FALSE,"2009-05-17T23:22:53.000Z","United Kingdom",FALSE,"flstorms","1094079072936837120","Love Florida - storms, hurricanes, beaches, space, turtles, sunsets, lightning! It's all fantastic. (she/her) ☀️ 🦋 🌹 ✨Somewhere in London! 🇬🇧","𝕾𝖚𝖒𝖒𝖊𝖗 𝕾𝖙𝖔𝖗𝖒","https://pbs.twimg.com/profile_images/1268224426786635777/jLBUnPOr_normal.jpg",0,1,0,0,0,NA,374,834,19831,22,"@GWaldenWFTV Wow! Thanks for the video clip.  It’s so sad to see what’s happening to those shores."
"188","#RedTide: The sun’s rising on the Coral Shores neighborhood in Bradenton. But the funky smell in the air isn’t going anywhere. 🤢 TONS of dead, decaying fish are collecting in the canals behind these homes. @10NewsWTSP . https   twitter com joshsidorowicz status 1029684001634770944 video 1",NA,"1029684001634770944",2018-08-15 10:59:31,"en","everyone",FALSE,"1029684001634770944","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",4,2,5,1,0,"944823725419dd20",2386,1284,16371,112,"#RedTide: The sun’s rising on the Coral Shores neighborhood in Bradenton. But the funky smell in the air isn’t going anywhere. 🤢 TONS of dead, decaying fish are collecting in the canals behind these homes. @10NewsWTSP https://t.co/KtEGEGQc8j"
"189","Just because there’s no dead fish, doesn’t mean there’s no Red Tide. Check for signs like this one. . https   twitter com JasmineStylesTV status 1029703619204063233 photo 1",NA,"1029703619204063233",2018-08-15 12:17:28,"en","everyone",FALSE,"1029703619204063233","428742280","https://t.co/Hhe5qlQh9J",TRUE,"2011-12-05T03:59:51.000Z","Cincinnati, OH",FALSE,"JasmineStylesTV","1583112561406267392","📡 @WCPO Anchor 🍢 @FloridaState alumna ✊🏽 @NABJ member 📸 IG: _newsbae 🏀 BG IS FREE!","Jasmine Styles","https://pbs.twimg.com/profile_images/1487976470924378119/U-81X6jA_normal.jpg",0,0,1,0,0,"07d9e8e8e5c83000",10496,3483,81053,151,"Just because there’s no dead fish, doesn’t mean there’s no Red Tide. Check for signs like this one. https://t.co/CInSk8C0iU"
"190","Most #Manatee residents have to go to the beach to see how #RedTide is affecting the area. Some others just have to open their front door . https   twitter com SamPutterman status 1029699229386661888",NA,"1029713670052487169",2018-08-15 12:57:24,"en","everyone",FALSE,"1029713670052487169","1697808410","https://t.co/lvv5hrbF92",TRUE,"2013-08-25T01:02:52.000Z",NA,FALSE,"RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",4,0,2,0,0,"008338532a26abed",1383,1185,6523,30,"Most #Manatee residents have to go to the beach to see how #RedTide is affecting the area. Some others just have to open their front door https://t.co/ae0e92AUJE"
"191","@SamPutterman @bradentonherald Looks enticing but I wouldn't swim in it. The winds shifting direction can certainly be deceiving. #redtide. ","35984854","1029745468576808960",2018-08-15 15:31:58,"en","everyone",FALSE,"1029752565901283328","265559945","https://t.co/CRohX622QC",TRUE,"2011-03-13T19:24:39.000Z","Bradenton, FL",FALSE,"JDeleon1012","1612861489475457029","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg",0,0,2,0,0,"008338532a26abed",2841,1468,31067,82,"@SamPutterman @bradentonherald Looks enticing but I wouldn't swim in it. The winds shifting direction can certainly be deceiving. #redtide"
"192","A refreshingly beautiful, non-smelly day on multiple #ManateeCounty beaches. Enjoy it now, because current and wind direction can change everything tomorrow. #RedTide @bradentonherald . https   twitter com SamPutterman status 1029759426847272961 photo 1",NA,"1029759426847272961",2018-08-15 15:59:14,"en","everyone",FALSE,"1029759426847272961","35984854","https://t.co/BCOBpCDHlV",FALSE,"2009-04-28T04:12:30.000Z","Florida, USA",FALSE,"SamPutterman",NA,"Covering misinformation @PolitiFact. Former: @Bradentonherald @TB_Times. Fan of dogs, coffee, news & dogs. Tips: sputterman@poynter.org","Samantha Putterman","https://pbs.twimg.com/profile_images/1162065799693119489/wZV3E7_Y_normal.jpg",6,0,8,0,0,"008338532a26abed",1344,1252,5924,57,"A refreshingly beautiful, non-smelly day on multiple #ManateeCounty beaches. Enjoy it now, because current and wind direction can change everything tomorrow. #RedTide @bradentonherald https://t.co/dT7aDs0WGq"
"193","@GWaldenWFTV @TTerryWFTV All from Lake Okeechobee discharged into the oceans!. ","27750332","1029502765456871424",2018-08-15 16:23:44,"en","everyone",FALSE,"1029765593665347584","815587038976241664","https://t.co/Dy3mK5MDDl",FALSE,"2017-01-01T15:54:37.000Z","Florida, USA",FALSE,"flylinuxinspace","1315124743272620032","Software engineer | 
He / Him / His #StandForSmall #langtwt #Deutschlernen","Gene 🇺🇸 🇩🇪 🇦🇹 🇺🇦","https://pbs.twimg.com/profile_images/1310327366485499904/jlxIWpfX_normal.jpg",0,1,0,0,0,NA,137,259,4628,1,"@GWaldenWFTV @TTerryWFTV All from Lake Okeechobee discharged into the oceans!"
"194","@flylinuxinspace @TTerryWFTV The algae in that lake and in canals it drains to..dying and breaking down into natural fertilizers...which in turn fuel the bloom is, yes, one potential source. But there are other man-made sources that likely play a role as well. It's very difficult to pinpoint the exact cause.. ","815587038976241664","1029502765456871424",2018-08-15 19:16:11,"en","everyone",FALSE,"1029808992225251330","27750332","https://t.co/nQrWky2ePo",TRUE,"2009-03-30T22:41:31.000Z","Orlando, FL",FALSE,"GWaldenWFTV",NA,"Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",1,0,0,0,0,NA,8492,959,30484,234,"@flylinuxinspace @TTerryWFTV The algae in that lake and in canals it drains to..dying and breaking down into natural fertilizers...which in turn fuel the bloom is, yes, one potential source. But there are other man-made sources that likely play a role as well. It's very difficult to pinpoint the exact cause."
"195","@flstorms Very sad.. ","40760183","1029502765456871424",2018-08-15 19:16:19,"en","everyone",FALSE,"1029809027033825280","27750332","https://t.co/nQrWky2ePo",TRUE,"2009-03-30T22:41:31.000Z","Orlando, FL",FALSE,"GWaldenWFTV",NA,"Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",0,0,0,0,0,NA,8492,959,30484,234,"@flstorms Very sad."
"196","@vipey1 Yes it is, hopefully things will get better soon. Have to wait until currents and winds drive the algae away. Hopefully drier weather ahead could help out as well.. ","138449949","1029502765456871424",2018-08-15 19:17:13,"en","everyone",FALSE,"1029809253509484545","27750332","https://t.co/nQrWky2ePo",TRUE,"2009-03-30T22:41:31.000Z","Orlando, FL",FALSE,"GWaldenWFTV",NA,"Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",0,0,0,0,0,NA,8492,959,30484,234,"@vipey1 Yes it is, hopefully things will get better soon. Have to wait until currents and winds drive the algae away. Hopefully drier weather ahead could help out as well."
"197","We found all these dead fish off highway 64 in #Bradenton, casualties of the #RedTide. We’ll show you why this is happening on #WFTV at 5:30pm. #Florida #FLwx #FLEnvironment . https   twitter com GWaldenWFTV status 1029810812431544320 photo 1",NA,"1029810812431544320",2018-08-15 19:23:25,"en","everyone",FALSE,"1029810812431544320","27750332","https://t.co/nQrWky2ePo",TRUE,"2009-03-30T22:41:31.000Z","Orlando, FL",FALSE,"GWaldenWFTV",NA,"Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",3,1,2,0,0,"07d9dc1bcfc87000",8492,959,30484,234,"We found all these dead fish off highway 64 in #Bradenton, casualties of the #RedTide. We’ll show you why this is happening on #WFTV at 5:30pm. #Florida #FLwx #FLEnvironment https://t.co/UmiygvRt3i"
"198","@GabbyC137 We're raising awareness. Check out my story, it airs on #WFTV at 5:30pm.. ","105545469","1029810812431544320",2018-08-15 20:51:05,"en","everyone",FALSE,"1029832874160254978","27750332","https://t.co/nQrWky2ePo",TRUE,"2009-03-30T22:41:31.000Z","Orlando, FL",FALSE,"GWaldenWFTV",NA,"Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",0,0,0,0,0,NA,8492,959,30484,234,"@GabbyC137 We're raising awareness. Check out my story, it airs on #WFTV at 5:30pm."
"199","#RedTide is seriously hurting local businesses, officials say. Here’s how #Florida is trying to help them bounce back 

(I’m glad my day is over because I seem to have forgotten how to tweet without typos 🙃)

. https   www bradenton com news local article216721615 html",NA,"1029835495247949825",2018-08-15 21:01:30,"en","everyone",FALSE,"1029835495247949825","1697808410","https://t.co/lvv5hrbF92",TRUE,"2013-08-25T01:02:52.000Z",NA,FALSE,"RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",0,0,1,0,0,"008338532a26abed",1383,1185,6523,30,"#RedTide is seriously hurting local businesses, officials say. Here’s how #Florida is trying to help them bounce back 

(I’m glad my day is over because I seem to have forgotten how to tweet without typos 🙃)

https://t.co/juKto38HQp"
"200","@joshsidorowicz @10NewsWTSP Hello Josh, Thais Porto with EBU News. We saw your video of the red tide t and would like to make it available to our members. Did you film this video? If so, may we have permission to use it as per , please?. https   news exchange ebu ch clearance","141706091","1029684001634770944",2018-08-16 07:49:46,"en","everyone",FALSE,"1029998639672950784","82606538",NA,FALSE,"2009-10-15T12:35:58.000Z","Geneva, Switzerland",FALSE,"Thais_pz","1118445036587237376","Journalist at European Broadcasting Union |
Masters in Political Science, University of Geneva","Thais Porto","https://pbs.twimg.com/profile_images/1124835389/41628_504520433_1356_n_normal.jpg",0,1,0,0,0,NA,1343,4765,13119,7,"@joshsidorowicz @10NewsWTSP Hello Josh, Thais Porto with EBU News. We saw your video of the red tide t and would like to make it available to our members. Did you film this video? If so, may we have permission to use it as per https://t.co/n0ehZCPy65, please?"
"201","Thursday’s @bradentonherald Page 1: @SamPutterman &amp; @RCCallihan have the latest on #RedTide (&amp; @saranealeigh continues it on 2A) Also, on 9A our editorial imploring @realDonaldTrump to quit calling us the ‘enemy of the people’ #ReadLocal . https   twitter com MRMasferrer status 1030034209388343297 photo 1",NA,"1030034209388343297",2018-08-16 10:11:07,"en","everyone",FALSE,"1030034209388343297","349049976",NA,TRUE,"2011-08-05T13:16:34.000Z","Bradenton, Fla.",FALSE,"MRMasferrer",NA,"","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",1,1,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Thursday’s @bradentonherald Page 1: @SamPutterman &amp; @RCCallihan have the latest on #RedTide (&amp; @saranealeigh continues it on 2A) Also, on 9A our editorial imploring @realDonaldTrump to quit calling us the ‘enemy of the people’ #ReadLocal https://t.co/Wdk3HUQOhl"
