"","text","id","possibly_sensitive","author_id","created_at.x","lang","reply_settings","conversation_id","in_reply_to_user_id","pinned_tweet_id","protected","verified","username","description","url","location","created_at.y","profile_image_url","name","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"153","No end in sight for #redtide plaguing Anna Maria Island, reports @jajones1.
. https   www bradenton com news local article216599435 html","1029088796518834176",FALSE,"265559945",2018-08-13 19:34:23,"en","everyone","1029088796518834176",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"No end in sight for #redtide plaguing Anna Maria Island, reports @jajones1.
https://t.co/gdhniDtkuf"
"154","I’m so happy they finally declared a state of emergency after a month of Red Tide causing respiratory issues and mass die offs in the ecosystem for The Suncoast. ","1029119574871080960",FALSE,"561567421",2018-08-13 21:36:41,"en","everyone","1029119574871080960",NA,NA,FALSE,FALSE,"BurgByTheBay","Just a weird guy, trying to live his best life🌞♎️SCF’22🌝♓️Give it time, it’ll shine🌄♌️",NA,"Lakewood Ranch, FL","2012-04-23T23:50:19.000Z","https://pbs.twimg.com/profile_images/1362425003321536513/2Qr4Mhag_normal.jpg","🌸Chris🌸",0,0,1,0,0,"0064b4f401ced97c",305,778,12295,7,"I’m so happy they finally declared a state of emergency after a month of Red Tide causing respiratory issues and mass die offs in the ecosystem for The Suncoast"
"155","@MRMasferrer Hi Marc, I need some help.....I am a central florida resident that booked a reservation with Anna Maria Vacations arrival date Sept 8 for one week. due to this catastrophic ""Red Tide"" I do not want to expose my 83 year old mother, myself and our dog to this environmental hazard.. ","1029192077115109376",FALSE,"109591201",2018-08-14 02:24:47,"en","everyone","1028241663087595520","349049976","1555590886809079809",FALSE,FALSE,"MarliseS","",NA,NA,"2010-01-29T15:46:05.000Z","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Mary Louise Stancil",0,1,0,0,0,NA,0,1,86,1,"@MRMasferrer Hi Marc, I need some help.....I am a central florida resident that booked a reservation with Anna Maria Vacations arrival date Sept 8 for one week. due to this catastrophic ""Red Tide"" I do not want to expose my 83 year old mother, myself and our dog to this environmental hazard."
"156","@MRMasferrer The AMV refuses to issue a refund of $2,238.52 to my cc. I bought CSA travel insurance-say NOT COVERED for Red Tide.Can you help me or send me to someone who can? Mary Louise. ","1029192952705429504",FALSE,"109591201",2018-08-14 02:28:16,"en","everyone","1028241663087595520","349049976","1555590886809079809",FALSE,FALSE,"MarliseS","",NA,NA,"2010-01-29T15:46:05.000Z","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Mary Louise Stancil",0,0,0,0,0,NA,0,1,86,1,"@MRMasferrer The AMV refuses to issue a refund of $2,238.52 to my cc. I bought CSA travel insurance-say NOT COVERED for Red Tide.Can you help me or send me to someone who can? Mary Louise"
"157","@MarliseS No dogs allowed on beach so he/she should be OK ($500 fine). ","1029193000256266242",FALSE,"349049976",2018-08-14 02:28:27,"en","everyone","1028241663087595520","109591201",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"@MarliseS No dogs allowed on beach so he/she should be OK ($500 fine)"
"158","Tuesday’s Page 1 @bradentonherald Lots of good stuff: @saranealeigh (w/help from @urbanmark2014 &amp; @SamPutterman ) on Melissa Howard’s lie about her college background; &amp; @jajones1 &amp; @SamPutterman on the #RedTide disaster. And inside, a story about missing journo #FreeAustinTice . https   twitter com MRMasferrer status 1029318706097217536 photo 1","1029318706097217536",FALSE,"349049976",2018-08-14 10:47:58,"en","everyone","1029318706097217536",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",2,1,4,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Tuesday’s Page 1 @bradentonherald Lots of good stuff: @saranealeigh (w/help from @urbanmark2014 &amp; @SamPutterman ) on Melissa Howard’s lie about her college background; &amp; @jajones1 &amp; @SamPutterman on the #RedTide disaster. And inside, a story about missing journo #FreeAustinTice https://t.co/awEsFcapNP"
"159","#ReadLocal @bradentonherald &amp; . https   www bradenton com","1029319208763576322",FALSE,"349049976",2018-08-14 10:49:57,"und","everyone","1029318706097217536","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"#ReadLocal @bradentonherald &amp; https://t.co/yh6lSLqACX"
"160","#RedTide cleanup: 

▶️Holmes Beach looking for volunteers
▶️Today, 8 a.m.
▶️Meet at 52nd Street

@10NewsWTSP  . https   www wtsp com article news red tide red tide volunteers asked to clean up holmes beach shoreline 67 583875329. https   twitter com joshsidorowicz status 1029324640756346880 photo 1","1029324640756346880",FALSE,"141706091",2018-08-14 11:11:32,"en","everyone","1029324640756346880",NA,NA,FALSE,TRUE,"JoshWTSP","// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","https://t.co/hWQcHwPK4w","Tampa, FL","2010-05-08T20:14:22.000Z","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg","Josh Sidorowicz WTSP",3,0,3,0,0,"008338532a26abed",2386,1284,16371,112,"#RedTide cleanup: 

▶️Holmes Beach looking for volunteers
▶️Today, 8 a.m.
▶️Meet at 52nd Street

@10NewsWTSP https://t.co/gN7gVcZ3jb https://t.co/hI2h0lcOKS"
"161","FLORIDA: let’s get some things straight!

Red Tide is DIFFERENT than the Okeechobee Green Algae!

They are NOT related. Two different issues.

#RedTide #Okeechobee. ","1029343705885491203",FALSE,"31573143",2018-08-14 12:27:18,"en","everyone","1029343705885491203",NA,NA,FALSE,FALSE,"dilly__b","Orlando, Florida. WDW CM. WMU Graduate. Pi Kappa Alpha, Epsilon Psi Alum. 🌈 Jellicle Stan. (He/Him)",NA,"Florida, USA","2009-04-16T00:23:50.000Z","https://pbs.twimg.com/profile_images/1600545379547856900/-FcSF1no_normal.jpg","dilly",4,6,2,0,0,"00428f1c4b22dba6",658,3378,5807,13,"FLORIDA: let’s get some things straight!

Red Tide is DIFFERENT than the Okeechobee Green Algae!

They are NOT related. Two different issues.

#RedTide #Okeechobee"
"162","Red Tide is a naturally occurring algae bloom that has been documented since the early 1800s.

Okeechobee’s Green Sludge Algae is... well no one is really sure. But probs cause by the sugar companies.

#RedTide #Okeechobee. ","1029343710234988544",FALSE,"31573143",2018-08-14 12:27:19,"en","everyone","1029343705885491203","31573143",NA,FALSE,FALSE,"dilly__b","Orlando, Florida. WDW CM. WMU Graduate. Pi Kappa Alpha, Epsilon Psi Alum. 🌈 Jellicle Stan. (He/Him)",NA,"Florida, USA","2009-04-16T00:23:50.000Z","https://pbs.twimg.com/profile_images/1600545379547856900/-FcSF1no_normal.jpg","dilly",0,0,2,0,0,"00428f1c4b22dba6",658,3378,5807,13,"Red Tide is a naturally occurring algae bloom that has been documented since the early 1800s.

Okeechobee’s Green Sludge Algae is... well no one is really sure. But probs cause by the sugar companies.

#RedTide #Okeechobee"
"163","@dilly__b Not true. The chemistry and non-competing other phytoplankton required for Karenia brevis to bloom may be impacted / additional catalyst from man made conditions. Suppression of other life through pollution has opened the door wide for extensive red tide. ","1029344754381873153",FALSE,"3845807188",2018-08-14 12:31:28,"en","everyone","1029343705885491203","31573143","1606668753713995776",FALSE,FALSE,"JodiWishMN","Love a good marching band & plumes. Repro-Choice, Book Freedom, LGBTQ ally, stop killing people, house the house-less ❤️T1 mom 💙⭐️🌹FCO mom",NA,"Minneapolis MN","2015-10-02T19:44:24.000Z","https://pbs.twimg.com/profile_images/1518911473644412932/2FOG5sNx_normal.jpg","MNWish",0,1,1,0,0,NA,3502,4969,42579,10,"@dilly__b Not true. The chemistry and non-competing other phytoplankton required for Karenia brevis to bloom may be impacted / additional catalyst from man made conditions. Suppression of other life through pollution has opened the door wide for extensive red tide"
"164","@dilly__b And once red tide is close to shore, pollution &amp; the nutrient run off from the lake is a further catalyst to the explosion we are seeing. ","1029344975279017984",FALSE,"3845807188",2018-08-14 12:32:21,"en","everyone","1029343705885491203","31573143","1606668753713995776",FALSE,FALSE,"JodiWishMN","Love a good marching band & plumes. Repro-Choice, Book Freedom, LGBTQ ally, stop killing people, house the house-less ❤️T1 mom 💙⭐️🌹FCO mom",NA,"Minneapolis MN","2015-10-02T19:44:24.000Z","https://pbs.twimg.com/profile_images/1518911473644412932/2FOG5sNx_normal.jpg","MNWish",0,0,1,0,0,NA,3502,4969,42579,10,"@dilly__b And once red tide is close to shore, pollution &amp; the nutrient run off from the lake is a further catalyst to the explosion we are seeing"
"165","@MRMasferrer Sadly, I knew it was only a matter of time. #redtide. ","1029357189109035008",FALSE,"265559945",2018-08-14 13:20:53,"en","everyone","1029351015127175168","349049976","1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"@MRMasferrer Sadly, I knew it was only a matter of time. #redtide"
"166","My senses are grateful not to be on #redtide duty today, but @bradentonherald staffers @RCCallihan and @tompkinscondie are bringing you the latest today.. ","1029389499862867968",FALSE,"265559945",2018-08-14 15:29:16,"en","everyone","1029389499862867968",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,1,2,1,0,"008338532a26abed",2841,1468,31067,82,"My senses are grateful not to be on #redtide duty today, but @bradentonherald staffers @RCCallihan and @tompkinscondie are bringing you the latest today."
"167","@JDeleon1012 @bradentonherald @RCCallihan Your turn will come.... ","1029396675490734081",FALSE,"394878948",2018-08-14 15:57:47,"en","everyone","1029389499862867968","265559945",NA,FALSE,TRUE,"tompkinscondie","Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","https://t.co/XG5wZPllJ4","Bradenton, Florida","2011-10-20T19:32:36.000Z","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins",0,1,0,0,0,NA,2345,2806,9736,60,"@JDeleon1012 @bradentonherald @RCCallihan Your turn will come..."
"168","@tompkinscondie @bradentonherald @RCCallihan I got three turns last week ... my nose, throat and taste buds can remember quite clearly.. ","1029397318280404993",FALSE,"265559945",2018-08-14 16:00:20,"en","everyone","1029389499862867968","394878948","1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,1,0,0,0,"008338532a26abed",2841,1468,31067,82,"@tompkinscondie @bradentonherald @RCCallihan I got three turns last week ... my nose, throat and taste buds can remember quite clearly."
"169","@JDeleon1012 @bradentonherald @RCCallihan I got ALL the turns.. ","1029397449864097794",FALSE,"394878948",2018-08-14 16:00:51,"en","everyone","1029389499862867968","265559945",NA,FALSE,TRUE,"tompkinscondie","Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","https://t.co/XG5wZPllJ4","Bradenton, Florida","2011-10-20T19:32:36.000Z","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins",0,1,1,0,0,NA,2345,2806,9736,60,"@JDeleon1012 @bradentonherald @RCCallihan I got ALL the turns."
"170","@tompkinscondie @bradentonherald @RCCallihan That's what this is really about, and of course that you miss working with me!. ","1029397898524610560",FALSE,"265559945",2018-08-14 16:02:38,"en","everyone","1029389499862867968","394878948","1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"@tompkinscondie @bradentonherald @RCCallihan That's what this is really about, and of course that you miss working with me!"
"171","@elonmusk want to be a Pioneer and hero find a way to suck out this #RedTide. ","1029412824206987267",FALSE,"2924063531",2018-08-14 17:01:57,"en","everyone","1029412824206987267","44196397","1253508562321641472",FALSE,FALSE,"KathleenLong","#KAG Women for Trump Native NY'er #ProLife #MAGA2020 #Red wave #Family #standwithIsrael ✝ my family served #LivePDNation","https://t.co/CGcqdKFH9p","FL","2014-12-16T01:43:59.000Z","https://pbs.twimg.com/profile_images/1253505095993622528/RyzqeJXb_normal.jpg","KLONG",0,0,0,0,0,"0064b4f401ced97c",418,976,18152,6,"@elonmusk want to be a Pioneer and hero find a way to suck out this #RedTide"
"172","@realDonaldTrump let’s stop 🛑 the #RedTide collaboration with @elonmusk to suck the algae.. ","1029413267884658688",FALSE,"2924063531",2018-08-14 17:03:43,"en","everyone","1029413267884658688","25073877","1253508562321641472",FALSE,FALSE,"KathleenLong","#KAG Women for Trump Native NY'er #ProLife #MAGA2020 #Red wave #Family #standwithIsrael ✝ my family served #LivePDNation","https://t.co/CGcqdKFH9p","FL","2014-12-16T01:43:59.000Z","https://pbs.twimg.com/profile_images/1253505095993622528/RyzqeJXb_normal.jpg","KLONG",0,0,0,0,0,"0064b4f401ced97c",418,976,18152,6,"@realDonaldTrump let’s stop 🛑 the #RedTide collaboration with @elonmusk to suck the algae."
"173","Vacation week at Holmes Beach with red tide.  Thankful for the pool because the beach stinks and makes you cough.. ","1029421687182376960",FALSE,"123732211",2018-08-14 17:37:10,"en","everyone","1029421687182376960",NA,NA,FALSE,FALSE,"mkwhitti","",NA,NA,"2010-03-17T02:17:23.000Z","https://pbs.twimg.com/profile_images/1031194192284999680/NZPCv2NV_normal.jpg","Matthew Whittington",0,0,0,0,0,"19e150d848908604",1,29,97,1,"Vacation week at Holmes Beach with red tide.  Thankful for the pool because the beach stinks and makes you cough."
"174","@JodiWishMN I haven’t read anywhere that the two are related in any way. Correlation does not imply causation. Do you have facts to support that?  . https   www google com amp s okeechobeenews net lake okeechobee red tide comes from ocean not lake releases amp. https   twitter com dilly__b status 1029430896817004554 photo 1","1029430896817004554",FALSE,"31573143",2018-08-14 18:13:46,"en","everyone","1029343705885491203","3845807188",NA,FALSE,FALSE,"dilly__b","Orlando, Florida. WDW CM. WMU Graduate. Pi Kappa Alpha, Epsilon Psi Alum. 🌈 Jellicle Stan. (He/Him)",NA,"Florida, USA","2009-04-16T00:23:50.000Z","https://pbs.twimg.com/profile_images/1600545379547856900/-FcSF1no_normal.jpg","dilly",0,0,0,0,0,"5acc3a887617d093",658,3378,5807,13,"@JodiWishMN I haven’t read anywhere that the two are related in any way. Correlation does not imply causation. Do you have facts to support that? https://t.co/oWkPV2wwXF https://t.co/3q64Ed0RdO"
"175","Locals say normally #CoquinaBeach would be busier... #RedTide #Florida #Bradenton #FLwx #FLEnvironment #WFTV . https   twitter com GWaldenWFTV status 1029475928869621761 photo 1","1029475928869621761",FALSE,"27750332",2018-08-14 21:12:42,"en","everyone","1029475928869621761",NA,NA,FALSE,TRUE,"GWaldenWFTV","Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","https://t.co/nQrWky2ePo","Orlando, FL","2009-03-30T22:41:31.000Z","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg","George Waldenberger",1,0,2,2,0,"07d9db6fd6486002",8492,959,30484,234,"Locals say normally #CoquinaBeach would be busier... #RedTide #Florida #Bradenton #FLwx #FLEnvironment #WFTV https://t.co/quqgBZ7PC5"
