"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","url","name","profile_image_url","verified","location","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"91","@TimGruters @JoeGruters StPete dumps 100’s K of gallons of raw sewage into Tampa Bay. It’s ridiculous. ",FALSE,"22647909",2018-12-20 03:47:42,"en","1075598591555624960","everyone","1075433449622769665","https://t.co/2pICTD3oNB","Anthony Pedicini","https://pbs.twimg.com/profile_images/770287879008378881/XIZ9XFci_normal.jpg",FALSE,"Tampa, Florida",FALSE,"#political #strategist & #history student #FSU alumnus. Love fine wine finer #Scotch & finest cigars. #Catholic in belief. #Hockey & #hunting","anthonypedicini","2009-03-03T17:22:12.000Z",0,0,2,0,0,2211,790,19244,48,"239074040",NA,"dc62519fda13b4ec","@TimGruters @JoeGruters StPete dumps 100’s K of gallons of raw sewage into Tampa Bay. It’s ridiculous",FALSE
"92","“These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay.” . https   www tampabay com news publicsafety st petersburg dumps 70000 gallons of wastewater over the weekend 20181224",FALSE,"32508227",2018-12-26 04:05:47,"en","1077777469405622272","everyone","1077777469405622272",NA,"Cathy Harrelson","https://pbs.twimg.com/profile_images/2389957309/ebl15y707sd4aza3djp8_normal.jpeg",FALSE,"St. Petersburg,  Florida ",FALSE,"St Pete Sustainability Council, Urban Forestry, Pinellas Dem Enviro Caucus; clean energy & water; mom/grandma, Rays fan, planet's burning down stop arguing!!","harrelcat","2009-04-17T18:20:42.000Z",0,0,0,0,0,1267,2862,7615,17,NA,"459833313084321793",NA,"“These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay.” https://t.co/SO8Br5MdCG",FALSE
"93","Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.. ",FALSE,"817708036152295424",2018-12-26 22:08:50,"en","1078050027665281025","everyone","1078050027665281025",NA,"Lin Soo","https://pbs.twimg.com/profile_images/1445037691310116868/1npU_Ckc_normal.jpg",FALSE,NA,FALSE,"Pass Freedom to Vote Act & John Lewis Voting Rights Act
Abolish the Filibuster
Abolish the Electoral College","LinSooMoon","2017-01-07T12:22:42.000Z",4,0,2,0,0,1243,531,75043,4,NA,NA,NA,"Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.",FALSE
"94","RT @LinSooMoon: Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.. ",FALSE,"1042951616",2018-12-27 12:56:27,"en","1078273403683889153","everyone","1078273403683889153",NA,"Melinda Ayres","https://pbs.twimg.com/profile_images/937151936129777664/bqYKBKvB_normal.jpg",FALSE,"Portland, OR",FALSE,"pharmacist, retired, artist, interested in mythology, Celtic lore and knotwork, dragons-- please resist!
#TheResistance #HealthcareVoter #Impeachment","Innrdreams","2012-12-28T19:17:34.000Z",4,0,0,0,0,9727,11022,461307,22,NA,NA,NA,"RT @LinSooMoon: Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.",FALSE
"95","RT @LinSooMoon: Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.. ",FALSE,"148851257",2018-12-27 13:08:10,"en","1078276351864516608","everyone","1078276351864516608",NA,"Trueblue","https://pbs.twimg.com/profile_images/1569119805315088385/XdOBY6gH_normal.jpg",FALSE,"United States",FALSE,"I 💙 my family even though they❤️Trump🥵. My grandsons and my animals are my raison d'être.💙💙 PS. Twitter is NOT a dating site, even at my age😉","ponymom48","2010-05-27T19:39:38.000Z",4,0,0,0,0,11304,12150,66543,11,NA,"1465284808481939457",NA,"RT @LinSooMoon: Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.",FALSE
"96","""These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay."" . https   www tampabay com news publicsafety st petersburg dumps 70000 gallons of wastewater over the weekend 20181224",FALSE,"716472581625282560",2018-12-27 14:00:02,"en","1078289407055147008","everyone","1078289407055147008","https://t.co/OaReLQmfJ8","🌊Florida Waters💦","https://pbs.twimg.com/profile_images/889557316533706752/h7grxDfc_normal.jpg",FALSE,"Florida, USA",FALSE,"Spreading awareness about the environmental devastation our beautiful state is currently suffering, especially to our most precious resource: water.","SaveFLWatersNow","2016-04-03T03:49:09.000Z",1,0,0,0,0,560,246,7676,29,NA,"903814489858035716",NA,"""These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay."" https://t.co/1ZNiRmu4M4",FALSE
"97","RT @SaveFLWatersNow: ""These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay."" . https   www tampabay com news publicsafety st petersburg dumps 70000 gallons of wastewater over the weekend 20181224",FALSE,"3177166981",2018-12-27 14:05:02,"en","1078290663240855557","everyone","1078290663240855557","https://t.co/lJDpSPVd5z","South Florida Trending","https://pbs.twimg.com/profile_images/592459471621738497/YOqaJjjb_normal.jpg",FALSE,"West Palm Beach, FL",FALSE,"South Florida Trending - Covering what's going on online here in Palm Beach, Broward, Miami-Dade & The Keys #southflorida #trending #news","SoFlTrending","2015-04-26T22:35:14.000Z",1,0,0,0,0,2675,2300,11596,207,NA,NA,NA,"RT @SaveFLWatersNow: ""These are the latest spills in St. Petersburg's ongoing sewage saga, which peaked in 2015 and 2016 and has resulted in more than a billion gallons of wastewater being dumped, hundreds of millions of which made it to Tampa Bay."" https://t.co/1ZNiRmu4M4",FALSE
"98","RT @LinSooMoon: Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.. ",FALSE,"2196488120",2018-12-27 14:07:10,"en","1078291198933168130","everyone","1078291198933168130",NA,"🌈Aly • IT’S THE GUNS ☮️ 🇺🇦💛🗳💙🌊🇺🇸","https://pbs.twimg.com/profile_images/1544867537451683840/NzkhqrF3_normal.jpg",FALSE,"Brooklyn, NY",FALSE,"I❤️painting pictures with words; 🎸; 🎥;  #CovertCrew #YELLOWSTONE Student, Bard College. NO PORN! YOU WILL BE BLOCKED!
IG: @ae4ca2022 
@ae4ca@mastodon.online","ae4ca","2013-11-15T19:17:31.000Z",4,0,0,0,0,3918,4831,520298,227,NA,"1623636919656521730",NA,"RT @LinSooMoon: Planning to visit the Tampa Bay area? Be aware That Tampa, St. Petersburg &amp; Clearwater have made another large sewage dump into Tampa Bay and the Gulf of Mexico. Sewage dumping is an ongoing problem. Don’t let your family, especially kids, go into the water. Same for pets.",FALSE
"99","@BloombergDotOrg @StPeteFL That’s great, but St Pete really needs help not releasing tons of raw sewage into the gulf every time it rains really hard.. ",FALSE,"4738110676",2019-01-04 23:55:40,"en","1081338404082761728","everyone","1080881875948920832",NA,"Jo Boomer","https://pbs.twimg.com/profile_images/1586869514599268355/hI1H66lw_normal.jpg",FALSE,NA,FALSE,"May a big blue bird poop on Muskie’s head. it’s good luck, you know.","jobahawk","2016-01-07T21:07:04.000Z",0,0,0,0,0,1060,1423,13970,1,"370808273","964946110556135432",NA,"@BloombergDotOrg @StPeteFL That’s great, but St Pete really needs help not releasing tons of raw sewage into the gulf every time it rains really hard.",FALSE
"100","@FLGovScott Insurance costs are killing me!
Broward county needs investigation , it's stinks from the sheriff office to elections board.
Mayor of StPete openly dumps sewage in the gulf. Enough already. ",FALSE,"1017111289389338625",2019-01-07 21:03:43,"en","1082382295443668992","everyone","1082337320437731330",NA,"IseeQpeople","https://pbs.twimg.com/profile_images/1090668963464384512/y73aBJxF_normal.jpg",FALSE," Central Florida Beach bar",FALSE,"Cynical jaded truth searcher, grower of forests, MAGA . Free people don't ask for permission! Taxation is theft. End the fed. Red word follower of Jesus.","fedup_isee","2018-07-11T18:20:03.000Z",0,0,1,0,0,809,999,3762,0,"131546062","1121128409030111232",NA,"@FLGovScott Insurance costs are killing me!
Broward county needs investigation , it's stinks from the sheriff office to elections board.
Mayor of StPete openly dumps sewage in the gulf. Enough already",FALSE
"101","@TB_Times Lol. St. Pete tackling climate change by dumping sewage in the bay. Get out of here.. ",FALSE,"2472805949",2019-01-08 04:07:41,"en","1082488989326737410","everyone","1082487057166012417",NA,"Kevin on Earth","https://pbs.twimg.com/profile_images/1543014080310542338/qRRM2gYf_normal.jpg",FALSE,"Florida, USA",FALSE,"Tampa Bay Sports•Tough Love•Metal•DIY•Movies•Don’t give up•Apologetics•Critical Thinking•Acerbic sense of humor•✝️•pronouns:yahtzee/pickle","kfgravy","2014-04-10T00:20:06.000Z",0,1,1,0,0,751,1813,44704,24,"14304462","1473730593854791688",NA,"@TB_Times Lol. St. Pete tackling climate change by dumping sewage in the bay. Get out of here.",FALSE
"102","Short forum tonight under 45 minutes. Story soon. But my old beat came up. @harrycohen2019 closed up by saying infrastructure would be a cornerstone of his campaign ""so we don't become a Flint, MI or, God forbid, St. Pete, that's dumping sewage into the bay."" #tampamayor2019.. ",FALSE,"17873369",2019-01-09 00:46:41,"en","1082800794141904898","everyone","1082800794141904898","https://t.co/uISsduaLRA","Charlie Frago","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg",TRUE,"Tampa, FL",FALSE,"Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.","CharlieFrago","2008-12-04T18:03:12.000Z",1,1,1,1,0,4927,3737,14783,155,NA,NA,NA,"Short forum tonight under 45 minutes. Story soon. But my old beat came up. @harrycohen2019 closed up by saying infrastructure would be a cornerstone of his campaign ""so we don't become a Flint, MI or, God forbid, St. Pete, that's dumping sewage into the bay."" #tampamayor2019.",FALSE
"103","RT @CharlieFrago: Short forum tonight under 45 minutes. Story soon. But my old beat came up. @harrycohen2019 closed up by saying infrastructure would be a cornerstone of his campaign ""so we don't become a Flint, MI or, God forbid, St. Pete, that's dumping sewage into the bay."" #tampamayor2019.. ",FALSE,"119945205",2019-01-09 01:00:58,"en","1082804387947388929","everyone","1082804387947388929","https://t.co/oEoq0MEPcp","Mark Puente","https://pbs.twimg.com/profile_images/1107681713327505408/c3Bt1MN7_normal.png",TRUE,"Cleveland, OH",FALSE,"Investigative reporter at @marshallproj Once: @TB_Times, @LATimes, @baltimoresun, @theplaindealer, trucker & Teamster. Email: mpuente@themarshallproject.org","MarkPuente","2010-03-05T01:07:56.000Z",1,0,0,0,0,5433,3280,22090,250,NA,"1536651712118784000",NA,"RT @CharlieFrago: Short forum tonight under 45 minutes. Story soon. But my old beat came up. @harrycohen2019 closed up by saying infrastructure would be a cornerstone of his campaign ""so we don't become a Flint, MI or, God forbid, St. Pete, that's dumping sewage into the bay."" #tampamayor2019.",FALSE
"104","@RonDeSantisFL Thanks for getting rid of Sheriff Israel.Please don't stop. St Pete mayor dumps raw sewage in gulf and we had worst red tide in yrs. I voted for you and have great expectations for you. Fix Broward county corruption. Thanks and good luck!. ",FALSE,"1017111289389338625",2019-01-09 11:18:00,"en","1082959670564786176","everyone","1082821646703120385",NA,"IseeQpeople","https://pbs.twimg.com/profile_images/1090668963464384512/y73aBJxF_normal.jpg",FALSE," Central Florida Beach bar",FALSE,"Cynical jaded truth searcher, grower of forests, MAGA . Free people don't ask for permission! Taxation is theft. End the fed. Red word follower of Jesus.","fedup_isee","2018-07-11T18:20:03.000Z",0,0,0,0,0,809,999,3762,0,"487297085","1121128409030111232",NA,"@RonDeSantisFL Thanks for getting rid of Sheriff Israel.Please don't stop. St Pete mayor dumps raw sewage in gulf and we had worst red tide in yrs. I voted for you and have great expectations for you. Fix Broward county corruption. Thanks and good luck!",FALSE
"105","@stevedawgs @GrahamBrink @TB_Times Correct, at present all the raw sewage from the idealists in St Petersburg is getting dumped into Tampa Bay. So let's not worry about that, let's add more sewage and blame it all on President Trump as Liberal tool's always do.. ",FALSE,"4063344855",2019-01-24 22:13:18,"en","1088560400336146433","everyone","1088529047217455105",NA,"Citizen John","https://pbs.twimg.com/profile_images/915324037831774208/2XuWMNvS_normal.jpg",FALSE,"United States",FALSE,"Husband, Father, Grandfather & USA citizen.
MAGA
Christian. Conservative. 
Protect the Constitution & 2A.","JohnGor19801107","2015-10-28T21:43:21.000Z",0,0,0,0,0,857,3230,5797,1,"1626059071","1414968168871866371",NA,"@stevedawgs @GrahamBrink @TB_Times Correct, at present all the raw sewage from the idealists in St Petersburg is getting dumped into Tampa Bay. So let's not worry about that, let's add more sewage and blame it all on President Trump as Liberal tool's always do.",FALSE
"106","@cdillow @Patrice_Brost1 St. Pete is one of my favorite places. I love the Dali museum there. And the Gulf is so beautiful and so much different than the Atlantic. I do miss Florida. But they kept dumping sewage in my river and I couldn't even take the dogs there anymore. Scott destroyed the environment. ",FALSE,"1013902734498652161",2019-02-07 23:33:55,"en","1093654117866627079","everyone","1093538445958483968","https://t.co/fyyyhSeXom","@savinggrace1969🇺🇸🏴‍☠️","https://pbs.twimg.com/profile_images/1581990148849520640/QVjvrHxc_normal.jpg",FALSE,"Florida",FALSE,"Loves democracy, dogs,horses,cannabis. Hates fascist assholes. There will be swearing  #BLM #bigdog #FUDeSantis #RareDisease  #cannabiscommunity🌈🍄","savinggrace1969","2018-07-02T21:50:24.000Z",0,2,0,0,0,8233,8691,38301,4,"20147053","1073221178200899584",NA,"@cdillow @Patrice_Brost1 St. Pete is one of my favorite places. I love the Dali museum there. And the Gulf is so beautiful and so much different than the Atlantic. I do miss Florida. But they kept dumping sewage in my river and I couldn't even take the dogs there anymore. Scott destroyed the environment",FALSE
"107","Mayor of StPete doesn't care about your kids or the environment. What he really wants to do is raise your taxes.
Dump sewage in Gulf.
Disgraceful. . https   twitter com Kriseman status 1095498359954116608",FALSE,"1017111289389338625",2019-02-13 11:14:25,"en","1095642344441958401","everyone","1095642344441958401",NA,"IseeQpeople","https://pbs.twimg.com/profile_images/1090668963464384512/y73aBJxF_normal.jpg",FALSE," Central Florida Beach bar",FALSE,"Cynical jaded truth searcher, grower of forests, MAGA . Free people don't ask for permission! Taxation is theft. End the fed. Red word follower of Jesus.","fedup_isee","2018-07-11T18:20:03.000Z",0,0,0,0,0,809,999,3762,0,NA,"1121128409030111232",NA,"Mayor of StPete doesn't care about your kids or the environment. What he really wants to do is raise your taxes.
Dump sewage in Gulf.
Disgraceful. https://t.co/DZwuMMhZcv",FALSE
