"","text","id","created_at.x","possibly_sensitive","lang","author_id","in_reply_to_user_id","conversation_id","reply_settings","username","description","url","protected","verified","location","name","profile_image_url","pinned_tweet_id","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"119","Follow @saranealeigh and @tompkinscondie for today's latest updates on #redtide from #AnnaMariaIsland.. ","1027911261982547968",2018-08-10 13:35:17,FALSE,"en","265559945","265559945","1027910996533407746","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"Follow @saranealeigh and @tompkinscondie for today's latest updates on #redtide from #AnnaMariaIsland."
"120","@samdaman32215 @JDeleon1012 Had to leave early on Thursday.  Beach was was covered with dead fish and many more floating in the water.  Water is dark.  It was even difficult to sit on balcony due to smell.. ","1027945430557122562",2018-08-10 15:51:03,FALSE,"en","134696426","760904763387019265","1027201708198436864","everyone","Svandmd","N.J. dentist #voteblue #strongertogether",NA,FALSE,FALSE,"Andover, NJ, USA","Svanderpaauw DMD 🌊🌊😷☮️🌻💔🦷👩🏻‍💼","https://pbs.twimg.com/profile_images/2456299618/image_normal.jpg",NA,"2010-04-19T05:34:57.000Z",0,0,0,0,0,NA,1982,3105,18063,2,"@samdaman32215 @JDeleon1012 Had to leave early on Thursday.  Beach was was covered with dead fish and many more floating in the water.  Water is dark.  It was even difficult to sit on balcony due to smell."
"121","My Gulf Coast beaches are empty. #RedTide #globalwarming @ Coquina Beach . https   www instagram com p BmTo1KFn_Ob","1027970819744509952",2018-08-10 17:31:56,FALSE,"en","100664185",NA,"1027970819744509952","everyone","TalkingArts2","Exploring traditional and contemporary visual and performing arts, literature, and film of Africa and its Diaspora",NA,FALSE,FALSE,"Florida, USA","Paul T","https://pbs.twimg.com/profile_images/837524502439305216/ZjJNNQJu_normal.jpg",NA,"2009-12-31T03:09:31.000Z",0,0,0,0,0,"224d8d4e6da92f36",249,991,1170,10,"My Gulf Coast beaches are empty. #RedTide #globalwarming @ Coquina Beach https://t.co/YHEjOtXMVZ"
"122","Who crashed this couple’s dream wedding? Thousands of dead fish, video by @tompkinscondie. #Redtide would definitely have earned a bridezilla moment if you ask me. 
 . https   www bradenton com news local article216445025 html","1027990765664911360",2018-08-10 18:51:12,FALSE,"en","265559945","265559945","1027989970932383744","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"Who crashed this couple’s dream wedding? Thousands of dead fish, video by @tompkinscondie. #Redtide would definitely have earned a bridezilla moment if you ask me. 
 https://t.co/gcTc5LBCkx"
"123","#RedTide on Holmes Beach, Anna Maria Island. @mysuncoast

Fb Live &gt;&gt; 

Everything we have on red tide &gt;&gt;  . https   www facebook com mysuncoast videos 2072264132803877. http   www mysuncoast com redtide. https   twitter com SammiWWSB status 1027999159666790400 photo 1","1027999159666790400",2018-08-10 19:24:33,FALSE,"en","979718637299929088",NA,"1027999159666790400","everyone","SammiBPhoto","📸 Absolutely adore capturing memories for others. See more work on the gram ⇩","https://t.co/th63VYvcq2",FALSE,FALSE,"Sarasota, FL","Sammi Battista","https://pbs.twimg.com/profile_images/1519121464666083330/ih5WLmNS_normal.jpg",NA,"2018-03-30T13:55:00.000Z",3,0,8,0,0,"19e150d848908604",220,154,584,2,"#RedTide on Holmes Beach, Anna Maria Island. @mysuncoast

Fb Live &gt;&gt; https://t.co/s0SIROajzF

Everything we have on red tide &gt;&gt; https://t.co/enOb28mlLd https://t.co/fwSf2raT3C"
"124","Hundreds of fish and eels washed up... #redtide #bradentonbeach #sad #fish @ Bradenton Beach, Florida . https   www instagram com p BmT4lP_AxjT","1028005402208882688",2018-08-10 19:49:21,FALSE,"en","28719770",NA,"1028005402208882688","everyone","jasonmercurio","Here, There, Everywhere..🇺🇸🎸👨🏼‍🎤🌱 Rescue Cat Dad",NA,FALSE,FALSE,"iPhone: 48.141220,7.704262","Jason Mercurio","https://pbs.twimg.com/profile_images/1458790921043128326/RxByGl8J_normal.jpg",NA,"2009-04-04T02:31:44.000Z",0,0,0,0,0,"224d8d4e6da92f36",734,1037,8296,25,"Hundreds of fish and eels washed up... #redtide #bradentonbeach #sad #fish @ Bradenton Beach, Florida https://t.co/iehFCvbNIM"
"125","Eating dinner with Jocelyn and though the sunset was beautiful the Red Tide smell was not. #water #annamariaisland #sunset #seascape #photooftheday #gulf @ The Beach House Restaurant . https   www instagram com p BmUyJeyBIOI","1028131976635719681",2018-08-11 04:12:19,FALSE,"en","41012109",NA,"1028131976635719681","everyone","sportochick","Freelance Costume Stitcher, AVID reader and book review blogger. I read A LOT! Give me a great book filled with emotional impact and I am your fan for life.","https://t.co/yQi3rcHDOr",FALSE,FALSE,"Wisconsin","Sportochick","https://pbs.twimg.com/profile_images/1380735682423971842/kvVCuX-D_normal.png","1486189993341161472","2009-05-19T00:34:19.000Z",1,0,0,0,0,"224d8d4e6da92f36",1156,1834,6100,56,"Eating dinner with Jocelyn and though the sunset was beautiful the Red Tide smell was not. #water #annamariaisland #sunset #seascape #photooftheday #gulf @ The Beach House Restaurant https://t.co/L544fko4aw"
"126","Here’s Saturday’s @bradentonherald Page 1 featuring another stellar report from @saranealeigh on the #RedTide mess on #AnnaMariaIsland &amp; @RBallogg on what some fishermen are doing about it Read more at  #ReadLocal . https   www bradenton com. https   twitter com MRMasferrer status 1028219230418821120 photo 1","1028219230418821120",2018-08-11 09:59:02,FALSE,"en","349049976",NA,"1028219230418821120","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,1,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Here’s Saturday’s @bradentonherald Page 1 featuring another stellar report from @saranealeigh on the #RedTide mess on #AnnaMariaIsland &amp; @RBallogg on what some fishermen are doing about it Read more at https://t.co/yh6lSLqACX #ReadLocal https://t.co/gLKS1DMaXB"
"127","The good news for @saranealeigh is she has got to go the beach every day this past week The bad news, there was #RedTide The good news for readers is that she, @JDeleon1012 &amp; @tompkinscondie were there to tell the story of the effects on AMI . https   www bradenton com news local article216431355 html","1028219993635414018",2018-08-11 10:02:04,FALSE,"en","349049976","349049976","1028219230418821120","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"The good news for @saranealeigh is she has got to go the beach every day this past week The bad news, there was #RedTide The good news for readers is that she, @JDeleon1012 &amp; @tompkinscondie were there to tell the story of the effects on AMI https://t.co/PqOhFJmwS8"
"128","#RedTide takes its toll on #AnnaMariaIsland #Florida . https   twitter com MRMasferrer status 1028241663087595520 video 1","1028241663087595520",2018-08-11 11:28:10,FALSE,"en","349049976",NA,"1028241663087595520","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,2,0,0,0,"19e150d848908604",3164,1918,76809,119,"#RedTide takes its toll on #AnnaMariaIsland #Florida https://t.co/zMfugzJaCr"
"129","The smell of #redtide is definitely in the air at Cortez Beach Saturday morning. And yes I’m coughing . https   twitter com RCCallihan status 1028291333759356928 photo 1","1028291333759356928",2018-08-11 14:45:33,FALSE,"en","1697808410",NA,"1028291333759356928","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",1,0,0,0,0,"07d9e8e8e5c83000",1383,1186,6523,30,"The smell of #redtide is definitely in the air at Cortez Beach Saturday morning. And yes I’m coughing https://t.co/sc1WwtlJNs"
"130","A pair of New Yorkers I spoke to said they would’ve cancelled their vacation plans if they had known #redtide was right across the street from their vacation housing. . https   twitter com RCCallihan status 1028295673635057666 video 1","1028295673635057666",2018-08-11 15:02:48,FALSE,"en","1697808410",NA,"1028295673635057666","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",1,0,0,0,0,"07d9e8e8e5c83000",1383,1186,6523,30,"A pair of New Yorkers I spoke to said they would’ve cancelled their vacation plans if they had known #redtide was right across the street from their vacation housing. https://t.co/Q3rNUSvRDI"
"131","The water doesn’t seem to be washing in “fresh” dead fish but they’re still all over the place. #redtide . https   twitter com RCCallihan status 1028298309985869825 video 1","1028298309985869825",2018-08-11 15:13:16,FALSE,"en","1697808410",NA,"1028298309985869825","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",3,0,1,0,0,"07d9e8e8e5c83000",1383,1186,6523,30,"The water doesn’t seem to be washing in “fresh” dead fish but they’re still all over the place. #redtide https://t.co/Ns7rpiE5jt"
"132","Even greedy seagulls aren’t about this #redtide nonsense . https   twitter com RCCallihan status 1028299984976982016 video 1","1028299984976982016",2018-08-11 15:19:55,FALSE,"en","1697808410",NA,"1028299984976982016","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",0,0,0,0,0,"07d9e8e8e5c83000",1383,1186,6523,30,"Even greedy seagulls aren’t about this #redtide nonsense https://t.co/u7QZqG9Pv5"
"133","Definitely smells like red tide at the airport.   A nice welcome to Sarasota for the tourists.  #Florida. ","1028300487513260032",2018-08-11 15:21:55,FALSE,"en","144834495",NA,"1028300487513260032","everyone","RTShark","Old punker. I watch race cars, hockey and talk Hurricane football. I detail cars for fun.

Fuck racism. Fuck transphobia. Fuck homophobia.

Nazis can fuck off.",NA,FALSE,FALSE,"Florida, USA, Planet Earth","R","https://pbs.twimg.com/profile_images/1384690326921744388/VEutFQxt_normal.jpg","748294506022313984","2010-05-17T12:32:50.000Z",0,0,0,0,0,"cc1dadd72eefd2f7",1148,1155,84187,60,"Definitely smells like red tide at the airport.   A nice welcome to Sarasota for the tourists.  #Florida"
"134","Dolphins are putting on a SHOW on the beach right now, despite #redtide on the shore. Gonna try to grab video now!. ","1028303717869740032",2018-08-11 15:34:45,FALSE,"en","1697808410",NA,"1028303717869740032","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",0,0,0,0,0,"224d8d4e6da92f36",1383,1186,6523,30,"Dolphins are putting on a SHOW on the beach right now, despite #redtide on the shore. Gonna try to grab video now!"
"135","Is it just my luck to miss the video opp of them leaping from the water because I was interviewing??? You bet it is 🙃 #RedTide . https   twitter com RCCallihan status 1028304849002266624","1028305947091984385",2018-08-11 15:43:37,FALSE,"en","1697808410",NA,"1028305947091984385","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",0,0,0,0,0,"224d8d4e6da92f36",1383,1186,6523,30,"Is it just my luck to miss the video opp of them leaping from the water because I was interviewing??? You bet it is 🙃 #RedTide https://t.co/H8Ddr6PLcq"
"136","If you’re wondering why the parking lot at Manatee Public Beach is mostly empty, it’s because the smell of #redtide alone is enough to knock you out. 😷 Proceed with caution! . https   twitter com RCCallihan status 1028316126080577536 video 1","1028316126080577536",2018-08-11 16:24:04,FALSE,"en","1697808410",NA,"1028316126080577536","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",2,0,1,0,0,"07d9f111eb088000",1383,1186,6523,30,"If you’re wondering why the parking lot at Manatee Public Beach is mostly empty, it’s because the smell of #redtide alone is enough to knock you out. 😷 Proceed with caution! https://t.co/wT0pSK5p1h"
"137","Just as I was leaving Cortez, @ManateeGov workers made a pass to clean up the beach, making pretty significant improvements. #redtide . https   twitter com RCCallihan status 1028317529217880064 video 1","1028317529217880064",2018-08-11 16:29:38,FALSE,"en","1697808410",NA,"1028317529217880064","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",2,0,0,0,0,"07d9e8e8e5c83000",1383,1186,6523,30,"Just as I was leaving Cortez, @ManateeGov workers made a pass to clean up the beach, making pretty significant improvements. #redtide https://t.co/g7ihyNrrA9"
"138","Here’s a look at the water at Manatee Public Beach on #AnnaMariaIsland. Definitely clearer than Cortez but still dark. Only a handful of visitors are in the water #redtide . https   twitter com RCCallihan status 1028319048306700288 video 1","1028319048306700288",2018-08-11 16:35:41,FALSE,"en","1697808410",NA,"1028319048306700288","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",2,0,0,0,0,"07d9f111eb088000",1383,1186,6523,30,"Here’s a look at the water at Manatee Public Beach on #AnnaMariaIsland. Definitely clearer than Cortez but still dark. Only a handful of visitors are in the water #redtide https://t.co/NicEhQD90i"
"139","Phoenix Lee, Nana, Addie &amp; Papa G. Riding out the storm &amp; the stench of the Red Scourge at Skinny's Place. #RedTide #HolmesBeach #ManateeBeach @ Skinny's Place . https   www instagram com p BmWNkTxH5Gz","1028333020837605376",2018-08-11 17:31:12,FALSE,"en","197569011",NA,"1028333020837605376","everyone","SMGregaliStL","¤ Urban ~ Hunter ~ Gatherer ~ Opinionated Pragmatist  ~ Former Elected Public Servant ¤ These Tweets are MY Tweets & nothing but MY Tweets, so help me...",NA,FALSE,FALSE,"St. Louis, Missouri","Gregarlic","https://pbs.twimg.com/profile_images/606809821807931394/2vsk4BVH_normal.jpg",NA,"2010-10-01T21:19:24.000Z",0,1,1,0,0,"19e150d848908604",1462,1416,24439,58,"Phoenix Lee, Nana, Addie &amp; Papa G. Riding out the storm &amp; the stench of the Red Scourge at Skinny's Place. #RedTide #HolmesBeach #ManateeBeach @ Skinny's Place https://t.co/RaJut2wqjU"
