"","text","id","lang","created_at.x","possibly_sensitive","author_id","conversation_id","reply_settings","in_reply_to_user_id","created_at.y","profile_image_url","username","description","name","protected","verified","pinned_tweet_id","url","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"85","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312890495484350464","en",2020-10-04 23:01:01,TRUE,"1210498529325539328","1312890495484350464","everyone",NA,"2019-12-27T09:52:11.000Z","https://pbs.twimg.com/profile_images/1588761697950396416/t9SIAsed_normal.jpg","EvieDaisy3","🐶 Failed Dog Trainer🐕🐕 owned by Daisy Dog was a #Nurse now on DSP Aspie ADHD Non human defender #Resist on #CounterSocial as. WetPaws","✨Evie 🐕🐟💫 #MaskUp",FALSE,FALSE,"1564373952281325568",NA,"Vic Aus",14,0,0,0,0,5769,6372,192642,4,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"86","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312890944862158850","en",2020-10-04 23:02:48,FALSE,"225301621","1312890944862158850","everyone",NA,"2010-12-11T07:14:06.000Z","https://pbs.twimg.com/profile_images/1187761399/Optimized-IMG_0278_normal.jpg","chaplinscourage","Call it climate breakdown, because that is what it is.  timeline = notebook, RT = noted, may(not) agree","chaplinscourage",FALSE,FALSE,"895859670702751744","http://t.co/ycq67lrwNo","where #climatehawks fly",14,0,0,0,0,1841,4998,140077,149,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"87","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312891141927456768","en",2020-10-04 23:03:35,FALSE,"1238119986155134976","1312891141927456768","everyone",NA,"2020-03-12T15:09:52.000Z","https://pbs.twimg.com/profile_images/1526279707712430080/Jb5Csu2t_normal.jpg","Mary29718472","25 years experience as a skincare expert, makeup artist, health & vitality consultant. Hobbies include painting, art history, exotic travel and aging gracefully","Posh Diva Beauty & Wellness",FALSE,FALSE,"1551320856852324352",NA,"New York",14,0,0,0,0,598,778,17875,0,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"88","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312891323935059968","en",2020-10-04 23:04:18,FALSE,"106188609","1312891323935059968","everyone",NA,"2010-01-18T19:42:02.000Z","https://pbs.twimg.com/profile_images/1616460105599311879/jRMV1R3f_normal.jpg","dahliabloom","Plant for pollinators🌻 #GoodTrouble #KidsOverGuns #EnforceTheSubpoenas #StopVoterSuppression #EndCitizensUnited #AdoptDontShop","TheGerminator 👩‍🌾🐘🐶🐱🎾",FALSE,FALSE,NA,NA,"In the garden",14,0,0,0,0,5095,5186,48612,2,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"89","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312892015911350274","en",2020-10-04 23:07:03,FALSE,"1509465397","1312892015911350274","everyone",NA,"2013-06-12T05:45:53.000Z","https://pbs.twimg.com/profile_images/344513261567608102/ca54bcb84744f43ab833bb5271179bd5_normal.jpeg","laplapv3","I hate myself and I want to die","lap lap",FALSE,FALSE,NA,NA,"Hell",14,0,0,0,0,761,1927,346947,309,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"90","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312893038985965568","en",2020-10-04 23:11:07,FALSE,"1304998320276987905","1312893038985965568","everyone",NA,"2020-09-13T04:20:45.000Z","https://pbs.twimg.com/profile_images/1338927046660120576/FHcUuTBg_normal.jpg","Nicholas_M_L","Passionate for our climate.
Leader of horses.
Fully vaccinated.","#FreePalestine 🌍🐎🌱",FALSE,FALSE,NA,NA,"Austin",14,0,0,0,0,466,0,28463,15,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"91","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312893265017008130","en",2020-10-04 23:12:01,FALSE,"23713152","1312893265017008130","everyone",NA,"2009-03-11T03:10:19.000Z","https://pbs.twimg.com/profile_images/1135643902604500997/FSanmS8G_normal.png","pj_sonnyny","Folk Artist, Designer & permanently crazy person in LOVE with music -","Paula Welch 🇺🇸",FALSE,FALSE,NA,NA,"out there in northern tundra",14,0,0,0,0,636,561,176852,37,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"92","@foe_us Scotland has resorted to formeldahyde in some of their lakes with salmon farms. It's to kill the filth. #FishAreNoLongerHealthy  Fish farms spread disease to healthy fish too. That leads to more chemicals.. ","1312894255233466370","en",2020-10-04 23:15:57,FALSE,"21174989","1312890263912812551","everyone","19539716","2009-02-18T06:33:28.000Z","https://pbs.twimg.com/profile_images/1315437227334393856/fa0f98Vd_normal.jpg","luciearl","Save a life, adopt a dog.  Then take that dog on a trail and explore!  Nature's future is your future. Be kind to it.","luciearl",FALSE,FALSE,NA,NA," MN",0,0,0,0,0,255,447,18815,10,"@foe_us Scotland has resorted to formeldahyde in some of their lakes with salmon farms. It's to kill the filth. #FishAreNoLongerHealthy  Fish farms spread disease to healthy fish too. That leads to more chemicals.",TRUE
"93","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312898021206622210","en",2020-10-04 23:30:55,FALSE,"3308649723","1312898021206622210","everyone",NA,"2015-06-04T22:28:43.000Z","https://pbs.twimg.com/profile_images/1300555665761468417/KSJHJ1cm_normal.jpg","jade_nyc","Progressive/#DSA/#GreenNewDeal/#M4A/Income Inequality/Elections/Care abt Kids/Poor/Sick/Old/Vets/Human Rights/Earth/STEAM/Privacy/RT NOT Endorsement","Janet🌹🌅",FALSE,FALSE,"1521678501652275200","https://t.co/perX9zfnFN","Washington, USA",14,0,0,0,0,2999,3584,99538,170,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"94","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312902922531790849","en",2020-10-04 23:50:23,FALSE,"1307874484527931392","1312902922531790849","everyone",NA,"2020-09-21T02:49:54.000Z","https://pbs.twimg.com/profile_images/1307876806402293760/vmv8brpx_normal.jpg","sunriseloveland","Young people fighting climate change and creating a better world for all! 🧡💛 @sunrisemvmt 🌿","Sunrise Loveland",FALSE,FALSE,NA,"https://t.co/FgnWodtSHU","Loveland, CO",14,0,0,0,0,100,95,37,4,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"95","RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312903206553485320","en",2020-10-04 23:51:31,FALSE,"287567147","1312903206553485320","everyone",NA,"2011-04-25T07:35:44.000Z","https://pbs.twimg.com/profile_images/1283174952380792832/Q3mSnta__normal.jpg","Glass__Moon","Fandom/Hobby account. Animal lover. Hobby jumper. Sailor Moon collector. 🌙✨

♥️ Nature | Dolls | Art | Reading | Mindfulness | Music | Animation  ♥️","Michelle - Hobby Hoarder 🎨🪴🦜🐈",FALSE,FALSE,NA,NA,"USA",14,0,0,0,0,954,2311,19197,5,"RT @foe_us: In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with industrial aquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our oceans. 

#DontCageOurOcean

https://t.co/s13jP0NU72",FALSE
"96","🐠🐠🐠🐟🐟🐟🐠🐠🐠 IT'S YOUR FOOD!
In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with #IndustrialAquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our #oceans. 

#DontCageOurOcean

. https   www heraldtribune com story news local sarasota 2020 09 30 opposition mounts against proposed fish farm off coast sarasota 3573728001","1312903531725123589","en",2020-10-04 23:52:49,FALSE,"23484619","1312903531725123589","everyone",NA,"2009-03-09T19:21:19.000Z","https://pbs.twimg.com/profile_images/1023121630870917120/_dAshQtW_normal.jpg","pdjmoo","🌿 ONE PLANET, ONE HUMANITY, ONE #ENVIRONMENT 🌿    Without Nature We Do Not Exist 🌿 Her Health, IS Our Health 🌿 #Climate #Biodiversity #Ecosystems #Nature","pdjmoo",FALSE,FALSE,"1534790300085805056","https://t.co/kuf07Cgizo","USA and Global",0,1,1,0,0,5519,4275,190794,611,"🐠🐠🐠🐟🐟🐟🐠🐠🐠 IT'S YOUR FOOD!
In the middle of a public health pandemic, Trump's administration is trying to fill the Gulf with #IndustrialAquaculture — which can pump antibiotics, chemicals, disease &amp; fish waste into our #oceans. 

#DontCageOurOcean

https://t.co/upIESW4dql",FALSE
"97","🐠Taming the Blue Frontier. Should We? 
🐠Wild vs Farmed Fish. The Terrible Price We Pay.
#FishFarms - Corporate Concentration Pens  


#Oceans #FishFarming #Seafood #Biotech #GMOs #Pesticides #Chemicals #FactoryFarms #CAFOs. https   www scoop it topic our oceans need us p 4005316541 2013 07 28 taming the blue frontier should we wild vs farmed fish the terrible price we pay","1312903534178824192","en",2020-10-04 23:52:49,FALSE,"23484619","1312903531725123589","everyone","23484619","2009-03-09T19:21:19.000Z","https://pbs.twimg.com/profile_images/1023121630870917120/_dAshQtW_normal.jpg","pdjmoo","🌿 ONE PLANET, ONE HUMANITY, ONE #ENVIRONMENT 🌿    Without Nature We Do Not Exist 🌿 Her Health, IS Our Health 🌿 #Climate #Biodiversity #Ecosystems #Nature","pdjmoo",FALSE,FALSE,"1534790300085805056","https://t.co/kuf07Cgizo","USA and Global",0,0,1,0,0,5485,4266,192344,610,"🐠Taming the Blue Frontier. Should We? 
🐠Wild vs Farmed Fish. The Terrible Price We Pay.
#FishFarms - Corporate Concentration Pens  
https://t.co/AQiqGw52Rq

#Oceans #FishFarming #Seafood #Biotech #GMOs #Pesticides #Chemicals #FactoryFarms #CAFOs",TRUE
