"","text","created_at.x","possibly_sensitive","lang","author_id","conversation_id","id","reply_settings","description","location","profile_image_url","url","username","created_at.y","name","verified","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","public_metrics.y_media_count","text_with_display_links","pinned_tweet_id","in_reply_to_user_id","reply.to.thread.no.term","geo_place_id"
"81","According to the @MyFWC report issued Friday, the organism that causes red tide was detected in 49 samples along the coast of Southwest Florida. However, bloom-level concentrations were present in just nine samples.

. https   www wusf org environment 2024 10 26 red tide detected off pinellas hillsborough sarasota and manatee counties",2024-10-26 19:00:00,FALSE,"en","17544442","1850251047169884424","1850251047169884424","everyone","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","Tampa, FL","https://pbs.twimg.com/profile_images/1714703492890394624/IOVwz2sB_normal.jpg","https://t.co/KBo4cZ4tOe","wusf","2008-11-21T20:07:08.000Z","WUSF",FALSE,FALSE,1,0,1,0,0,127,15284,2343,41384,473,2743,NA,"According to the @MyFWC report issued Friday, the organism that causes red tide was detected in 49 samples along the coast of Southwest Florida. However, bloom-level concentrations were present in just nine samples.

https://t.co/GihFL5PYzO","1787836246024437952",NA,FALSE,NA
"82","RT @HealthyPinellas: .@MyFWC and @HealthyPinellas are monitoring #redtide that has been found in Pinellas waters. Concentrations have been found offshore. Check water quality status here:  . http   protectingfloridatogether gov. https   x com HealthyPinellas status 1849556470834077928 photo 1",2024-10-25 11:33:54,FALSE,"en","1695166315848241152","1849776394626269529","1849776394626269529","everyone","💻 Nock Payment can get your merchant account approved when others can’t, and fast! 💳 For further details:
🌐 https://t.co/o9lIa5CKS4
📧 support@nockpay.com","USA","https://pbs.twimg.com/profile_images/1828060094053195777/3eIMxPmR_normal.jpg","https://t.co/o9lIa5CKS4","NockPayments","2023-08-25T20:08:47.000Z","Nock Pay",FALSE,FALSE,2,0,0,0,0,0,217,43,175,0,329,NA,"RT @HealthyPinellas: .@MyFWC and @HealthyPinellas are monitoring #redtide that has been found in Pinellas waters. Concentrations have been found offshore. Check water quality status here: https://t.co/BUcuycnB4c https://t.co/GRa9O6N1iM","1772795434970308890",NA,FALSE,NA
"83","RT @HealthyPinellas: .@MyFWC and @HealthyPinellas are monitoring #redtide that has been found in Pinellas waters. Concentrations have been found offshore. Check water quality status here:  . http   protectingfloridatogether gov. https   x com HealthyPinellas status 1849556470834077928 photo 1",2024-10-24 21:05:16,FALSE,"en","1359294601","1849557798494912999","1849557798494912999","everyone","","Florida","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"haggett_irene","2013-04-17T12:17:06.000Z","its only me",FALSE,FALSE,2,0,0,0,0,0,200,134,11837,0,20853,NA,"RT @HealthyPinellas: .@MyFWC and @HealthyPinellas are monitoring #redtide that has been found in Pinellas waters. Concentrations have been found offshore. Check water quality status here: https://t.co/BUcuycnB4c https://t.co/GRa9O6N1iM",NA,NA,FALSE,NA
"84",".@MyFWC and @HealthyPinellas are monitoring #redtide that has been found in Pinellas waters. Concentrations have been found offshore. Check water quality status here:  . http   protectingfloridatogether gov. https   x com HealthyPinellas status 1849556470834077928 photo 1",2024-10-24 21:00:00,FALSE,"en","753313515134476292","1849556470834077928","1849556470834077928","everyone","The Florida Department of Health in Pinellas County works for you in the community.","St Petersburg, FL","https://pbs.twimg.com/profile_images/1239528273954115584/zvltBjSI_normal.jpg",NA,"HealthyPinellas","2016-07-13T19:41:52.000Z","FL Health Pinellas",FALSE,FALSE,2,0,2,0,0,122,6526,915,16622,131,9808,NA,".@MyFWC and @HealthyPinellas are monitoring #redtide that has been found in Pinellas waters. Concentrations have been found offshore. Check water quality status here: https://t.co/BUcuycnB4c https://t.co/GRa9O6N1iM","1662159122060439552",NA,FALSE,NA
"85","🌊Recent water samples and satellite images show red tide blooms offshore from Florida’s Tampa Bay area, in waters churned up by hurricanes Milton and Helene. Red tide can cause breathing difficulty in people and pets.
#Poison Help 1-800-222-1222. . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-24 20:01:00,FALSE,"en","236390420","1849541623044243752","1849541623044243752","everyone","Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement","Florida, USA","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg","https://t.co/JPynmUPoh3","FloridaPoison","2011-01-10T13:44:51.000Z","FL Poison Control",FALSE,FALSE,0,0,0,0,0,49,1211,429,10166,21,2582,NA,"🌊Recent water samples and satellite images show red tide blooms offshore from Florida’s Tampa Bay area, in waters churned up by hurricanes Milton and Helene. Red tide can cause breathing difficulty in people and pets.
#Poison Help 1-800-222-1222. https://t.co/NxwGleproa",NA,NA,FALSE,NA
"86","🌊Recent water samples and satellite images show red tide blooms offshore from Florida’s Tampa Bay area, in waters churned up by hurricanes Milton and Helene. Red tide can cause breathing difficulty in people and pets.
#Poison Help 1-800-222-1222. . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-24 13:01:00,FALSE,"en","236390420","1849435926805586217","1849435926805586217","everyone","Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement","Florida, USA","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg","https://t.co/JPynmUPoh3","FloridaPoison","2011-01-10T13:44:51.000Z","FL Poison Control",FALSE,FALSE,0,0,0,0,0,57,1211,429,10166,21,2582,NA,"🌊Recent water samples and satellite images show red tide blooms offshore from Florida’s Tampa Bay area, in waters churned up by hurricanes Milton and Helene. Red tide can cause breathing difficulty in people and pets.
#Poison Help 1-800-222-1222. https://t.co/NxwGleoTyC",NA,NA,FALSE,NA
"87","RT @lesleyabravanel: Red Tide Looms Off Florida West Coast. Let's send that shiz off along with Red Tide Rick Scott. Vote for Debbie Mucarsel-Powell to change the tides in Florida that have been so spoiled by 30  years of Republican wreckage. . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-23 18:20:08,FALSE,"en","1689522686","1849153852010025018","1849153852010025018","everyone","rays fan",NA,"https://pbs.twimg.com/profile_images/378800000336413884/333638b1625e97cd3445bd4fe19e2edc_normal.jpeg",NA,"Hattonsu","2013-08-21T23:52:15.000Z","Sue hatton",FALSE,FALSE,17,0,0,0,0,0,632,650,63215,4,96799,NA,"RT @lesleyabravanel: Red Tide Looms Off Florida West Coast. Let's send that shiz off along with Red Tide Rick Scott. Vote for Debbie Mucarsel-Powell to change the tides in Florida that have been so spoiled by 30  years of Republican wreckage. https://t.co/FePNI6RPan",NA,NA,FALSE,NA
"88","The long-term consequences...
. https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-23 03:59:25,FALSE,"en","305183512","1848937243471126627","1848937243471126627","everyone","Welcome to the newsfeed for Prisere LLC, with updates on our work on climate change adaptation and disaster risk reduction to enable resilient small businesses.",NA,"https://pbs.twimg.com/profile_images/547956782346162177/Vx237uw__normal.jpeg","https://t.co/klf3SU6uqJ","Prisere","2011-05-25T19:50:22.000Z","Prisere LLC",FALSE,FALSE,0,0,0,0,0,7,48,36,1698,8,11,NA,"The long-term consequences...
https://t.co/hegL0GtEdH",NA,NA,FALSE,NA
"89","@weatherchannel @weatherchannel When will the videos of the talent answering the “whatcha Want to know” segment be posted and where to? I can’t wait! Also will it be a regular series and happen often!",2024-10-23 03:57:53,FALSE,"en","1694503011693793280","1848854347045843045","1848936857788199236","everyone","",NA,"https://pbs.twimg.com/profile_images/1694503144309366784/lTItCNuE_normal.png",NA,"BobB252809","2023-08-24T00:13:26.000Z","Bob B",FALSE,FALSE,0,0,0,0,0,16,0,11,61,0,12,NA,NA,NA,"20998647",TRUE,NA
"90","Red tide is confirmed off the Pinellas Gulf coast . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast",2024-10-23 02:05:20,FALSE,"en","1694406277","1848908533082788181","1848908533082788181","everyone","Aquatic Ecologist, Environmental Scientist, Educator, Former Asst Dean. The postings on this site are my own and do not represent the opinions of my employer.","Philadelphia, PA","https://pbs.twimg.com/profile_images/643895886897115137/1KTmUOFc_normal.jpg",NA,"WolbachK","2013-08-23T17:23:49.000Z","Kevin Wolbach",FALSE,FALSE,0,0,2,0,0,22,201,99,4555,2,5225,NA,"Red tide is confirmed off the Pinellas Gulf coast https://t.co/VkuYmlfmy7",NA,NA,FALSE,"dd9c503d6c35364b"
"91","@weatherchannel https://t.co/AtavoFTT8U https://t.co/wUy9Pb8y22",2024-10-23 01:39:20,FALSE,"qme","1832774222373851136","1848854347045843045","1848901991239467108","everyone","#DivineUnity #LastOrdained #GrandProphet. Gold ⭐️ S.o.S Brown n White ⭐️ Divine Unity. GrandRising #GoldenAge. #Christ","Auburndale, FL","https://pbs.twimg.com/profile_images/1832774369090666496/FAePGrCW_normal.jpg",NA,"KeeloLott","2024-09-08T13:33:33.000Z","Yahshua Meshilock",FALSE,FALSE,0,0,0,0,0,2,48,6,1698,0,42,NA,NA,"1832777217241166110","20998647",TRUE,NA
"92","RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-23 00:51:42,FALSE,"en","67937047","1848890006494155098","1848890006494155098","everyone","",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"kbplitt","2009-08-22T17:29:25.000Z","Kathryn Plitt",FALSE,FALSE,7,0,0,0,0,0,530,235,265432,21,256643,NA,"RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y",NA,NA,FALSE,NA
"93","RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-23 00:45:40,FALSE,"en","386366113","1848888486440640569","1848888486440640569","everyone","Professor, PhD Candidate, Author, and big time animal lover!!",NA,"https://pbs.twimg.com/profile_images/1245573558434058241/UucgSoAy_normal.jpg",NA,"jjeanninefoster","2011-10-07T04:32:09.000Z","Jeannine Foster",FALSE,FALSE,7,0,0,0,0,0,1321,3189,22734,36,28267,NA,"RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y",NA,NA,FALSE,NA
"94","RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-23 00:11:26,FALSE,"en","1263429449636286464","1848879870685655414","1848879870685655414","everyone","",NA,"https://pbs.twimg.com/profile_images/1263429920585330690/qGW2nWV3_normal.jpg",NA,"LesieurMare","2020-05-21T11:20:40.000Z","Mary-Ann LeSieur",FALSE,FALSE,7,0,0,0,0,0,397,1225,28687,0,48181,NA,"RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y",NA,NA,FALSE,NA
"95","RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-22 23:06:00,FALSE,"en","1096054052","1848863403017965662","1848863403017965662","everyone","⛈🔥🌬️🌊","Jesus is Coming","https://pbs.twimg.com/profile_images/1347901696043835400/wL6UrHCj_normal.jpg",NA,"Myowntruth32","2013-01-16T18:57:57.000Z","Deezee",FALSE,FALSE,7,0,0,0,0,0,514,1259,42277,0,46626,NA,"RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y",NA,NA,FALSE,NA
"96","RT @FloridaPoison: The red tide organism, Karenia brevis, was detected at background to very low concentrations in 5 samples in Pinellas and Manatee Counties. Red tide can cause breathing difficulty in people and pets. #Poison Help 1-800-222-1222. . https   x com FloridaPoison status 1848862397202636862 video 1",2024-10-22 23:05:43,FALSE,"en","1096054052","1848863334998941823","1848863334998941823","everyone","⛈🔥🌬️🌊","Jesus is Coming","https://pbs.twimg.com/profile_images/1347901696043835400/wL6UrHCj_normal.jpg",NA,"Myowntruth32","2013-01-16T18:57:57.000Z","Deezee",FALSE,FALSE,1,0,0,0,0,0,514,1259,42277,0,46626,NA,"RT @FloridaPoison: The red tide organism, Karenia brevis, was detected at background to very low concentrations in 5 samples in Pinellas and Manatee Counties. Red tide can cause breathing difficulty in people and pets. #Poison Help 1-800-222-1222. https://t.co/ehcKugBmkk",NA,NA,FALSE,NA
"97","The red tide organism, Karenia brevis, was detected at background to very low concentrations in 5 samples in Pinellas and Manatee Counties. Red tide can cause breathing difficulty in people and pets. #Poison Help 1-800-222-1222. . https   x com FloridaPoison status 1848862397202636862 video 1",2024-10-22 23:02:00,FALSE,"en","236390420","1848862397202636862","1848862397202636862","everyone","Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement","Florida, USA","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg","https://t.co/JPynmUPoh3","FloridaPoison","2011-01-10T13:44:51.000Z","FL Poison Control",FALSE,FALSE,1,0,0,0,0,105,1211,429,10166,21,2582,NA,"The red tide organism, Karenia brevis, was detected at background to very low concentrations in 5 samples in Pinellas and Manatee Counties. Red tide can cause breathing difficulty in people and pets. #Poison Help 1-800-222-1222. https://t.co/ehcKugBmkk",NA,NA,FALSE,NA
"98","RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-22 22:41:22,FALSE,"en","24329569","1848857206852362651","1848857206852362651","everyone","","Fayetteville, AR","https://pbs.twimg.com/profile_images/452538699280965632/fq7L70qj_normal.jpeg",NA,"djradar","2009-03-14T04:36:08.000Z","Sean Kernick",FALSE,FALSE,7,0,0,0,0,0,1108,1297,701662,72,683,NA,"RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y",NA,NA,FALSE,NA
"99","RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-22 22:33:04,FALSE,"en","1593498485940158465","1848855116352479288","1848855116352479288","everyone","certified Beach bum and 100% Jacksonville Jaguars Dallas Cowboys and Texas Longhorns Fan",NA,"https://pbs.twimg.com/profile_images/1824621517348458497/wJA6QJcN_normal.jpg",NA,"Beachbum_King","2022-11-18T06:57:30.000Z","Copenhagen King",FALSE,FALSE,7,0,0,0,0,0,668,1537,43597,0,20913,NA,"RT @weatherchannel: In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y",NA,NA,FALSE,NA
"100","In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: . https   weather com science environment video florida red tide tampa bay pinellas beaches 0",2024-10-22 22:30:01,FALSE,"en","20998647","1848854347045843045","1848854347045843045","everyone","The World's Leading Weather Provider. Home to The Weather Channel app, https://t.co/arXumily0e, and TV network. Follow for forecasts, news, and alerts. #Beaforceofnature","Atlanta, GA","https://pbs.twimg.com/profile_images/1630568271668813824/1Ja_AhCm_normal.jpg","https://t.co/RTxQjyP6zm","weatherchannel","2009-02-16T16:21:12.000Z","The Weather Channel",TRUE,FALSE,7,2,34,0,3,27797,5090363,4572,138204,17079,27342,NA,"In the wake of Helene and Milton, red tide is looming off Florida's west coast. Here's what you should know about this rising threat: https://t.co/8Doj4EQZ0y","1846602263038443789",NA,FALSE,NA
