"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","profile_image_url","verified","username","created_at.y","name","description","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"82","@SweetFnLucifer So dissaponting  my FL county (Pasco) just a red tide of Trumpist 💩💩💩💩. ","1157143663",FALSE,2020-11-06 04:47:30,"everyone","1324545086022180864","981271413079162880","en","1324574103890759680",FALSE,"https://pbs.twimg.com/profile_images/1361006744441348096/enX15kAn_normal.jpg",FALSE,"Infolissamangi1","2018-04-03T20:45:10.000Z","LMM🇺🇸🇵🇷🌿🌅","I stand for the Constitution, and truth.","United States",NA,NA,0,0,0,0,0,72,249,4754,0,NA,"@SweetFnLucifer So dissaponting  my FL county (Pasco) just a red tide of Trumpist 💩💩💩💩",FALSE
"83","Latest red tide report shows fish #kills in Hillsborough, Pasco, and Pinellas counties - Jun 23 @ 9:49 PM ET . https   oddcrimes com static 2021 06 23 Latest red tide report shows fish kills in Hillsborough Pasco and Pinellas counties php",NA,FALSE,2021-06-24 01:51:24,"everyone","1407878995899785217","100986964","en","1407878995899785217",FALSE,"https://pbs.twimg.com/profile_images/1173908179320791040/vuqZqND8_normal.jpg",FALSE,"PulpNews","2010-01-01T14:32:20.000Z","PulpNews Crime","The Fastest Crime News Updates on the Planet!","USA",NA,"https://t.co/iQ8c4IcHeC",0,0,0,0,0,5460,895,4188451,1003,NA,"Latest red tide report shows fish #kills in Hillsborough, Pasco, and Pinellas counties - Jun 23 @ 9:49 PM ET https://t.co/ZcfDkRFjAT",FALSE
"84","The latest red tide report shows a patchy bloom of the red tide organism, Karenia Brevis, which persists on the Florida Gulf Coast. . https   www abcactionnews com news region pinellas latest red tide report shows fish kills in hillsborough pasco and pinellas counties",NA,FALSE,2021-06-24 04:00:00,"everyone","1407911359430463498","15138087","en","1407911359430463498",FALSE,"https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg",TRUE,"abcactionnews","2008-06-16T20:08:51.000Z","ABC Action News","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI","Tampa",NA,"https://t.co/hjOLC3xFry",0,0,0,0,0,173598,649,187000,1591,NA,"The latest red tide report shows a patchy bloom of the red tide organism, Karenia Brevis, which persists on the Florida Gulf Coast. https://t.co/BpkYxsFjcH",FALSE
"85","The Red Tide blooms that have afflicted the Pinellas beaches and killed tons of fish have reached the coast of Pasco County.
. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",NA,FALSE,2021-06-24 11:59:35,"everyone","1408032052469960704","14304462","en","1408032052469960704",FALSE,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"TB_Times","2008-04-04T17:14:50.000Z","Tampa Bay Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","St. Petersburg, Florida","1593648689536413696","https://t.co/cGIDc1tNIf",1,1,6,1,0,319684,5489,267634,3122,NA,"The Red Tide blooms that have afflicted the Pinellas beaches and killed tons of fish have reached the coast of Pasco County.
https://t.co/kktCFcdJNA",FALSE
"86","@TB_Times Just think how many people will die from the red tide of socialism and communism you promote daily.. ","14304462",FALSE,2021-06-24 12:57:31,"everyone","1408032052469960704","1302275263942754306","en","1408046630444711936",FALSE,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"virtualperson4","2020-09-05T16:00:08.000Z","virtualperson","",NA,NA,NA,0,0,0,0,0,0,499,11999,1,NA,"@TB_Times Just think how many people will die from the red tide of socialism and communism you promote daily.",TRUE
"87","The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-24 16:14:06,"everyone","1408096103417843713","17544442","en","1408096103417843713",FALSE,"https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg",TRUE,"wusf","2008-11-21T20:07:08.000Z","WUSF","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","Tampa, FL",NA,"https://t.co/KBo4cZ3VYG",2,0,0,1,0,14653,2305,37951,484,NA,"The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
https://t.co/n8hJgGUBB1",FALSE
"88","""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",NA,FALSE,2021-06-24 16:43:16,"everyone","1408103441201831942","33515703","en","1408103441201831942",FALSE,"https://pbs.twimg.com/profile_images/1111323850594226176/q3Tk7xLF_normal.jpg",TRUE,"BillWeirCNN","2009-04-20T13:44:11.000Z","Bill Weir","@cnn storyteller covering the fate of life on 🌏 
The Wonder List with Bill Weir now streaming on @discoveryplus","en route","1586340004305174528","https://t.co/v6Z5acZ4EA",2,0,7,0,0,134303,3570,35574,1672,NA,"""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

https://t.co/X4KYeT5lhk",FALSE
"89","RT @BillWeirCNN: ""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",NA,FALSE,2021-06-24 17:23:45,"everyone","1408113630432968711","3266480125","en","1408113630432968711",FALSE,"https://pbs.twimg.com/profile_images/1595843842141462529/n4ILkxSb_normal.jpg",FALSE,"harleykatt","2015-07-02T21:11:48.000Z","katt","and she/her lived not all that happily ever after. Brentford 🐝","Dunedin, FL","1566476013118406658",NA,2,0,0,0,0,76,489,9924,1,NA,"RT @BillWeirCNN: ""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

https://t.co/X4KYeT5lhk",FALSE
"90","RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-24 17:35:27,"everyone","1408116573265612804","1280221594724466688","en","1408116573265612804",FALSE,"https://pbs.twimg.com/profile_images/1310601426729656322/ImcPiSj1_normal.jpg",FALSE,"unklekerri","2020-07-06T19:26:45.000Z","uncle kerri","#Queer #BreastCancer #Bipolar #Fibro #ADHD  #BlackLivesMatter #NativeRightsMatter #cannabiscures  heres stuff I find interesting, doesn't mean I agree...","United States",NA,NA,2,0,0,0,0,246,1124,22120,0,NA,"RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
https://t.co/n8hJgGUBB1",FALSE
"91","Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1",NA,FALSE,2021-06-24 17:58:03,"everyone","1408122263422050305","411759561","en","1408122263422050305",FALSE,"https://pbs.twimg.com/profile_images/961278333064499203/ZciEPy42_normal.jpg",TRUE,"TimWronka","2011-11-13T20:58:17.000Z","Tim Wronka","Morning Traffic Anchor & Reporter for Spectrum Bay News 9 (@BN9) in Tampa Bay. @FloridaState alum.","Tampa, FL","1606675816783708160","https://t.co/BFDT2tddJC",2,0,1,0,0,2162,831,12686,65,NA,"Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 https://t.co/jnldchPsFs",FALSE
"92","RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1",NA,FALSE,2021-06-24 17:58:25,"everyone","1408122353679310864","751811102175064065","en","1408122353679310864",FALSE,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,"calusawater","2016-07-09T16:11:49.000Z","Calusa Waterkeeper","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","Florida, USA","1583643632804188160",NA,2,0,0,0,0,2250,4967,44629,71,NA,"RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 https://t.co/jnldchPsFs",FALSE
"93","RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 . https   twitter com TimWronka status 1408122263422050305 photo 1",NA,FALSE,2021-06-24 18:20:44,"everyone","1408127968388521999","82108123","en","1408127968388521999",FALSE,"https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg",FALSE,"SarahBlazonis","2009-10-13T14:32:50.000Z","Sarah Blazonis","Reporter for @BN9 🎤 | @NewhouseBDJ Grad 🍊 | PA➡️NY➡️FL","Tampa, FL",NA,NA,2,0,0,0,0,2785,3158,27209,102,NA,"RT @TimWronka: Just in: The FL Dept. Health in Pasco County says red tide is now off the coast of Pasco. There’s a bloom near Anclote River Park Beach. @BN9 https://t.co/jnldchPsFs",FALSE
"94","RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-24 19:52:16,"everyone","1408151007192829957","188494970","en","1408151007192829957",FALSE,"https://pbs.twimg.com/profile_images/685161859666722816/HDp5E3jM_normal.jpg",FALSE,"Jose_L_Jimenez","2010-09-08T21:38:22.000Z","Jose Luis Jiménez","Communicator, multimedia content creator & @wusf Assistant Program Director. Explorer, born on St. Croix, @FIU alumnus, who plays baseball, collects rum y ...","Tampa",NA,"https://t.co/u4KRaXmIXl",2,0,0,0,0,1020,561,11823,98,NA,"RT @wusf: The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
https://t.co/n8hJgGUBB1",FALSE
"95","""Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media"" . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-25 01:23:21,"everyone","1408234325481566208","1934758884","en","1408234325481566208",FALSE,"https://pbs.twimg.com/profile_images/847869343304110081/jeDurM42_normal.jpg",FALSE,"JoanPennnative","2013-10-04T16:43:25.000Z","Joan McGinnis☮","Now on Post with same handle. Florida Dem DWCF Indivisible believe the Rule of Law crucial to Democracy & under threat.","Florida, USA","1203499260148428800",NA,1,0,0,0,0,6735,7417,670364,176,NA,"""Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media"" https://t.co/BODXPF84QZ",FALSE
"96","RT @JoanPennnative: ""Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media"" . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-25 01:27:35,"everyone","1408235388485967872","1234465429965410304","en","1408235388485967872",FALSE,"https://pbs.twimg.com/profile_images/1236719792377208832/kjv4T6Vc_normal.jpg",FALSE,"2LuckyLucys","2020-03-02T13:09:24.000Z","TLZ55","",NA,NA,NA,1,0,0,0,0,186,786,1706,0,NA,"RT @JoanPennnative: ""Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media"" https://t.co/BODXPF84QZ",FALSE
"97","Beware Gulf Coast, don't go in the water right now. Same for Pasco county at this time. 
  Red Tide continues to move north, Pinellas officials say . https   www tampabay com news environment 2021 06 22 red tide continues to move north pinellas officials say",NA,FALSE,2021-06-25 02:15:58,"everyone","1408247566354034688","4883389318","en","1408247566354034688",FALSE,"https://pbs.twimg.com/profile_images/1526566163391696897/kqDwogOb_normal.jpg",FALSE,"NatureCoastSoul","2016-02-06T23:26:47.000Z","Calliope's Folly","",NA,NA,NA,0,0,0,0,0,457,1183,16563,1,NA,"Beware Gulf Coast, don't go in the water right now. Same for Pasco county at this time. 
  Red Tide continues to move north, Pinellas officials say https://t.co/qvPHuWIJTe",FALSE
"98","Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",NA,FALSE,2021-06-25 11:35:07,"everyone","1408388280559837184","15750898","en","1408388280559837184",FALSE,"https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg",TRUE,"FOX13News","2008-08-06T15:12:10.000Z","FOX 13 Tampa Bay","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.","Tampa, FL","1598030799273660422","https://t.co/MUtKcxEsVq",1,0,1,0,0,377200,4626,258193,1876,NA,"Slowly but surely, red tide is making its way up the coast.  https://t.co/jV8pOc88R8",FALSE
"99","RT @FOX13News: Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",NA,FALSE,2021-06-25 11:57:11,"everyone","1408393834585890818","873872122560512000","en","1408393834585890818",FALSE,"https://pbs.twimg.com/profile_images/1587920725662470150/qbmudl7L_normal.jpg",FALSE,"MbgVIKING","2017-06-11T11:58:44.000Z","@MbgVIKING🐬🚀","Retired Gulf of Mexico Offshore Capt for 40yr. Developed software 30 yrs ago for bottom data imaging. Satire when bored.","Ft Myers FL","1487284977800818691","https://t.co/FeSjZNF5OW",1,0,0,0,0,144,1792,17237,0,NA,"RT @FOX13News: Slowly but surely, red tide is making its way up the coast.  https://t.co/jV8pOc88R8",FALSE
"100","Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-25 16:59:28,"everyone","1408469905192755206","353119109","en","1408469905192755206",FALSE,"https://pbs.twimg.com/profile_images/1125947718034128897/cLacab4r_normal.jpg",FALSE,"billmorill","2011-08-11T15:40:23.000Z","REX Bill Morill 💫 🇮🇹 🇫🇷 🇳🇬","Su Real Alteza Guillermo Dafid desde Casa Morillo de Andalusia y Rey de Nuevo Espana y del Gente y Conde de Cartagena y Marqués de La Puerta (1816 Fernando VII)","Florida","1410030332934565895","https://t.co/Ou0oi3dsHz",0,0,0,0,0,499,518,162704,2,NA,"Red Tide Blooms Have Now Reached Pasco County | WUSF Public Media https://t.co/IPggo3yFTE",FALSE
"101","Red Tide Blooms Have Now Reached Pasco County . https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",NA,FALSE,2021-06-25 17:04:27,"everyone","1408471160648613904","19322071","en","1408471160648613904",FALSE,"https://pbs.twimg.com/profile_images/1111624226/23215_1364064470_1958_q_normal.jpg",FALSE,"elallemand","2009-01-22T02:42:02.000Z","Eric Lallemand","For years, I worked in Sales and Marketing. I Love to chat about new things...","Boca Raton, FL",NA,"http://t.co/JJGCeiIAOQ",0,0,0,0,0,1112,2168,2166,13,NA,"Red Tide Blooms Have Now Reached Pasco County https://t.co/jyjURrH5eE",FALSE
