"","text","conversation_id","author_id","reply_settings","possibly_sensitive","lang","created_at.x","id","verified","location","profile_image_url","url","username","description","pinned_tweet_id","created_at.y","name","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"472","RT @LisaStortstrom: ""THE PEOPLE IN SW FLORIDA ARE IN AN UNCONTROLLED EXPERIMENT"" Dr Paul Cox

Those living close to cyanobacteria blooms are 25 times more likely to develop ALS due to the exposure of the neurotoxin BMAA. Sarasota Bay counted at 8742 ug/g of  BMAA. 

 . https   www facebook com 100000293676678 posts 4248764151809999","1393543458565103619","1288219817003057153","everyone",FALSE,"en",2021-05-15 12:27:05,"1393543458565103619",FALSE,"WI-FL","https://pbs.twimg.com/profile_images/1617000486900465664/mI3UWxbm_normal.jpg","https://t.co/08klRkLrcH","HurricaneSignin","https://t.co/RDocTsUu7M Podcast Host, 80s Horror Fan, #StarWars #scream #F13th #ElmStreet
Celebrity Booking Talent Agent",NA,"2020-07-28T21:09:36.000Z","DES",FALSE,4,0,0,0,0,2398,4538,38075,3,NA,NA,"RT @LisaStortstrom: ""THE PEOPLE IN SW FLORIDA ARE IN AN UNCONTROLLED EXPERIMENT"" Dr Paul Cox

Those living close to cyanobacteria blooms are 25 times more likely to develop ALS due to the exposure of the neurotoxin BMAA. Sarasota Bay counted at 8742 ug/g of  BMAA. 

 https://t.co/UVzfrJlHRi",FALSE
"473","@ByronDonalds What are you doing about the blue green algae descending on Florida? Cape a coral has more canals than Venice (Italy)...don’t you care? Please, I’m begging you to care .. ","1394287431168499721","1229538226869809159","everyone",FALSE,"en",2021-05-20 18:03:51,"1395440144426184708",FALSE,"Los Angeles, CA","https://pbs.twimg.com/profile_images/1229538459498487808/eOtefKFs_normal.jpg",NA,"Peace19483417","Happy",NA,"2020-02-17T22:49:02.000Z","Peaceful",FALSE,0,0,0,0,0,11,78,3590,0,"96015533",NA,"@ByronDonalds What are you doing about the blue green algae descending on Florida? Cape a coral has more canals than Venice (Italy)...don’t you care? Please, I’m begging you to care .",FALSE
"474","Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  . https   www mysuncoast com 2021 06 07 snead island neighbors complaining about foul smell experts say this could have potential piney point connection","1402060306608803840","9581122","everyone",FALSE,"en",2021-06-08 00:30:00,"1402060306608803840",TRUE,"Sarasota, Florida","https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg","http://t.co/nQUeAxZ5Ke","mysuncoast","ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1",NA,"2007-10-21T15:57:27.000Z","ABC7 Sarasota",FALSE,3,0,3,0,0,67072,855,89861,690,NA,NA,"Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  https://t.co/fJjv0ipl1a",FALSE
"475","RT @mysuncoast: Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  . https   www mysuncoast com 2021 06 07 snead island neighbors complaining about foul smell experts say this could have potential piney point connection","1402078403310784512","1319004282516082694","everyone",FALSE,"en",2021-06-08 01:41:55,"1402078403310784512",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1579466158285144069/0IF1ssLI_normal.jpg",NA,"FlDad1","Retired, Proud Grand-pa, Father, Husband. 🏳️‍🌈🏳️‍⚧️, proud blue liberal Democrat. please don’t boost or add me to any list.",NA,"2020-10-21T19:55:21.000Z","FlDad",FALSE,3,0,0,0,0,718,547,8495,0,NA,NA,"RT @mysuncoast: Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  https://t.co/fJjv0ipl1a",FALSE
"476","RT @mysuncoast: Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  . https   www mysuncoast com 2021 06 07 snead island neighbors complaining about foul smell experts say this could have potential piney point connection","1402383284668092425","1220509340462985216","everyone",FALSE,"en",2021-06-08 21:53:24,"1402383284668092425",FALSE,NA,"https://pbs.twimg.com/profile_images/1595199511906893824/xUf-5Vmj_normal.jpg",NA,"SweetsGrandmot1","It's ME, 666 Monster nobody 😈👻
Former undocumented immigrant old vampire great witch 
Atheist She/her
Fully vaccinated. 
#ProChoce #WomenRightsAreHumanRights","1601377093874434049","2020-01-24T00:51:37.000Z","SweetsGrandmotherJanet ☮️🏳️‍🌈🏳️‍⚧️🇺🇦☮️",FALSE,3,0,0,0,0,844,1361,72291,5,NA,NA,"RT @mysuncoast: Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  https://t.co/fJjv0ipl1a",FALSE
"477","RT @mysuncoast: Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  . https   www mysuncoast com 2021 06 07 snead island neighbors complaining about foul smell experts say this could have potential piney point connection","1402389129292308482","250231637","everyone",FALSE,"en",2021-06-08 22:16:38,"1402389129292308482",FALSE,NA,"https://pbs.twimg.com/profile_images/965910761850785792/Nbe2iB5X_normal.jpg",NA,"zephtx","yellow dog/blue city/red state/eco-green values/loving all colors of people/black cats/#postcardstovoters💙 😷 Same ID on other places","969915087229243392","2011-02-10T17:45:09.000Z","zephdrouhin",FALSE,3,0,0,0,0,2338,2173,177406,1,NA,NA,"RT @mysuncoast: Leaders of the Sarasota Bay Estuary and they say it’s called Lyngbya, a type of blue green algae.  https://t.co/fJjv0ipl1a",FALSE
"478","RT @calusawater: Lyngbia, another cyanobacteria, has been reported from Sarasota to Lee Counties, inshore canals, causeway islands and nearshore.

Stay away from this stuff. Skin rashes and respiratory irritation.

 . https   www sciencedirect com topics medicine and dentistry lyngbya. https   twitter com calusawater status 1125942688803692545 photo 1","1404553671212421123","1116778081472135175","everyone",FALSE,"en",2021-06-14 21:37:45,"1404553671212421123",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1616984069899788289/jf1kErDb_normal.jpg","https://t.co/EoGuxuyIou","fight4zero","We believe the goal should always be zero pollutants in the environment. To protect & save lives. To make a healthier future for all.",NA,"2019-04-12T19:00:18.000Z","Fight For Zero",FALSE,4,0,0,0,0,223,221,980,4,NA,NA,"RT @calusawater: Lyngbia, another cyanobacteria, has been reported from Sarasota to Lee Counties, inshore canals, causeway islands and nearshore.

Stay away from this stuff. Skin rashes and respiratory irritation.

https://t.co/fQRvg4DtKN https://t.co/Soz1JnKZvc",FALSE
"479","Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom . https   twitter com AlgaeTracker status 1404877872653762561 photo 1","1404877872653762561","1131572322744315904","everyone",FALSE,"en",2021-06-15 19:06:00,"1404877872653762561",FALSE,"Boulder, CO","https://pbs.twimg.com/profile_images/1501654914656706561/1cdNmnrN_normal.jpg","https://t.co/g3lnkmbwht","AlgaeTracker","Leveraging patent pending IoT sensors and proprietary analytics, AlgaeTracker by AquaRealTime is a revolutionary early detection system for algae blooms.",NA,"2019-05-23T14:47:20.000Z","AquaRealTime",FALSE,1,1,4,0,0,53,80,94,1,NA,NA,"Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom https://t.co/Br5r8qXIuR",FALSE
"480","RT @AlgaeTracker: Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom . https   twitter com AlgaeTracker status 1404877872653762561 photo 1","1404924728310128641","1550872028","everyone",FALSE,"en",2021-06-15 22:12:12,"1404924728310128641",FALSE,NA,"https://pbs.twimg.com/profile_images/378800000054083045/9be63d0ac9b0fb6a94376df789994f28_normal.jpeg",NA,"Aquascottpro","",NA,"2013-06-27T15:25:27.000Z","Aquascott",FALSE,1,0,0,0,0,119,213,285,1,NA,NA,"RT @AlgaeTracker: Blue green algae has been blooming for several weeks now in Tampa and Sarasota bays. ""The 2018 red tide was tough...there was very little inshore production for about 10 months,"" recalls local fish wholesaler Karen Bell whose family runs AP Bell Fish Co. #HarmfulAlgaeBloom https://t.co/Br5r8qXIuR",FALSE
"481","“Did the Piney Point spills cause the lyngbya blooms or red tide problems we’re seeing? No. But are the nutrients from those discharges likely making it worse? Yes,” said Dr. David Tomasko, executive director of the Sarasota Bay Estuary Program.

. https   www amisun com 2021 06 14 piney point algae link explored","1405646438407852033","625221746","everyone",FALSE,"en",2021-06-17 22:00:01,"1405646438407852033",FALSE,"Florida","https://pbs.twimg.com/profile_images/1585294083089743878/DDoTnMQo_normal.jpg","https://t.co/VxqTLxVKc5","FCVoters","We build political power to protect our environment, protect our democracy, and create a healthy and sustainable future for everyone | RT’s are not endorsements","1608640034109890560","2012-07-03T03:33:38.000Z","Florida Conservation Voters",FALSE,2,0,7,0,0,6563,2561,11455,142,NA,NA,"“Did the Piney Point spills cause the lyngbya blooms or red tide problems we’re seeing? No. But are the nutrients from those discharges likely making it worse? Yes,” said Dr. David Tomasko, executive director of the Sarasota Bay Estuary Program.

https://t.co/jy02c1wWsd",FALSE
"482","RT @FCVoters: “Did the Piney Point spills cause the lyngbya blooms or red tide problems we’re seeing? No. But are the nutrients from those discharges likely making it worse? Yes,” said Dr. David Tomasko, executive director of the Sarasota Bay Estuary Program.

. https   www amisun com 2021 06 14 piney point algae link explored","1405652805830991879","751811102175064065","everyone",FALSE,"en",2021-06-17 22:25:19,"1405652805830991879",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",NA,"calusawater","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","1583643632804188160","2016-07-09T16:11:49.000Z","Calusa Waterkeeper",FALSE,2,0,0,0,0,2250,4967,44629,71,NA,NA,"RT @FCVoters: “Did the Piney Point spills cause the lyngbya blooms or red tide problems we’re seeing? No. But are the nutrients from those discharges likely making it worse? Yes,” said Dr. David Tomasko, executive director of the Sarasota Bay Estuary Program.

https://t.co/jy02c1wWsd",FALSE
"483","RT @FCVoters: “Did the Piney Point spills cause the lyngbya blooms or red tide problems we’re seeing? No. But are the nutrients from those discharges likely making it worse? Yes,” said Dr. David Tomasko, executive director of the Sarasota Bay Estuary Program.

. https   www amisun com 2021 06 14 piney point algae link explored","1405653745338355728","1140684677239492609","everyone",FALSE,"en",2021-06-17 22:29:03,"1405653745338355728",FALSE,NA,"https://pbs.twimg.com/profile_images/1140685941478240256/tjD0SSY-_normal.jpg",NA,"CleanManatee","Currently inactive. Manatee County, Florida's Ready for 100 campaign.","1485295354480410626","2019-06-17T18:16:34.000Z","Manatee Clean Energy Alliance",FALSE,2,0,0,0,0,193,360,2260,3,NA,NA,"RT @FCVoters: “Did the Piney Point spills cause the lyngbya blooms or red tide problems we’re seeing? No. But are the nutrients from those discharges likely making it worse? Yes,” said Dr. David Tomasko, executive director of the Sarasota Bay Estuary Program.

https://t.co/jy02c1wWsd",FALSE
"484","@AlgaeTracker @Aquascottpro Diatom promoter and beneficial bacteria is a available to fix these issues. #HarmfulAlgaeBloom. ","1404877872653762561","1159581792581685252","everyone",FALSE,"en",2021-08-08 19:02:18,"1424445885048569859",FALSE,"Virginia","https://pbs.twimg.com/profile_images/1171044493531000834/0arkdUE1_normal.png","https://t.co/LO6XfolOiv","CleanPonds","President of NonProfit Virginia Corporation.
Engineering Water Cleaning and Remediation Solutions without chemicals using BIO safe based designs.",NA,"2019-08-08T21:46:58.000Z","CleanStreamsRiversandLakes",FALSE,0,0,0,0,0,34,146,64,0,"1131572322744315904",NA,"@AlgaeTracker @Aquascottpro Diatom promoter and beneficial bacteria is a available to fix these issues. #HarmfulAlgaeBloom",TRUE
"485","With warmer Sept. weather, blue-green algae has bloomed at several Minneapolis lakes: currently, Hiawatha &amp; Nokomis. But as water &amp; weather conditions change quickly, so do algae blooms. Avoid any blue-green algae blooms or scum--pets too! Learn more:  . http   minneapolisparks org news 2021 09 30 algae blooms at minneapolis lakes. https   twitter com MplsParkBoard status 1443645600961024005 photo 1","1443645600961024005","200210404","everyone",FALSE,"en",2021-09-30 18:35:07,"1443645600961024005",TRUE,"Minneapolis, MN","https://pbs.twimg.com/profile_images/1140175656/MPRB_treesRGB_normal.jpg","https://t.co/5VnAv46m70","MplsParkBoard","Minneapolis Park System: local and regional parks, playgrounds, golf courses, gardens, biking/walking paths, nature sanctuaries, lakes & 55 miles of parkway","1620889103276576769","2010-10-08T18:33:27.000Z","Minneapolis Park and Recreation Board",FALSE,1,1,0,1,0,11697,112,3265,252,NA,NA,"With warmer Sept. weather, blue-green algae has bloomed at several Minneapolis lakes: currently, Hiawatha &amp; Nokomis. But as water &amp; weather conditions change quickly, so do algae blooms. Avoid any blue-green algae blooms or scum--pets too! Learn more: https://t.co/sJO235oSFH https://t.co/svoVw0GE6p",FALSE
"486","Heads up, fellow South Minneapolitans. Stay out of Lakes Hiawatha and Nokomis for the time being. Doggos too-- blue-green algae exposure can be toxic to dogs quickly. . https   twitter com MplsParkBoard status 1443645600961024005","1443646775160619018","3828892033","everyone",FALSE,"en",2021-09-30 18:39:47,"1443646775160619018",FALSE,"Minneapolis, MN","https://pbs.twimg.com/profile_images/1184457409328287747/nD4uiEGH_normal.jpg",NA,"k8nyquist","I just want to tell you how cool science is. And have fun doing it.

#scicomm & #catmemes

Tweets are my own. Likes, RTs ≠ endorsement.","1228332187034030080","2015-10-08T20:16:36.000Z","Kate Nyquist",FALSE,0,0,2,0,0,377,863,3262,9,NA,NA,"Heads up, fellow South Minneapolitans. Stay out of Lakes Hiawatha and Nokomis for the time being. Doggos too-- blue-green algae exposure can be toxic to dogs quickly. https://t.co/T2sEoiN0pE",FALSE
"487","Currently, Lake Hiawatha and Lake Nokomis have confirmed blue-green algae, while the conditions are right for algae to appear at other lakes around Minneapolis. . https   cbsloc al 3zXefKT  YVfaQEwu3G8 twitter","1444151277072658435","2920364152","everyone",FALSE,"en",2021-10-02 04:04:30,"1444151277072658435",FALSE,"Athens, Georgia","https://pbs.twimg.com/profile_images/552911205849763840/iN7KOL18_normal.jpeg","http://t.co/9RuxNuQUmI","CyanoTracker","#Cyanobacteria #AlgaeBloom #CitSci A multi-platform based global cyanobacterial harmful algal blooms monitoring|For more info plz contact:cyanotracker@gmail.com","962191170989383680","2014-12-13T21:12:48.000Z","CyanoTRACKER",FALSE,0,0,1,0,0,2787,919,5473,64,NA,NA,"Currently, Lake Hiawatha and Lake Nokomis have confirmed blue-green algae, while the conditions are right for algae to appear at other lakes around Minneapolis. https://t.co/ac0feBXVLu",FALSE
"488","@TiffClina @mcfarland_brody I've been there. I lived in Sarasota and Port Charlotte.... between Love Bug season red tide and the blue green algae bloom I don't know if I can handle it. ","1462795817589239808","1151093838066438144","everyone",FALSE,"en",2021-11-22 15:43:14,"1462808901640810496",FALSE,"New Earth","https://pbs.twimg.com/profile_images/1616856612278538240/W5Nz5tB6_normal.jpg","https://t.co/Z2XF8AacY6","HotepMweusi","Drink💦 Read📚Lift🏋🏿 Debate 🗣️ 
👉🏿Year-long fitness program in my book
 'Hotep Health' available NOW👇🏿","1609562545542627328","2019-07-16T11:38:52.000Z","💯BLACK-HOTEP💯",FALSE,0,2,2,0,0,2912,446,27812,20,"83661995",NA,"@TiffClina @mcfarland_brody I've been there. I lived in Sarasota and Port Charlotte.... between Love Bug season red tide and the blue green algae bloom I don't know if I can handle it",FALSE
"489","One of the main types of algae we deal with here in the Sarasota region is cyanobacteria, more commonly known as blue-green algae.

. https   lakeandlawn com blue green algae all you need to know","1494676844934615042","1423285518859595784","everyone",FALSE,"en",2022-02-18 14:15:04,"1494676844934615042",FALSE,NA,"https://pbs.twimg.com/profile_images/1423286635127480321/6i1YdXWX_normal.jpg",NA,"Lakeandlawn","Lake & Lawn provides environmentally friendly expert solutions for maintaining the beauty and health of Florida’s landscapes and waterways.",NA,"2021-08-05T14:14:59.000Z","Lake & Lawn",FALSE,0,0,0,0,0,2,9,420,0,NA,NA,"One of the main types of algae we deal with here in the Sarasota region is cyanobacteria, more commonly known as blue-green algae.

https://t.co/40ilMGgknh",FALSE
