"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","name","profile_image_url","verified","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","location","url","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"424","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"117472110",2021-08-14 03:16:37,"en","1426382221435342849","everyone","1426382221435342849","Kirstin Osgood","https://pbs.twimg.com/profile_images/1303785235927240705/gVSb0UCJ_normal.jpg",FALSE,FALSE,"Married mother of two grown sons. Retired VP of HR from Tech. 

She/Her

Firm believer bystanders will be judged as equally complicit.","kirstinosgood","2010-02-25T17:29:34.000Z",321,0,0,0,0,2527,4993,49132,8,NA,"1572119089853902848","Nevada, Missouri, New Mexico",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"425","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"844057514681356288",2021-08-14 03:19:09,"en","1426382859338539008","everyone","1426382859338539008","Pax","https://pbs.twimg.com/profile_images/1521700862023725056/Xk66y5IN_normal.jpg",FALSE,FALSE,"","WorldPeacegood","2017-03-21T05:26:08.000Z",321,0,0,0,0,584,923,36370,5,NA,"1597304070406275072","Canada",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"426","@Mistyfied352 @CheriJacobus Not surprising, eh?. ",FALSE,"1354510615688007680",2021-08-14 03:19:21,"en","1426382910651723778","everyone","1426121128502779908","FactsREvidence","https://pbs.twimg.com/profile_images/1354527476932894725/whUgsj8Q_normal.jpg",FALSE,FALSE,"Ret conflict pro; Mom-frmr FBI; pop-former Navy WW11. Folks, Putin is an assassin, plain & simple. #ArmUkraineNow","FactsREvidence1","2021-01-27T19:24:50.000Z",0,0,1,0,0,56,50,15965,1,"1047956117916200960","1584713122778345472",NA,NA,NA,"@Mistyfied352 @CheriJacobus Not surprising, eh?",TRUE
"427","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1354510615688007680",2021-08-14 03:19:24,"en","1426382921343008776","everyone","1426382921343008776","FactsREvidence","https://pbs.twimg.com/profile_images/1354527476932894725/whUgsj8Q_normal.jpg",FALSE,FALSE,"Ret conflict pro; Mom-frmr FBI; pop-former Navy WW11. Folks, Putin is an assassin, plain & simple. #ArmUkraineNow","FactsREvidence1","2021-01-27T19:24:50.000Z",321,0,0,0,0,58,50,15982,1,NA,"1584713122778345472",NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"428","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1172339673311531008",2021-08-14 03:19:31,"en","1426382952376664069","everyone","1426382952376664069","Cathryn Holland","https://pbs.twimg.com/profile_images/1306818065963692034/WiBvdiqs_normal.jpg",FALSE,FALSE,"dog mom, gardener, music lover...VOTE.","Cathryn12164403","2019-09-13T02:42:32.000Z",321,0,0,0,0,3315,4987,45526,3,NA,NA,"Seattle, WA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"429","@Mistyfied352 @CheriJacobus Face ire??  They should face a hell of a lot more than ire!!. ",FALSE,"2950219229",2021-08-14 03:23:09,"en","1426383869121601539","everyone","1426121128502779908","UMbcnh","https://pbs.twimg.com/profile_images/935481193029623808/0OIEvyau_normal.jpg",FALSE,FALSE,"Married, self employed CPA 5 employees, veteran (USAF),3 adult children, 6 grandchildren, part time college instructor, registered independent, motorcycle rider","Rmhcpa875","2014-12-29T23:25:49.000Z",0,1,1,0,0,142,484,10396,2,"1047956117916200960",NA,NA,NA,NA,"@Mistyfied352 @CheriJacobus Face ire??  They should face a hell of a lot more than ire!!",TRUE
"430","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"4502597125",2021-08-14 03:23:38,"en","1426383989795917827","everyone","1426383989795917827","NeverRepublican aka DebbieDowner","https://pbs.twimg.com/profile_images/1607747005194838016/lw-p7czp_normal.jpg",FALSE,FALSE,"🌊🌊🌊Resister #VotingRights #WomensRights 
#VoteBlueAlways
no DM's please, I block all MAGA & Q idiots","debraalv","2015-12-09T01:47:00.000Z",321,0,0,0,0,4606,5026,113684,1,NA,"1595142335314432000","Texas, USA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"431","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"135508425",2021-08-14 03:26:36,"en","1426384733974536196","everyone","1426384733974536196","Niesha Love🌺♍️","https://pbs.twimg.com/profile_images/1166898048578019329/LtFXIZDT_normal.jpg",FALSE,FALSE,"Love is my REAL last name! I enjoy cats, humor, writing, music, & books. Equality & justice for all 🙌🏻🙌🏽🙌🏾🙌🏿 #lupuswarrior😷 #VoteBlue🚫DM’s I RT a lot","loveis716","2010-04-21T14:07:09.000Z",321,0,0,0,0,4325,4917,105799,11,NA,"1528082461665665024","I’ll meet you halfway","https://t.co/MfE1dovVdg",NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"432","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"3406394529",2021-08-14 03:31:18,"en","1426385918911553541","everyone","1426385918911553541","dragonflight 🇺🇦","https://pbs.twimg.com/profile_images/711042488669069312/k6evvDZL_normal.jpg",FALSE,FALSE,"Perpetual student, acrophile, traveler of the stars.","dragonflite1","2015-08-07T01:06:52.000Z",321,0,0,0,0,787,1556,69448,5,NA,"1357910925588758533","Doorways in the Sand ",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"433","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1016486686958739457",2021-08-14 03:32:20,"en","1426386177897140230","everyone","1426386177897140230","Alex","https://pbs.twimg.com/profile_images/1035020557480325120/651hMXzg_normal.jpg",FALSE,FALSE,"News / Politics / Television / Family / Animals / BE KIND TO EACH OTHER 🌻 / All are created EQUAL ❤️ / Happily married mom with 3 daughters and fur-kid Buddy","BeHappyandCivil","2018-07-10T00:58:06.000Z",321,0,0,0,0,4467,5013,609981,3,NA,"1416937121068240900","🇨🇦 10 minutes from USA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"434","@Mistyfied352 @CheriJacobus Still waiting to go swimming at Siesta beach. ",FALSE,"829843525684559872",2021-08-14 03:33:17,"en","1426386418662887427","everyone","1426121128502779908","Loop Mom","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"","Loop_Mom_LHS","2017-02-10T00:04:49.000Z",0,0,1,0,0,199,711,13839,0,"1047956117916200960",NA,NA,NA,NA,"@Mistyfied352 @CheriJacobus Still waiting to go swimming at Siesta beach",TRUE
"435","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"898809764",2021-08-14 03:36:59,"en","1426387348711956481","everyone","1426387348711956481","hockeymo14","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"Music Lover from WNY ~ Politics: good/bad/&ugly.","mammarama14","2012-10-23T00:57:40.000Z",321,0,0,0,0,136,387,33794,2,NA,NA,"CLARENCE ny",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"436","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"822810352610082818",2021-08-14 03:37:10,"en","1426387392404013059","everyone","1426387392404013059","Linsbluehorse 🇺🇦🌎","https://pbs.twimg.com/profile_images/822848238218866688/0DVK-stQ_normal.jpg",FALSE,FALSE,"“Fight for the things that you care about, but do it in a way that will lead others to join you.” RGB","groves_lin","2017-01-21T14:17:29.000Z",321,0,0,0,0,341,642,43840,1,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"437","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"28656149",2021-08-14 03:40:10,"en","1426388149148729345","everyone","1426388149148729345","J Van Ness","https://pbs.twimg.com/profile_images/450761215795417089/S9R0nDTj_normal.jpeg",FALSE,FALSE,"","JSmooove","2009-04-03T21:21:35.000Z",321,0,0,0,0,243,511,9480,4,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"438","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"391051053",2021-08-14 03:41:17,"en","1426388430230114307","everyone","1426388430230114307","Blaine Johnson","https://pbs.twimg.com/profile_images/1498505791745183745/PW6af_gn_normal.jpg",FALSE,FALSE,"","norsemndem","2011-10-14T23:52:16.000Z",321,0,0,0,0,532,973,558594,26,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"439","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"2463854064",2021-08-14 03:42:27,"en","1426388723923628034","everyone","1426388723923628034","Jas W Taylor","https://pbs.twimg.com/profile_images/877854881511604225/LMhM-_qq_normal.jpg",FALSE,FALSE,"","jaswtaylor1","2014-04-26T00:54:59.000Z",321,0,0,0,0,439,1017,199264,193,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"440","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"925209302423523330",2021-08-14 03:43:03,"en","1426388875648376841","everyone","1426388875648376841","momo 🇺🇦","https://pbs.twimg.com/profile_images/1497048547958693889/AwflTmtq_normal.jpg",FALSE,FALSE,"@momoloco everywhere else","momoloco666","2017-10-31T03:54:22.000Z",321,0,0,0,0,281,826,63931,1,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"441","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"19447498",2021-08-14 03:47:21,"en","1426389959032909824","everyone","1426389959032909824","Tymber Dalton / Lesli Richardson","https://pbs.twimg.com/profile_images/1402598114536656897/aPtK4gM3_normal.jpg",FALSE,FALSE,"(She/Her) Snarky, mostly harmless author, geek, Pagan witch, Oxford comma ♥️er. Gives good brain. Part-time shield maiden in training. Spoonie. #AuDHD","TymberDalton","2009-01-24T14:20:40.000Z",321,0,0,0,0,4509,5002,215343,236,NA,"1589806881023098884","Dagnabbit, Florida!","https://t.co/XH3kF2SC7I",NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"442","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"823974790809653248",2021-08-14 03:55:56,"en","1426392118054985734","everyone","1426392118054985734","MapleNutter","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"","MapleNutter","2017-01-24T19:24:33.000Z",321,0,0,0,0,105,400,120448,0,NA,NA,"South West, England",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"443","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"21365593",2021-08-14 03:58:40,"en","1426392804222136321","everyone","1426392804222136321","Patty 🚑 🍷 🍀","https://pbs.twimg.com/profile_images/1504944165804666880/qq9GqfOm_normal.jpg",FALSE,FALSE,"DivineP@mastodon.spf.org fun loving, water freak, that loves music, wine, chocolate, travel.......life. EMT ""wine, whiskey and guitars""","divineP","2009-02-20T02:21:25.000Z",321,0,0,0,0,1597,1820,71657,28,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"444","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"46310640",2021-08-14 04:03:21,"en","1426393984285413377","everyone","1426393984285413377","Joe Steeler Fan ✨🇮🇹","https://pbs.twimg.com/profile_images/1609641575998541825/x2oVrAH0_normal.jpg",FALSE,FALSE,"Renaissance Man / Global Citizen ⭕️ - Sarcastic Snarkologist with a splash of deep rooted cynicism. Lover of Music, Sports, Culture, Food, Travel, Pittsburgh","JoeSteelerFan","2009-06-11T04:07:19.000Z",321,0,0,0,0,6939,6558,154802,192,NA,"979747453858648064","Everytown, U.S.A. ","https://t.co/18E7kL7gTr",NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"445","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"67100032",2021-08-14 04:10:21,"en","1426395743477190657","everyone","1426395743477190657","Ann Riggs","https://pbs.twimg.com/profile_images/691008790515290112/s34SnoRZ_normal.jpg",FALSE,FALSE,"","martaclau","2009-08-19T19:47:27.000Z",321,0,0,0,0,472,914,106552,3,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
