"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"226","@critigal1 The Red Tide. 

Of Russians.. ","1146800610341036032","1304252896540844033",2020-09-11 16:34:32,"en","everyone",FALSE,"1304458315557146626","55414986",NA,FALSE,"2009-07-10T00:34:22.000Z",NA,FALSE,"LibbyBlog","Transportation/urban planning consultant in Florida. Author of forthcoming ""Paleo Places"" - an evolutionary approach to urban planning.","Elizabeth Rodriguez","https://pbs.twimg.com/profile_images/832592330473537536/i07vfAJ0_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",3968,4920,181406,188,NA,"@critigal1 The Red Tide. 

Of Russians."
"227","@realDonaldTrump It's red tide dummy. A stinky, fish killing disease.. ","25073877","1317496034034057216",2020-10-21 03:29:09,"en","everyone",FALSE,"1318756179770789889","2818429555",NA,FALSE,"2014-09-18T23:55:19.000Z","Florida, USA",FALSE,"kathjosmith","#resist, MAGA hater, dog lover, vote blue no matter who!","Kathy","https://pbs.twimg.com/profile_images/1298065995429552129/YshHzn2R_normal.jpg",0,0,0,0,0,"00ee737d2da1259c",2947,4392,14315,3,NA,"@realDonaldTrump It's red tide dummy. A stinky, fish killing disease."
"228","@realDonaldTrump Its called #RedTide dummy.... ","25073877","1322063800993013761",2020-10-30 15:00:08,"en","everyone",FALSE,"1322191564018380800","24239829","http://t.co/QncwlZ3Isw",FALSE,"2009-03-13T19:58:45.000Z","Tampa, FL",FALSE,"TannerMonroe","Digital Media &amp; Fine Art","Tanner Monroe","https://pbs.twimg.com/profile_images/95365715/MCcomFineArts_LogoWEB_normal.jpg",0,0,1,0,0,"9e27ffe7ca397c0a",765,1054,5854,13,NA,"@realDonaldTrump Its called #RedTide dummy..."
"229","Drove by 3 polling places is the Northern section of Tampa and NO lines could be seen. Voters walking in and out. #RedTide . https   twitter com ANTHONYBLOGAN status 1323655317658476549",NA,"1323720470642991104",2020-11-03 20:15:28,"en","everyone",FALSE,"1323720470642991104","548145982",NA,FALSE,"2012-04-08T04:45:43.000Z",NA,FALSE,"fl_bob","Just an Old White Man #OWM","BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",0,0,0,0,0,"2cce4a9792d2d92e",18,99,3518,1,NA,"Drove by 3 polling places is the Northern section of Tampa and NO lines could be seen. Voters walking in and out. #RedTide https://t.co/rXIBvRQq6l"
"230","#Redtide #MAGA @realDonaldTrump that IS there job @AOC protect legal votes and cast out Illegal votes . https   twitter com AOC status 1337145512449994755",NA,"1337148238684712974",2020-12-10 21:32:37,"en","everyone",FALSE,"1337148238684712974","548145982",NA,FALSE,"2012-04-08T04:45:43.000Z",NA,FALSE,"fl_bob","Just an Old White Man #OWM","BWilliams","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",0,1,0,0,0,"bd975a41c2c796e9",18,99,3518,1,NA,"#Redtide #MAGA @realDonaldTrump that IS there job @AOC protect legal votes and cast out Illegal votes https://t.co/NBzx2u3bg4"
"231","@fl_bob @realDonaldTrump @AOC To date, NONE of the 50+ court cases have produced ANY evidence of ""illegal votes"" being counted. . https   twitter com NormDePlume69 status 1337179362454433792 photo 1","548145982","1337148238684712974",2020-12-10 23:36:18,"en","everyone",FALSE,"1337179362454433792","228439382",NA,FALSE,"2010-12-19T18:36:25.000Z",NA,FALSE,"NormDePlume69","","Norm DePlume","https://pbs.twimg.com/profile_images/1230925755/Wolf_in_snow_normal.jpg",0,0,0,0,0,NA,816,1667,20407,6,NA,"@fl_bob @realDonaldTrump @AOC To date, NONE of the 50+ court cases have produced ANY evidence of ""illegal votes"" being counted. https://t.co/25EMB3UHUK"
"232","@MCGPublicSafety @HeraldTribune @bradentonherald @mysuncoast @abcactionnews @FOX13News @WFLA Thank you for this tweet.
This is a serious environmental disaster to residents near the area, also to our beautiful Tampa Bay, our Gulf &amp; to our marine life already that was impacted by the horrendous year of Red Tide that killed off Thousands of our marine life. Urgency. ","3239257906","1378109595080650754",2021-04-03 12:16:22,"en","everyone",FALSE,"1378320470311862272","1375226404552503307",NA,FALSE,"2021-03-25T23:21:55.000Z",NA,FALSE,"MStoker1965","","MichelleStoker1965","https://pbs.twimg.com/profile_images/1375226696798965762/iTIs8NoU_normal.jpg",2,2,13,1,0,"dc62519fda13b4ec",0,6,9,0,NA,"@MCGPublicSafety @HeraldTribune @bradentonherald @mysuncoast @abcactionnews @FOX13News @WFLA Thank you for this tweet.
This is a serious environmental disaster to residents near the area, also to our beautiful Tampa Bay, our Gulf &amp; to our marine life already that was impacted by the horrendous year of Red Tide that killed off Thousands of our marine life. Urgency"
"233","This situation has the potential to do more than just flood the area and harm drinking water supply. With some of the water having already been drained into Tampa Bay, fishermen and environmental groups worry about an algae bloom or a possible red tide. . https   twitter com WFLAJustin status 1377458917677146117","34216888","1378375897284292608",2021-04-03 18:07:27,"en","everyone",FALSE,"1378408822574829568","34216888","https://t.co/aQTGz1XGdq",TRUE,"2009-04-22T07:40:23.000Z","Tampa, FL",FALSE,"WFLAJustin","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",44,4,38,2,0,"dc62519fda13b4ec",6002,3292,20020,114,NA,"This situation has the potential to do more than just flood the area and harm drinking water supply. With some of the water having already been drained into Tampa Bay, fishermen and environmental groups worry about an algae bloom or a possible red tide. https://t.co/JHI7mP1gsJ"
"234","@AdamDSeidel If the wastewater being drained into Tampa Bay at Port Manatee to prevent a collapse causes an algae bloom or red tide that would have regional environmental and potential economic impacts, including for Anna Maria.. ","41546565","1378375897284292608",2021-04-04 17:56:20,"en","everyone",FALSE,"1378768414420910080","34216888","https://t.co/aQTGz1XGdq",TRUE,"2009-04-22T07:40:23.000Z","Tampa, FL",FALSE,"WFLAJustin","@WFLA News Channel 8 Reporter jschecker@wfla.com","Justin Schecker","https://pbs.twimg.com/profile_images/1442293459310682116/V8gJ-TY4_normal.jpg",0,1,0,0,0,"dc62519fda13b4ec",6002,3292,20020,114,NA,"@AdamDSeidel If the wastewater being drained into Tampa Bay at Port Manatee to prevent a collapse causes an algae bloom or red tide that would have regional environmental and potential economic impacts, including for Anna Maria."
"235","@WFLA Surprise, surprise red tide...wonder why...could it be from Piney Point...duh!!!. ","23820899","1382804313513336832",2021-04-15 21:26:40,"en","everyone",FALSE,"1382807610458566657","2228799679",NA,FALSE,"2013-12-03T20:07:09.000Z",NA,FALSE,"Dolphin2rw","","Sandy ","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",0,0,9,1,0,"9e27ffe7ca397c0a",62,165,1860,0,NA,"@WFLA Surprise, surprise red tide...wonder why...could it be from Piney Point...duh!!!"
"236","Effects of red tide being seen in Sarasota County . https   twitter com 10TampaBay status 1384983663956434948",NA,"1385025043223220226",2021-04-22 00:17:57,"en","everyone",FALSE,"1385025043223220226","1542468013","https://t.co/Iff6DTJNmW",TRUE,"2013-06-24T04:08:24.000Z","New York, NY",FALSE,"MadisonAlworth","Correspondent @FoxBusiness. Previously @10TampaBay, @cheddar, @TODAYshow. Yale Class of 2015, Co-founder and former editor of YTV","Madison Alworth","https://pbs.twimg.com/profile_images/1002284844611751936/9gXEcjDn_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",4176,766,2975,36,NA,"Effects of red tide being seen in Sarasota County https://t.co/QC7mkeYLgq"
"237","Day One of our #STEMPalooza week... 🤖 Robotics Competition Day!!! 🤖 Our teams built and coded their robots to detect and save three manatees from red tide. What a challenge! 🌊 @TampaBaySTEM @WeAreHAEST @HCPSElemScience @LutzSchool @MrsRTate_AP @aralwood . ",NA,"1396951479466954754",2021-05-24 22:09:21,"en","everyone",FALSE,"1396951479466954754","976928477483098112",NA,FALSE,"2018-03-22T21:07:54.000Z","Florida, USA",FALSE,"BaldwinClass4","We are a 4️⃣th grade class using Twitter 2 connect with other classes & share the awesome things we do. 🐾Lutz K-8🐾Our teacher is Mrs. Baldwin ✌🏼","Mrs. Baldwin's Class","https://pbs.twimg.com/profile_images/1116806647152820226/yDdzpZ00_normal.jpg",2,0,7,0,0,"0fc2ebe6c8d5b000",164,112,777,1,NA,"Day One of our #STEMPalooza week... 🤖 Robotics Competition Day!!! 🤖 Our teams built and coded their robots to detect and save three manatees from red tide. What a challenge! 🌊 @TampaBaySTEM @WeAreHAEST @HCPSElemScience @LutzSchool @MrsRTate_AP @aralwood https://t.co/d9plMPASzt"
"238","Red Tide Health Alert Hillsborough Fl Health Department ☝ 😐 
 . https   patch com florida brandon red tide health alert hillsborough fl health department",NA,"1401222573661343748",2021-06-05 17:01:09,"en","everyone",FALSE,"1401222573661343748","1347935690332495877","https://t.co/WogSnRIQ8f",FALSE,"2021-01-09T15:58:46.000Z",NA,FALSE,"heapevents","just heap of US events","heapevents.info","https://pbs.twimg.com/profile_images/1347936111243497474/bHvyzpdf_normal.jpg",0,0,0,0,0,"4ec01c9dbc693497",17,25,31748,1,NA,"Red Tide Health Alert Hillsborough Fl Health Department ☝ 😐 
 https://t.co/oTSs0fSf6K"
"239","My boating trip has been canceled for 5 days in a row due to bad weather and red tide… . https   twitter com thisisjaysutton status 1405221710807326721 photo 1",NA,"1405221710807326721",2021-06-16 17:52:18,"en","everyone",FALSE,"1405221710807326721","789533054083608576","https://t.co/Vsf2ZqWmTX",FALSE,"2016-10-21T18:25:23.000Z","Houston, TX",FALSE,"thisisjaysutton","Owner: @destroyingdoubt ⏪: Noles All Access @ballysportsfl on courtesy of @learfieldimgc ⏪: Show Host @espnradio 👨🏾‍🎓🍢: FSU  ✈️: Vet USAF","Jay Sutton","https://pbs.twimg.com/profile_images/1590736916865077251/ezXCy0BG_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",1069,297,13328,15,"1147987893450936327","My boating trip has been canceled for 5 days in a row due to bad weather and red tide… https://t.co/kL0gW3imJ0"
"240","ICYMI👇🏻
. https   www wtsp com mobile article news seafood safe red tide 67 3885a432 62a3 4275 9eae 5aaf9ed3dc8e","3663171552","1407097334354296839",2021-06-21 22:16:30,"pl","everyone",FALSE,"1407100138213023749","3663171552","https://t.co/U2pYmooO0q",TRUE,"2015-09-23T21:14:18.000Z","Tampa, FL",FALSE,"ShannonCwtsp","News Reporter @10TampaBay | NY native","Shannon Clowe","https://pbs.twimg.com/profile_images/1465468218282237956/11SKipD0_normal.jpg",2,1,3,0,0,"dc62519fda13b4ec",2885,545,4091,42,"1391911063373942786","ICYMI👇🏻
https://t.co/f5tbtjxbbx"
"241","Ahhh I love the smell of dead fish roasting in the July sun. Thanks red tide. ",NA,"1411067475056369671",2021-07-02 21:01:17,"en","everyone",FALSE,"1411067475056369671","2981797822",NA,FALSE,"2015-01-16T21:33:50.000Z",NA,FALSE,"CaileyWilliams_","“cosmically average” | st. pete | prov","cail","https://pbs.twimg.com/profile_images/1323470047629713410/dc6fRy0h_normal.jpg",0,0,1,0,0,"00ee737d2da1259c",209,326,6611,3,"1176239397760577539","Ahhh I love the smell of dead fish roasting in the July sun. Thanks red tide"
"242","Back to wearing my mask outdoors in Tampa, not because of the Delta variant but because of the stink of red tide from all the dead stingrays floating in the bay along Bayshore Boulevard, the city’s millionaire row. 😭. ",NA,"1411655975011028993",2021-07-04 11:59:46,"en","everyone",FALSE,"1411655975011028993","16017426","https://t.co/EsgtOJayJM",FALSE,"2008-08-27T20:53:23.000Z","Tampa, FL",FALSE,"TerryWardWriter","Career journalist, Florida-based travel writer, scuba diver, mom. Bylines @CNN @NatGeo @lonelyplanet @AARP @scubadivingmag @CNTraveler On Insta @TerryWardWriter","Terry Ward","https://pbs.twimg.com/profile_images/1611293411604062209/B7FucQHh_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",3984,2283,11486,130,"1283810208997924864","Back to wearing my mask outdoors in Tampa, not because of the Delta variant but because of the stink of red tide from all the dead stingrays floating in the bay along Bayshore Boulevard, the city’s millionaire row. 😭"
"243","We are experiencing a red tide outbreak in #TampaBay but I managed to find some good #fishing yesterday morning. Caught #snook #trout and #jacks on the @Zmanfishing 4” DieZel MinnowZ in Opening Night. New episode out now 🎥👇🏻

 . https   www youtube com watch. https   twitter com WadeFishingExp status 1411661965878083587 photo 1",NA,"1411661965878083587",2021-07-04 12:23:34,"en","everyone",FALSE,"1411661965878083587","1360002869584355333","https://t.co/MVzN37qekF",FALSE,"2021-02-11T23:09:06.000Z","Tampa, FL",FALSE,"WadeFishingExp","Tampa Bay’s premier wade fishing show, hosted by Matt Stevens, @stevens_mms. Tips, tactics and locations to help you catch more redfish, trout and snook.","The Wade Fishing Experience","https://pbs.twimg.com/profile_images/1411662349862375424/t7BMkf7A_normal.jpg",1,0,6,1,0,"dc62519fda13b4ec",294,294,122,1,"1429080272264441857","We are experiencing a red tide outbreak in #TampaBay but I managed to find some good #fishing yesterday morning. Caught #snook #trout and #jacks on the @Zmanfishing 4” DieZel MinnowZ in Opening Night. New episode out now 🎥👇🏻

https://t.co/Se05bMyOct https://t.co/z64QgTlqdi"
"244","So we just gonna blame ""red tide"" and not phosphate plants or oil companies? Ok.... . https   twitter com JoshRojasBN9 status 1413560705014538243",NA,"1413591899055796224",2021-07-09 20:12:26,"en","everyone",FALSE,"1413591899055796224","188084636","https://t.co/bwplfNZUTJ",FALSE,"2010-09-07T22:05:39.000Z","Tampa, FL",FALSE,"2nuff4u","Founder @scrumasyouare || Professional Scrum Master || Programmer/Developer (COBOL/C/C#/HTML/CSS) || Lean Six Sigma Green Belt || INTJ","bethamphetamine™","https://pbs.twimg.com/profile_images/1528584400954396674/dZh25Iev_normal.jpg",0,0,1,0,0,"01af119d415cd7d2",166,359,33083,1,"1567348469525790720","So we just gonna blame ""red tide"" and not phosphate plants or oil companies? Ok.... https://t.co/6o7d98UFyI"
"245","New today: Hillsborough County has closed the beaches at Apollo Beach Nature Park and EG Simmons Park due to red tide in Tampa Bay. Park Ranger at Apollo Beach allowed me to come get some pictures. There’s a lot of dead fish here. @BN9 . https   twitter com TimWronka status 1413821044327075845 photo 1",NA,"1413821044327075845",2021-07-10 11:22:59,"en","everyone",FALSE,"1413821044327075845","411759561","https://t.co/BFDT2tddJC",TRUE,"2011-11-13T20:58:17.000Z","Tampa, FL",FALSE,"TimWronka","Morning Traffic Anchor & Reporter for Spectrum Bay News 9 (@BN9) in Tampa Bay. @FloridaState alum.","Tim Wronka","https://pbs.twimg.com/profile_images/961278333064499203/ZciEPy42_normal.jpg",7,12,10,9,0,"07d9d2ddef080003",2162,831,12681,65,"1606675816783708160","New today: Hillsborough County has closed the beaches at Apollo Beach Nature Park and EG Simmons Park due to red tide in Tampa Bay. Park Ranger at Apollo Beach allowed me to come get some pictures. There’s a lot of dead fish here. @BN9 https://t.co/jl8gddtrEJ"
"246","@TimWronka @BN9 Thanks @RonDeSantisFL   This is your fault.. ","411759561","1413821044327075845",2021-07-10 11:54:08,"en","everyone",FALSE,"1413828884185952257","75447154",NA,FALSE,"2009-09-19T02:10:20.000Z",NA,FALSE,"tophernoun","Bronco Backer. Gator Booster. Jack’s dad. Wendy’s husband.","T-DOGG","https://pbs.twimg.com/profile_images/1452761867210924032/b8ETG--1_normal.jpg",0,0,2,0,0,NA,399,2305,9377,4,NA,"@TimWronka @BN9 Thanks @RonDeSantisFL   This is your fault."
"247","@TimWronka @BN9 #pineypoint took years off GOP mismanagement and Deregulation causing this permanent damage to the ecosystem. after they did a combo of other industry chemicals causing a chemical reaction #nuclearWaste to the blue side of Florida. Highly sus.. ","411759561","1413821044327075845",2021-07-10 12:13:17,"en","everyone",FALSE,"1413833703147675648","1294008398485258242",NA,FALSE,"2020-08-13T20:33:05.000Z","Florida, USA",FALSE,"larag122","","Lara RN BSN 🇺🇸","https://pbs.twimg.com/profile_images/1594481914164936705/iFGVKoYu_normal.jpg",0,0,2,0,0,NA,427,3633,16663,1,"1586137341076316160","@TimWronka @BN9 #pineypoint took years off GOP mismanagement and Deregulation causing this permanent damage to the ecosystem. after they did a combo of other industry chemicals causing a chemical reaction #nuclearWaste to the blue side of Florida. Highly sus."
"248","@TimWronka @BN9 We had the same thing on Davis Island and along Bayshore Boulevard. Terrible, criminal. #redtide. ","411759561","1413821044327075845",2021-07-10 12:47:41,"en","everyone",FALSE,"1413842363168997379","753216108849729536",NA,FALSE,"2016-07-13T13:14:49.000Z","Tampa, FL",FALSE,"Tampa_Egret","Friend of the planet, reader, armchair urbanist. Working to make Tampa greener, hipper, prettier and less car-centric. #climatecrisis #solarpoweredFL #StopTBX","Tampa Egret Bicycle","https://pbs.twimg.com/profile_images/810595410737852420/JJ5xHFhY_normal.jpg",0,0,1,0,0,NA,523,289,10978,13,"1142395142604824576","@TimWronka @BN9 We had the same thing on Davis Island and along Bayshore Boulevard. Terrible, criminal. #redtide"
