"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","name","protected","created_at.y","description","verified","username","profile_image_url","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"495","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 07:35:52,"1449721374654799873",FALSE,"everyone","1520305921834065920","1520305921834065920",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,3,0,3,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"496","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 07:55:00,"1224032674966315010",TRUE,"everyone","1520310738602147840","1520310738602147840",NA,"Izzo",FALSE,"2020-02-02T18:11:57.000Z","Man United",FALSE,"UtdIzzo","https://pbs.twimg.com/profile_images/1605197042292342785/mInLD9wF_normal.jpg",NA,"1604736054862512128",NA,NA,0,0,0,0,0,1158,1147,6899,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/MHNaGjB5mq",FALSE
"497","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 08:57:50,"1082650752680673282",FALSE,"everyone","1520326551614767105","1520326551614767105",NA,"United Against Glazers(Marie)",FALSE,"2019-01-08T14:50:28.000Z","As a Movement we support the 1958 and our only goal is the removal of the Glazer family! we welcome members from the global fan base. United We are Stronger",FALSE,"UAGMVMT","https://pbs.twimg.com/profile_images/1622934304111075330/_qKVb460_normal.jpg","Manchester ","1542264825669160962","https://t.co/1LT7j0mn66",NA,2,0,1,0,0,4105,3942,64537,3,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW",FALSE
"498","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 10:50:17,"299172520",FALSE,"everyone","1520354849505914881","1520354849505914881",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,0,0,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"499","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 12:16:43,"299172520",FALSE,"everyone","1520376601996840961","1520376601996840961",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,3,0,0,0,0,543,716,13902,2,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"500","RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 12:17:35,"299172520",FALSE,"everyone","1520376819253497857","1520376819253497857",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,2,0,0,0,0,543,716,13902,2,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW",FALSE
"501","RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 12:22:15,"1346507248659529745",FALSE,"everyone","1520377993419497472","1520377993419497472",NA,"topfanscorner",FALSE,"2021-01-05T17:22:13.000Z","All #NFL, #NBA, #MLB, #NHL fans are here. Join us and follow us on FB https://t.co/kV11WKZNPF !",FALSE,"topfanscorner","https://pbs.twimg.com/profile_images/1346507389525254144/7taUAM6O_normal.jpg",NA,NA,"https://t.co/e0AA9rGYUU",NA,2,0,0,0,0,6240,6137,722063,10,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4GziW",FALSE
"502","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 12:22:56,"1346507248659529745",FALSE,"everyone","1520378166895915015","1520378166895915015",NA,"topfanscorner",FALSE,"2021-01-05T17:22:13.000Z","All #NFL, #NBA, #MLB, #NHL fans are here. Join us and follow us on FB https://t.co/kV11WKZNPF !",FALSE,"topfanscorner","https://pbs.twimg.com/profile_images/1346507389525254144/7taUAM6O_normal.jpg",NA,NA,"https://t.co/e0AA9rGYUU",NA,3,0,0,0,0,6240,6137,722063,10,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"503","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-01 07:15:50,"211193694",FALSE,"everyone","1520663269240885248","1520663269240885248",NA,"Matt Westwood",FALSE,"2010-11-02T15:51:32.000Z","Man Utd & St Albans City FC till i die",FALSE,"mattwest78","https://pbs.twimg.com/profile_images/501098673892507649/-V-AhMiW_normal.jpeg","Stevenage, East",NA,NA,NA,3,0,0,0,0,564,649,43843,3,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"504","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-02 10:32:59,"299172520",FALSE,"everyone","1521075271486554112","1521075271486554112",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,0,0,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"505","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-02 12:16:29,"606147020",FALSE,"everyone","1521101317279825924","1521101317279825924",NA,"Pauline",FALSE,"2012-06-12T08:35:40.000Z","MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",FALSE,"paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",NA,NA,NA,NA,0,0,0,0,0,1737,1718,25576,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRTOS5R",FALSE
"506","RT @chris_mctigue: @lauriewhitwell 
#GlazersOut. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","qme",2022-05-02 22:37:18,"1449721374654799873",FALSE,"everyone","1521257552612413442","1521257552612413442",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4934,3946,84154,0,"RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut",FALSE
"507","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-04 11:11:10,"299172520",FALSE,"everyone","1521809657492295681","1521809657492295681",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,0,0,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"508","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-04 12:04:11,"606147020",FALSE,"everyone","1521822998558240770","1521822998558240770",NA,"Pauline",FALSE,"2012-06-12T08:35:40.000Z","MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",FALSE,"paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",NA,NA,NA,NA,0,0,0,0,0,1737,1718,25576,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRU6sXp",FALSE
"509","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-04 18:42:38,"1449721374654799873",FALSE,"everyone","1521923272715210756","1521923272715210756",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"510","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-04 18:56:27,"1449721374654799873",FALSE,"everyone","1521926746618142721","1521926746618142721",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"511","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-06 15:45:45,"1449721374654799873",FALSE,"everyone","1522603534583218178","1522603534583218178",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,2,0,1,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"512","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-06 15:46:00,"1449721374654799873",FALSE,"everyone","1522603593873997825","1522603593873997825",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,2,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"513","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-06 16:04:53,"299172520",FALSE,"everyone","1522608345944842242","1522608345944842242",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,2,0,0,0,0,543,716,13902,2,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"514","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-14 11:53:30,"606147020",FALSE,"everyone","1525444187113521154","1525444187113521154",NA,"Pauline",FALSE,"2012-06-12T08:35:40.000Z","MUFC Legacy Fan. A Broken Plane. A Broken Dream. A Broken Heart. A Broken Team. No Word Said. A Silent Vow. We Loved You Then. Love You Now. We Love You Forever",FALSE,"paulinegillan","https://pbs.twimg.com/profile_images/1561297936700555267/BJ_ro2kq_normal.png",NA,NA,NA,NA,1,0,1,0,0,1737,1718,25576,1,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/jbmfRTOS5R",FALSE
"515","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-05-14 11:55:19,"299172520",FALSE,"everyone","1525444646578622466","1525444646578622466",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,0,0,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
