"","text","possibly_sensitive","conversation_id","id","in_reply_to_user_id","author_id","created_at.x","lang","reply_settings","created_at.y","description","name","protected","location","username","profile_image_url","verified","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"121","@thehill I am still disappointed that Red Tide Rick is in that Senate seat. He was ineffective enough as governor.. ",FALSE,"1286677770009841664","1286755009707876355","1917731","813888460574564354",2020-07-24 20:07:55,"en","everyone","2016-12-27T23:25:05.000Z","The thing is that war, pollution, climate change, criminal justice, housing, care for seniors, education, & healthcare are pro-life issues.","Kathie Punturiero",FALSE,"Seminole, FL","kathiepunt8691","https://pbs.twimg.com/profile_images/1064696550834823169/JmJpxIyD_normal.jpg",FALSE,"848852362202624000",NA,0,0,0,0,0,"26b27cadf61e2e58",3159,3518,62214,3,"@thehill I am still disappointed that Red Tide Rick is in that Senate seat. He was ineffective enough as governor."
"122","@craigtimes I guess there are no longer nude and topless beach goers in ledo, those days are gone.Could the red tide have contributed to such a mass amount of shells .I believe so.Ive seen more shell pileups along with sea weed on the past 2 years then ive ever seen my entire life .. ",FALSE,"1302344959786446854","1302388423987277825","62575859","804193158330544128",2020-09-05 23:29:32,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@craigtimes I guess there are no longer nude and topless beach goers in ledo, those days are gone.Could the red tide have contributed to such a mass amount of shells .I believe so.Ive seen more shell pileups along with sea weed on the past 2 years then ive ever seen my entire life ."
"123","While I was riding in the woods I was thinking a little about Cetus—one of the main characters in the coming books of The Saga of the Cerulean Universe. He is a humpback whale and I was thinking about developing a special relationship between him and some bioluminescent algae. . https   twitter com KipAuthor status 1360279519781912580 photo 1",FALSE,"1360279519781912580","1360279519781912580",NA,"915202580883615744",2021-02-12 17:28:04,"en","everyone","2017-10-03T13:11:13.000Z","Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.","Kip Koelsch Author",FALSE,"Dunedin, FL","KipAuthor","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg",FALSE,"1158851246612238339","https://t.co/SvlLnD8r7B",0,1,3,0,0,"608a091166e5ddb0",6333,6944,31865,85,"While I was riding in the woods I was thinking a little about Cetus—one of the main characters in the coming books of The Saga of the Cerulean Universe. He is a humpback whale and I was thinking about developing a special relationship between him and some bioluminescent algae. https://t.co/PRcMis0zfF"
"124","I’m serious. . https   twitter com KipAuthor status 1360284363443761154 photo 1",FALSE,"1360279519781912580","1360284363443761154","915202580883615744","915202580883615744",2021-02-12 17:47:19,"en","everyone","2017-10-03T13:11:13.000Z","Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.","Kip Koelsch Author",FALSE,"Dunedin, FL","KipAuthor","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg",FALSE,"1158851246612238339","https://t.co/SvlLnD8r7B",0,0,3,0,0,"c5a8a3c8523b835e",6334,6947,31876,85,"I’m serious. https://t.co/KAKDgohnVq"
"125","@GeorgeTakei I remember seeing that on my local news. It was awful. Thankfully the manatee wasn't injured. It was just the algae layer, but it was still horrible (and illegal) to bother that poor animal.. ",FALSE,"1379238545253105667","1379244207538376711","237845487","1367102720403005440",2021-04-06 01:26:58,"en","everyone","2021-03-03T13:21:13.000Z","she/her. 🐛🦋🏳️‍🌈🏳️‍⚧️ Melting pot of music, history and love. Theatre and audio nerd. Grateful to LMM always.","Weehawken. Dawn",FALSE,"Florida, USA","DHerkowitz","https://pbs.twimg.com/profile_images/1590381894096535554/4CWPhoZl_normal.jpg",FALSE,"1452140353570709506",NA,0,0,3,0,0,"700eeb799fa55a4b",362,491,9060,5,"@GeorgeTakei I remember seeing that on my local news. It was awful. Thankfully the manatee wasn't injured. It was just the algae layer, but it was still horrible (and illegal) to bother that poor animal."
"126","Wednesday update from the kitchen table assignment desk. 

Coming up at 4p on @npratc on @wusf &amp; 89.7 FM: @MaraLiasson on the electoral college, @JacobAWentz on a statewide antisemitism town hall, @JMMeszaros on the latest red tide data, and U.S. Surgeon General Vivek Murthy. . https   twitter com wusfschreiner status 1402700881339027463 photo 1",FALSE,"1402700881339027463","1402700881339027463",NA,"730963068",2021-06-09 18:55:25,"en","everyone","2012-08-01T16:09:25.000Z","Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.","Mark Schreiner",FALSE,"Palm Harbor, FL","wusfschreiner","https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg",TRUE,NA,NA,0,1,7,0,0,"a1261e1ada14bf62",1588,2870,20530,57,"Wednesday update from the kitchen table assignment desk. 

Coming up at 4p on @npratc on @wusf &amp; 89.7 FM: @MaraLiasson on the electoral college, @JacobAWentz on a statewide antisemitism town hall, @JMMeszaros on the latest red tide data, and U.S. Surgeon General Vivek Murthy. https://t.co/3thY44yE8D"
"127","@wusfschreiner @npratc @wusf @MaraLiasson @JacobAWentz @JMMeszaros Trying to read the script on your mug. Is that a West Wing reference or WWE?. ",FALSE,"1402700881339027463","1402702558347640836","730963068","531430530",2021-06-09 19:02:05,"en","everyone","2012-03-20T15:18:23.000Z","Journalist. Host: #FloridaMatters on @wusf: 6:30pm Tues on WUSF 89.7 in the Tampa Bay region. Past: @wmfeorlando, @radionz, #RadioLIVE","Matthew Peddie",FALSE,"Orlando, FL","matthew_peddie","https://pbs.twimg.com/profile_images/1516795793277169668/-1BJGCsY_normal.jpg",FALSE,"1623731236182032384",NA,0,1,1,0,0,NA,3090,3022,76294,150,"@wusfschreiner @npratc @wusf @MaraLiasson @JacobAWentz @JMMeszaros Trying to read the script on your mug. Is that a West Wing reference or WWE?"
"128","@matthew_peddie @npratc @wusf @MaraLiasson @JacobAWentz @JMMeszaros West Wing. . https   twitter com wusfschreiner status 1402713780468039684 photo 1",FALSE,"1402700881339027463","1402713780468039684","531430530","730963068",2021-06-09 19:46:41,"en","everyone","2012-08-01T16:09:25.000Z","Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.","Mark Schreiner",FALSE,"Palm Harbor, FL","wusfschreiner","https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg",TRUE,NA,NA,0,0,1,0,0,"a1261e1ada14bf62",1587,2874,20563,57,"@matthew_peddie @npratc @wusf @MaraLiasson @JacobAWentz @JMMeszaros West Wing. https://t.co/rZDFh4el8X"
"129","It’s so sad that our beautiful Gulf Beaches look like this due to #redtide 💦🙁
#Tampa #weather #Florida #beaches #Flwx #deadfish
⁦@WFLA⁩ ⁦@FOX13News⁩ ⁦@10TampaBay⁩ ⁦@bn9weather⁩ ⁦@PaulFox13⁩ ⁦@BN9⁩ . https   twitter com sandkeytiki status 1403400286824247304 photo 1",FALSE,"1403400286824247304","1403400286824247304",NA,"65202730",2021-06-11 17:14:36,"en","everyone","2009-08-12T23:38:54.000Z","retired in beautiful Clearwater Beach, Florida","Lynne Carr",FALSE,"Clearwater, Florida","sandkeytiki","https://pbs.twimg.com/profile_images/1354151928360529920/JSyoflGD_normal.jpg",FALSE,NA,NA,1,0,2,1,0,"12f19b959c168008",124,299,1701,4,"It’s so sad that our beautiful Gulf Beaches look like this due to #redtide 💦🙁
#Tampa #weather #Florida #beaches #Flwx #deadfish
⁦@WFLA⁩ ⁦@FOX13News⁩ ⁦@10TampaBay⁩ ⁦@bn9weather⁩ ⁦@PaulFox13⁩ ⁦@BN9⁩ https://t.co/9UqPDUtsIt"
"130","got impaled by a secret sand catfish tonight, happy red tide everybody. i hate florida. ",FALSE,"1403520273979252736","1403520273979252736",NA,"1323322408376426496",2021-06-12 01:11:24,"en","everyone","2020-11-02T17:53:51.000Z","22 ✧♡ ☼ fl based amateur cosplayer ☼ ghost & zelda fan account ★ ★","𝕭.*･｡ﾟ",FALSE,"she/her ","bbsbizrradvntr","https://pbs.twimg.com/profile_images/1621586376239058944/jMwmxLWM_normal.jpg",FALSE,"1579302237251112960",NA,0,0,0,0,0,"07ea8d4bc3d8ec34",36,107,1488,0,"got impaled by a secret sand catfish tonight, happy red tide everybody. i hate florida"
"131","The only thing good about Florida is the beaches, what is the point of living in Florida if tourist just trash the beaches and red tide occurs every summer?. ",FALSE,"1403714949055197187","1403714949055197187",NA,"2997201682",2021-06-12 14:04:58,"en","everyone","2015-01-25T03:54:51.000Z","","Mr. Rager",FALSE,"Narnia","tim_rodriguez2","https://pbs.twimg.com/profile_images/1608272673112465410/tYIGDGBK_normal.jpg",FALSE,NA,NA,2,0,5,0,0,"700eeb799fa55a4b",669,89,7229,4,"The only thing good about Florida is the beaches, what is the point of living in Florida if tourist just trash the beaches and red tide occurs every summer?"
"132",". https   tampa cbslocal com 2021 06 14 pinellas county health department warns about red tide 1",FALSE,"1404975718510039040","1404975718510039040",NA,"770455276638113792",2021-06-16 01:34:49,"zxx","everyone","2016-08-30T02:57:07.000Z","Reporter for WTOG/ CW44 News at 10 • UF alumni and Former Miss America Org. Titleholder","Casey Albritton- CW44/WTOG",FALSE,"Tampa, FL","NewsbyCasey","https://pbs.twimg.com/profile_images/1356739332703412224/bItbAC2o_normal.jpg",FALSE,NA,"https://t.co/e4AgYELzoB",0,0,0,0,0,"26b27cadf61e2e58",735,1313,1091,7,"https://t.co/G87OhHzpTY"
"133","might have to start wearing masks again for this red tide. seriously coughing like crazy at home a few blocks from the water.. ",FALSE,"1405014622810394628","1405014622810394628",NA,"772662660",2021-06-16 04:09:24,"en","everyone","2012-08-22T01:51:08.000Z","עם ישראל חי 🇮🇱 ✡️Bolts, Bucs, space enthusiast. 💍 to @ryleecatherined","Zach ✡️⚡️🚀",FALSE,"He/Him","back2bolts","https://pbs.twimg.com/profile_images/1507867753369292800/V2Gbrmok_normal.jpg",FALSE,"1533614895027068928","https://t.co/KtIrdvMKRa",0,1,0,0,0,"700eeb799fa55a4b",1958,1567,41009,17,"might have to start wearing masks again for this red tide. seriously coughing like crazy at home a few blocks from the water."
"134","@waywardcar Oh no. ",FALSE,"1405014622810394628","1405014811851829249","772662660","848462732",2021-06-16 04:10:09,"en","everyone","2012-09-27T01:40:04.000Z","...and if I seem a little strange, well, that's because I am...","Meg Bailey ⚡️",FALSE,"Tampa, FL","seaghost78","https://pbs.twimg.com/profile_images/1608560808996311052/yV_JG47Y_normal.jpg",FALSE,"1310794709670002688",NA,0,0,1,0,0,NA,2649,4988,96528,4,"@waywardcar Oh no"
"135","Red tide lingers off Pinellas coast, shows up in new spots in Tampa Bay . https   www fox13news com news red tide lingers off pinellas coast shows up in new spots in tampa bay",FALSE,"1406111223050031105","1406111223050031105",NA,"35778781",2021-06-19 04:46:54,"en","everyone","2009-04-27T16:03:56.000Z","Intelligent Beachbum-Where the Surf Meets the Turf-(Retired from Insurance Business)","RickParzych",FALSE,"Clearwater Beach,Florida","RickParzych","https://pbs.twimg.com/profile_images/475789505329631232/xMcosoN0_normal.jpeg",FALSE,NA,NA,0,0,0,0,0,"700eeb799fa55a4b",661,2036,4350,7,"Red tide lingers off Pinellas coast, shows up in new spots in Tampa Bay https://t.co/39tl7XIjp9"
"136","@stephenRB4 Great! I got in a good paddling workout (despite some dead fish from a minor red tide), saw a couple dolphins…wrote about 800 words on the next book. How are you?. ",FALSE,"1407028923360239617","1407033527892381698","1054273783127818240","915202580883615744",2021-06-21 17:51:49,"en","everyone","2017-10-03T13:11:13.000Z","Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.","Kip Koelsch Author",FALSE,"Dunedin, FL","KipAuthor","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg",FALSE,"1158851246612238339","https://t.co/SvlLnD8r7B",0,0,0,0,0,"608a091166e5ddb0",6333,6944,31865,85,"@stephenRB4 Great! I got in a good paddling workout (despite some dead fish from a minor red tide), saw a couple dolphins…wrote about 800 words on the next book. How are you?"
