"","text","possibly_sensitive","id","created_at.x","author_id","conversation_id","reply_settings","lang","in_reply_to_user_id","profile_image_url","location","protected","description","verified","username","name","created_at.y","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"110","@KARAinFLA @libbyliberalnyc @FlowersAreR3d smdh. ",FALSE,"1280179251090804736",2020-07-06 16:38:12,"55816989","1280178064136290305","everyone","en","1510654326","https://pbs.twimg.com/profile_images/1478449456873971713/Kkl3kbQ5_normal.jpg","New York",FALSE,"“It's time to build bridges & realize there's about to be a boot on all of our necks, regardless of what you think about vaccines, masks, etc.”. -Whitney Webb.",FALSE,"devinedianakin","Dee 🛑 Your Compliance is Fueling this Nightmare","2009-07-11T12:02:33.000Z","https://t.co/S7fz1foMlN",NA,1,0,3,0,0,4074,1114,162181,54,NA,"@KARAinFLA @libbyliberalnyc @FlowersAreR3d smdh",TRUE
"111","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280179282644361217",2020-07-06 16:38:20,"74559989","1280179282644361217","everyone","en",NA,"https://pbs.twimg.com/profile_images/1607416862912188420/Wg54lq4M_normal.jpg","Arizona, USA",FALSE,"😷retired. desert dweller. Mom of 3, Grandma of 3. Owned by a Shiba Inu, 2 Cowboy Corgis and a clowder of cats.",FALSE,"eainaire","Are we there yet? 🏜🐝","2009-09-15T21:23:40.000Z","https://t.co/yxqHBKGaAs",NA,9,0,0,0,0,2540,4826,82362,1,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"112","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280179432112615424",2020-07-06 16:38:55,"2485563985","1280179432112615424","everyone","en",NA,"https://pbs.twimg.com/profile_images/1497248480493903878/Y0T5MGRN_normal.jpg",NA,FALSE,"Love nature, children, living generally in awe of Life and Love! Not a photographer, just a noticer. She/her/hers",FALSE,"JanuaryHandl","January Handl😷😷😷☮️","2014-05-09T15:48:52.000Z",NA,NA,9,0,0,0,0,1045,1929,493500,10,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"113","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280180021651402762",2020-07-06 16:41:16,"59043846","1280180021651402762","everyone","en",NA,"https://pbs.twimg.com/profile_images/1316515504152932352/MTSQuhEm_normal.jpg"," Denver, CO",FALSE,"Wherever you go, there you are~Buckaroo Banzai; Mom, Gramma, ProChoice Progressive, MMJ advocate, ENTP, CFSM, Safety Pin Protest, #NoUnityWithoutAccountability",FALSE,"lplzydeco","💜🦄☮✌️🌈Lavern Lemay🌹🇺🇸 #Resist 🚫🐂💩🔫","2009-07-22T05:11:44.000Z",NA,"1339529549692825600",9,0,0,0,0,3019,4676,227484,90,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"114","Longboat Key, FL pipe may have dumped 28 million gallons of sewage into Sarasota Bay
. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280180263688056835",2020-07-06 16:42:14,"3595202473","1280180263688056835","everyone","en",NA,"https://pbs.twimg.com/profile_images/1596204594849267713/Pjffo0Mz_normal.jpg","Florida, USA",FALSE,"Do unto others as you would have them do unto you. Horse fanatic, dog, cat lover, music, art, weather, science, sci-fi, tech, reading, Democrat #BLM",FALSE,"goldenrule47","The Golden Rule 🇺🇸🇺🇦🌻","2015-09-17T15:16:54.000Z","https://t.co/4984D9elar",NA,0,0,0,0,0,1331,4448,57679,6,NA,"Longboat Key, FL pipe may have dumped 28 million gallons of sewage into Sarasota Bay
https://t.co/G0nMmkXWSd",FALSE
"115","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280180416708632576",2020-07-06 16:42:50,"897634614411280385","1280180416708632576","everyone","en",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Arden-Arcade, CA",FALSE,"",FALSE,"bobbie_and_leo","Bobbie","2017-08-16T01:42:24.000Z",NA,NA,9,0,0,0,0,709,831,328264,1,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"116","@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island..... ",FALSE,"1280181384481574913",2020-07-06 16:46:41,"24817432","1280178591012130816","everyone","en","1134998769743929345","https://pbs.twimg.com/profile_images/1184661745186562049/gBxwdf80_normal.jpg","Seminole Territory",FALSE,"Lateral thinker",FALSE,"MiraclesArt","Rose von Perbandt","2009-03-17T01:50:28.000Z",NA,"1589815044099170305",3,0,1,0,0,3355,4203,341353,4,NA,"@latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island....",FALSE
"117","RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island..... ",FALSE,"1280181647455981568",2020-07-06 16:47:44,"836348305567268865","1280181647455981568","everyone","en",NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg","Bradenton, FL",FALSE,"Indivisible Bradenton",FALSE,"indivisible_brd","IndivisibleBradenton","2017-02-27T22:52:29.000Z",NA,"1109118422216892416",3,0,0,0,0,1150,946,25194,24,NA,"RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island....",FALSE
"118","RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island..... ",FALSE,"1280182784741515265",2020-07-06 16:52:15,"1134998769743929345","1280182784741515265","everyone","en",NA,"https://pbs.twimg.com/profile_images/1160952488771641344/uivoJ36D_normal.jpg","Sarasota, FL",FALSE,"We are a group of citizens from Sarasota and Manatee counties in Florida, trying to motivate our community to participate and vote.",FALSE,"latinxvote2020","LatinxVoteSRQ","2019-06-02T01:42:48.000Z",NA,"1338851754469953538",3,0,0,0,0,306,1846,43813,4,NA,"RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island....",FALSE
"119","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280184196405829634",2020-07-06 16:57:51,"1109015748","1280184196405829634","everyone","en",NA,"https://pbs.twimg.com/profile_images/1592650649510060032/MChM8wcd_normal.jpg","Western Massachusetts",FALSE,"Retired Fire Captain. Navy Vet  Old Beer league Goalie. 73.
 2 rescue beagles.  Grampa. 
#GoHabsGo

#GetVaccinated",FALSE,"afdcaptrb","Roland B","2013-01-21T13:24:47.000Z",NA,"1603552840127074306",9,0,0,0,0,1994,1335,141201,37,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"120","@KARAinFLA Sniff, sniff, sniff. Phew.. ",FALSE,"1280184593791045632",2020-07-06 16:59:26,"3905333963","1280178064136290305","everyone","fr","1510654326","https://pbs.twimg.com/profile_images/1585069156088614913/qcPLcS0t_normal.jpg","USA",FALSE,"Retired Astrophysicist, Ph.D. Academic, and Author: ""The Star of Bethlehem: The Legacy of the Magi"", Now a Violin Maker.",FALSE,"CarverMolnar","Mike Molnar","2015-10-09T03:27:27.000Z","https://t.co/R0qPU34Ud6","1558243399534256128",0,0,1,0,0,289,482,33964,1,NA,"@KARAinFLA Sniff, sniff, sniff. Phew.",TRUE
"121","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280187028018249734",2020-07-06 17:09:06,"821294483996188672","1280187028018249734","everyone","en",NA,"https://pbs.twimg.com/profile_images/1327490232791478272/t2v0rIRE_normal.jpg","Florida, USA",FALSE,"Been a social/environmental justice advocate since I was a wee lass.  Retired, trying to stay politically active and aware.",FALSE,"DeniseGriewisch","Denise Griewisch","2017-01-17T09:53:58.000Z",NA,"1000223596453777408",9,0,0,0,0,1227,2126,55646,7,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"122","@KARAinFLA Ugh hits keep coming😡. ",FALSE,"1280189558911533058",2020-07-06 17:19:10,"942909325634342912","1280178064136290305","everyone","en","1510654326","https://pbs.twimg.com/profile_images/1621542266329260039/p77BsELW_normal.jpg",NA,FALSE,"retired RN , mom ,grandma. former NY gal, Fl.Hobby sea glass collecting and driftwood. 🚫DM “Don’t Hate What You Don’t Understand”!!!LGBTQ🏳️‍🌈 ally",FALSE,"peachykeen54","peachykeen54(Sue-ish)☮️🇺🇦🟧🟦💉💉💉💉","2017-12-19T00:07:56.000Z",NA,"1534196468776685570",0,1,1,0,0,3134,2770,103178,5,NA,"@KARAinFLA Ugh hits keep coming😡",TRUE
"123","@peachykeen54 I know, right?   The gulf is in my back yard, yet we haven’t been to the beach since the day trump was inaugurated, Jan. 2016.   The gulf pollution is out of control.. ",FALSE,"1280191154944913410",2020-07-06 17:25:30,"1510654326","1280178064136290305","everyone","en","942909325634342912","https://pbs.twimg.com/profile_images/1617225984113090561/ZszeElc__normal.jpg","Mastodon = flexibility",FALSE,"Come and join me on a platform owned buy NO ONE. Find content without algorithms. https://t.co/zmYHHIPzEX. #Mastodon  *I BLOCK ALL TROLLS*",FALSE,"ABBYinFLA","Abby Normal","2013-06-12T14:28:15.000Z",NA,"1629895524533805062",0,1,0,0,0,67581,53417,42883,47,NA,"@peachykeen54 I know, right?   The gulf is in my back yard, yet we haven’t been to the beach since the day trump was inaugurated, Jan. 2016.   The gulf pollution is out of control.",TRUE
"124","@KARAinFLA So very sorry. To live here and not be able to go to the beach??? Although I haven’t been to my beach here since January , I need it so bad. So I feel for you. Our Beaches are pretty clean so far here.. ",FALSE,"1280192109501460481",2020-07-06 17:29:18,"942909325634342912","1280178064136290305","everyone","en","1510654326","https://pbs.twimg.com/profile_images/1621542266329260039/p77BsELW_normal.jpg",NA,FALSE,"retired RN , mom ,grandma. former NY gal, Fl.Hobby sea glass collecting and driftwood. 🚫DM “Don’t Hate What You Don’t Understand”!!!LGBTQ🏳️‍🌈 ally",FALSE,"peachykeen54","peachykeen54(Sue-ish)☮️🇺🇦🟧🟦💉💉💉💉","2017-12-19T00:07:56.000Z",NA,"1534196468776685570",0,0,0,0,0,3134,2770,103178,5,NA,"@KARAinFLA So very sorry. To live here and not be able to go to the beach??? Although I haven’t been to my beach here since January , I need it so bad. So I feel for you. Our Beaches are pretty clean so far here.",TRUE
"125","RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

. https   www heraldtribune com news 20200701 longboat key pipe may have dumped 28 million gallons of sewage into sarasota bay",FALSE,"1280192153696694277",2020-07-06 17:29:28,"3146346083","1280192153696694277","everyone","en",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,FALSE,"",FALSE,"psbh_","PSBH","2015-04-08T03:31:32.000Z",NA,NA,9,0,0,0,0,766,469,225877,4,NA,"RT @KARAinFLA: Of course...of course.

It’s 2020 and this is Florida...

https://t.co/5GpZQT7868",FALSE
"126","RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island..... ",FALSE,"1280226554153492485",2020-07-06 19:46:10,"3645967102","1280226554153492485","everyone","en",NA,"https://pbs.twimg.com/profile_images/1615494498276020225/bn4_iumh_normal.jpg","Delaware, USA",FALSE,"#IStandWithUkraine 🇺🇦🌻💛💙#IStandWithBiden 🇺🇸💙 Democrat   & Artist - Blue dot in a Red Delaware county",FALSE,"Flblueskies","AngM☮️","2015-09-13T20:59:36.000Z","https://t.co/0qSxxI3O49",NA,3,0,0,0,0,3182,4322,233948,7,NA,"RT @MiraclesArt: @latinxvote2020 @indivisible_brd @GovRonDeSantis funny how they forgot to warn visitors about the millions of gallons of raw sewage that had been spilling into Sarasota Bay for WEEKS just off the south end of Anna Maria Island....",FALSE
"127","@WFLA this is absolutely disgusting! This is raw sewage sitting in the waterway at the new marina in Bradenton. Safe Harbor Pier 77. HELP us get this cleaned up! It’s been over a month with no solution 😒 . https   twitter com RidinPoseidon status 1280533564690399232 photo 1",FALSE,"1280533564690399232",2020-07-07 16:06:07,"757768041660870657","1280533564690399232","everyone","en","23820899","https://pbs.twimg.com/profile_images/1361155619387027460/jpfZE38F_normal.jpg","Florida, USA",FALSE,"Self sustaining Entrepreneur Science",FALSE,"RidinPoseidon","David Hobbs","2016-07-26T02:42:34.000Z",NA,NA,0,0,0,0,0,8,80,161,0,NA,"@WFLA this is absolutely disgusting! This is raw sewage sitting in the waterway at the new marina in Bradenton. Safe Harbor Pier 77. HELP us get this cleaned up! It’s been over a month with no solution 😒 https://t.co/APYYZJWKQ4",FALSE
"128","@VernBuchanan You've been in a political office since 2007. These leaks are not new. Why haven't you already done something about this in all your way-to-long time in a political office? You've had plenty of time to address this. Put up or shut up, Vern.. ",FALSE,"1280569164743290880",2020-07-07 18:27:35,"3149317025","1279076830197288961","everyone","en","20467163","https://pbs.twimg.com/profile_images/1303440288086659072/zIZo6db5_normal.jpg","United States",FALSE,"",FALSE,"ErinDusty","Erin","2015-04-08T20:51:09.000Z",NA,"1185579263908560896",0,0,0,0,0,295,1034,25359,9,NA,"@VernBuchanan You've been in a political office since 2007. These leaks are not new. Why haven't you already done something about this in all your way-to-long time in a political office? You've had plenty of time to address this. Put up or shut up, Vern.",TRUE
"129","Break in main wastewater sewer line in Manatee County. 

“We’re really afraid of the ecological consequences and right now today, we’re worried about the health and potential human impacts,” said Justin Bloom, Founder of Suncoast Waterkeeper. 

. https   rebrandly com 404",FALSE,"1280588146401587201",2020-07-07 19:43:00,"1046953802245578753","1280588146401587201","everyone","en",NA,"https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg","Boca Grande, FL",FALSE,"We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.",FALSE,"HelpFloridaHeal","Help Florida Heal","2018-10-02T02:43:32.000Z","https://t.co/nrcNO8vykn","1304150592277929984",1,0,0,1,0,147,347,1461,2,NA,"Break in main wastewater sewer line in Manatee County. 

“We’re really afraid of the ecological consequences and right now today, we’re worried about the health and potential human impacts,” said Justin Bloom, Founder of Suncoast Waterkeeper. 

https://t.co/jp21kOMit5",FALSE
"130","Water quality monitoring continues on the Suncoast, following the estimated 25.8 million gallons of raw sewage that leaked into Sarasota Bay from a Longboat Key sewer pipe.
@ValezkaSNN
MORE: . https   www snntv com story 42342243 water quality monitoring continues on the suncoast",FALSE,"1280622621424447488",2020-07-07 22:00:00,"324496098","1280622621424447488","everyone","en",NA,"https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg","Sarasota, FL",FALSE,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",TRUE,"SNNTV","SNN","2011-06-26T18:35:28.000Z","https://t.co/4u07GjR48n",NA,3,0,0,0,0,13819,897,54165,208,NA,"Water quality monitoring continues on the Suncoast, following the estimated 25.8 million gallons of raw sewage that leaked into Sarasota Bay from a Longboat Key sewer pipe.
@ValezkaSNN
MORE: https://t.co/l29rVwK4o5",FALSE
