"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","pinned_tweet_id","url","profile_image_url","verified","username","created_at.y","name","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","withheld.x_copyright","text_with_display_links","reply.to.thread.no.term"
"548","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:28:43,"everyone","1378882258556264453","2922358250","en","1378882258556264453",FALSE,"1567248533551738881",NA,"https://pbs.twimg.com/profile_images/1453867418179158016/KPVI5NAh_normal.jpg",FALSE,"Shaun944","2014-12-08T05:34:26.000Z","Shaun Gray","#BlackLivesMatter
#WGA writer: Top Gun: Maverick, Shantaram, Only The Brave
Mastodon: @ShaunG@bbq.snoot.com
IG: @music.ofthe.spheres","Los Angeles, CA",326,0,0,0,0,1008,1653,27097,8,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"549","@FriendEden100 @meNabster Sucks to live in Florida. ","3241707920",FALSE,2021-04-05 01:28:47,"everyone","1378827736731557888","1235613763320991744","en","1378882274377166850",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1598114488934596608/P-ALh-7H_normal.jpg",FALSE,"Dodgers71467","2020-03-05T17:11:05.000Z","dodgers","#Lakers #Good conversation #History Buff #Ocean #Dog Owner two adopted dogs",NA,2,0,0,0,0,1593,1808,31320,1,NA,NA,"@FriendEden100 @meNabster Sucks to live in Florida",TRUE
"550","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,TRUE,2021-04-05 01:32:51,"everyone","1378883300585058307","259975018","en","1378883300585058307",FALSE,"586409331031060480","https://t.co/INl0FhPQ6k","https://pbs.twimg.com/profile_images/843577364000849920/80ylzxSm_normal.jpg",FALSE,"inabster","2011-03-02T23:48:45.000Z","Nabil H The Peacemaker ⚛️☮️","I am what I am... re-tweets not always endorsements... follows means curious, not party to. God is King. Sister alt. account: @meNabster - #Healing #IFB #FBR","London, UK",326,0,0,0,0,36211,39661,1336462,733,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"551","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:34:22,"everyone","1378883681952075778","764950182572142593","en","1378883681952075778",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1120425992957452288/xs3cxqKo_normal.jpg",FALSE,"Cindy_52s","2016-08-14T22:21:50.000Z","cyn_city","VOTE like a Black Woman 🤷🏽‍♀️ #voteblue2022 #resistertotheend! No DMs Vaccinated & Boostered. Trolls are Blocked","United States",326,0,0,0,0,9120,9524,801759,140,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"552","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:38:14,"everyone","1378884654179086337","1252611693110157318","en","1378884654179086337",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1252612341348196352/87KdxibR_normal.jpg",FALSE,"KarenKrumbholz","2020-04-21T14:54:45.000Z","Karen Krummy","Potty Mouth Warning  🚫DM  No Dick Pics #RESIST",NA,326,0,0,0,0,3176,3218,52757,2,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"553","@PaperbackStash @Justano79619615 @FriendEden100 yes most definitely.. ","46847766",FALSE,2021-04-05 01:43:30,"everyone","1378827736731557888","1271949400462495754","en","1378885979767967745",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1323811810210885633/dh2QqBcT_normal.jpg",FALSE,"MsJ32492206","2020-06-13T23:36:12.000Z","Ms. Joanna. ♏🌎🌊 🇺🇦🇺🇦🇺🇦","NO UNSOLICTED DM'S. 🌊 🌊 Antifascist, Antiracist, #RESISTANCE, #BLM  Fully Pfizerized,","Houston, TX ",0,1,1,0,0,732,918,11330,2,NA,NA,"@PaperbackStash @Justano79619615 @FriendEden100 yes most definitely.",TRUE
"554","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:46:46,"everyone","1378886801021108224","1205544391508742146","en","1378886801021108224",FALSE,"1496912028706947076",NA,"https://pbs.twimg.com/profile_images/1205544482378305537/1s-_QT4I_normal.jpg",FALSE,"roots_herb","2019-12-13T17:46:06.000Z","Herb N Roots Regrows","Nursery Owner,Plant propagator,Carpenter,Herbalist,Planting Seeds Of Creation,Loving Earth’s Diversity,Pioneer,Wit & News,#Resistance,Humor,Peace #FBR,Equality","Asheville, NC",326,0,0,0,0,3672,4604,40048,4,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"555","@FriendEden100 That is not ok. Wtf???. ","3241707920",FALSE,2021-04-05 01:46:52,"everyone","1378827736731557888","127091829","en","1378886825486417923",FALSE,"1577869100474253312",NA,"https://pbs.twimg.com/profile_images/1628238965026471936/f3lbxpL2_normal.jpg",FALSE,"Yunkeroo","2010-03-28T01:22:41.000Z","Yunkeroo 🦘🇦🇺🇺🇸","oh I’m gonna have to think about this….oh yeah world peace and happiness. ☮️ Gen X. Biden/Harris 💯💙","Los Angeles, CA",0,0,1,0,0,2556,3040,20589,3,NA,NA,"@FriendEden100 That is not ok. Wtf???",TRUE
"556","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:47:15,"everyone","1378886923469529089","35152213","en","1378886923469529089",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1089804848281735170/Qy9zw5NR_normal.jpg",FALSE,"hsmcnp","2009-04-25T05:03:41.000Z","Country Girl","",NA,326,0,0,0,0,1344,1364,364226,0,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"557","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:47:23,"everyone","1378886956092944384","911593315035942913","en","1378886956092944384",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/911603799374082053/aEONTJjX_normal.jpg",FALSE,"AprilGreen93","2017-09-23T14:09:17.000Z","April Green","Not a damn thing makes me special","New York, USA",326,0,0,0,0,6890,7390,330491,8,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"558","@TRC288 This is worrisome and potentially catastrophic. I have no confidence in the governor’s leadership. 🙏🏾 #HumanSecurity requires modern and resilient infrastructure and competent emergency response capabilities.. ","2959327919",FALSE,2021-04-05 01:50:56,"everyone","1378841885532422148","21582209","en","1378887848917630979",FALSE,"1266204148556578818",NA,"https://pbs.twimg.com/profile_images/1277027596820242433/epKwhCFt_normal.jpg",FALSE,"sigvoice","2009-02-22T17:51:44.000Z","Louis Werdebach (He/him) #SigVoice","35+ years U.S. Intelligence | Former Defense Intelligence Agency Senior Cyber & C4I Executive | USAF veteran | M.S. Human Security & Resilience #ERAU_Alumni","Carlisle, PA",0,0,0,0,0,327,898,16353,2,NA,NA,"@TRC288 This is worrisome and potentially catastrophic. I have no confidence in the governor’s leadership. 🙏🏾 #HumanSecurity requires modern and resilient infrastructure and competent emergency response capabilities.",TRUE
"559","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:52:42,"everyone","1378888292758822913","849670803826266112","en","1378888292758822913",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1254820034511159297/Kckdybip_normal.jpg",FALSE,"BruceAl97473014","2017-04-05T17:11:20.000Z","Bruce Allen","Vaxed. 😷War is a racket. #DSA #BLM #BDS free Palestine. #M4A #GND #RCV. pro choice LBGTQIA ally. pack the court. Sanders 2024. left is best","Oregon, USA",326,0,0,0,0,1954,4993,119277,7,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"560","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,TRUE,2021-04-05 01:53:19,"everyone","1378888449814593537","1280803575149539329","en","1378888449814593537",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1416553561396240388/yVIRcHtv_normal.jpg",FALSE,"LynnDrinkard","2020-07-08T09:59:36.000Z","Lynn Drinkard","semi retired PCA @ Atchison Valley Hope drug/alcohol treatment center. Believes the best of everyone but knows better. Anti Church great faith in God/Higher Pow","Atchison, KS",326,0,0,0,0,121,250,12779,0,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"561","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:55:54,"everyone","1378889101022089217","2338278068","en","1378889101022089217",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/433379674685579264/Ih8e19oh_normal.jpeg",FALSE,"333Cassandra","2014-02-11T12:16:32.000Z","Cassandra Oshun","",NA,326,0,0,0,0,111,299,34279,54,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
"562","RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.. https   www theguardian com us news 2021 apr 04 florida imminent pollution catastrophe phosphate retention pond bradenton piney point desantis",NA,FALSE,2021-04-05 01:56:45,"everyone","1378889313639890947","606558738","en","1378889313639890947",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/494690099389403136/vhHKt5h5_normal.jpeg",FALSE,"Fishcreek1269","2012-06-12T17:14:44.000Z","Fish Creek Monitor","Raw coverage from deep in the heart of a shale gas extraction zone. #Fracking","United States ",326,0,0,0,0,4075,4034,24924,112,NA,NA,"RT @FriendEden100: Florida’s dumping millions of gallons of “highly contaminated, radioactive wastewater"" into Tampa Bay. DeSantis says dumping millions of gallons of contaminated wastewater into the ecologically sensitive bay is the best option.

GOP will destroy the earth.https://t.co/hoyT6CVV4y",FALSE
