"","text","conversation_id","lang","possibly_sensitive","created_at.x","author_id","reply_settings","id","profile_image_url","url","name","username","location","created_at.y","verified","protected","description","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_bookmark_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","public_metrics.y_like_count","public_metrics.y_media_count","text_with_display_links","in_reply_to_user_id","reply.to.thread.no.term","geo_place_id"
"115","As of October 19, 2024, red tide was confirmed off the coast of Florida's Pinellas Gulf, with high concentrations of the irritant 15 miles west of Clearwater.

. https   www usnews com news news articles 2024 10 17 what to know about red tide after floridas back to back hurricanes","1848693045757145322","en",TRUE,2024-10-22 11:49:03,"975849108853452802","everyone","1848693045757145322","https://pbs.twimg.com/profile_images/1650984624841998338/srOb1JrD_normal.jpg",NA,"Edward Fitzgerald 🇺🇸 ☘💙🌻🇺🇦","eafitz343","Otter Creek,  N.Y.","2018-03-19T21:38:52.000Z",FALSE,FALSE,"#HarrisWalz2024 🇺🇸 #ResistanceUnited #Ukraine 🇺🇦 #VoteBlue #ClimateCrisis #Indigenous #BlackLivesMatter #StopTheHate #OpioidCrisis  _ @Ed_Fitz343","1778958676788752579",1,0,1,0,0,72,15977,16137,64646,3,49627,NA,"As of October 19, 2024, red tide was confirmed off the coast of Florida's Pinellas Gulf, with high concentrations of the irritant 15 miles west of Clearwater.

https://t.co/cu1hfEiFdK",NA,FALSE,NA
"116","@FloridaPoison Another plague for summer 2024😵‍💫","1848424260298997796","en",FALSE,2024-10-22 03:02:36,"1393376734683222016","everyone","1848560560293745007","https://pbs.twimg.com/profile_images/1519396563298172930/iQQTLCQh_normal.jpg",NA,"ChildlessDogDude 🌊☮️","DaBeachDude1","Island","2021-05-15T01:25:09.000Z",FALSE,FALSE,"Harris 2024! Just a dude bouncing through life who resisted, wore a mask, and got vaccinated. I’m both the Rider and the Storm! Formerly JohnnyHuma😎☮️🌊✡️🇺🇦","1841560466596024681",0,0,0,0,0,7,2480,4089,19701,8,109115,NA,NA,"236390420",TRUE,NA
"117","RT @FloridaPoison: State leaders say they found red tide in high concentrations 15 miles west of Clearwater; medium concentrations west of Indian Rocks Beach, and low concentrations at three other site off the southern Pinellas County beaches. #Poison Help 1-800-222-1222. . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848504998306492608","en",FALSE,2024-10-21 23:21:49,"3362540759","everyone","1848504998306492608","https://pbs.twimg.com/profile_images/799037618914729984/hzW2fHCV_normal.jpg",NA,"alice","riders1friend2","Cleveland, OH","2015-07-06T14:58:07.000Z",FALSE,FALSE,"former R.N., retired atty. music, reading, horticulture, drawing, animals",NA,1,0,0,0,0,0,2068,2452,149661,24,46030,NA,"RT @FloridaPoison: State leaders say they found red tide in high concentrations 15 miles west of Clearwater; medium concentrations west of Indian Rocks Beach, and low concentrations at three other site off the southern Pinellas County beaches. #Poison Help 1-800-222-1222. https://t.co/7TANlNHayU",NA,FALSE,NA
"118","Red tide is confirmed off the Pinellas Gulf coast . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848500387717714280","en",FALSE,2024-10-21 23:03:30,"11634242","everyone","1848500387717714280","https://pbs.twimg.com/profile_images/1587344463097110528/rD1CLTE7_normal.jpg",NA,"Shelley Evans","ShelleyJEvans","Virginia, USA","2007-12-29T16:43:07.000Z",FALSE,FALSE,"Politics, history, film, humor, dogs, Italy, Motown, puns",NA,0,0,0,0,0,4,1355,5006,84249,55,52045,NA,"Red tide is confirmed off the Pinellas Gulf coast https://t.co/XMDTGqkD8X",NA,FALSE,NA
"119","@sjstill I know.","1848384950380134734","en",FALSE,2024-10-21 18:34:49,"813807153064636416","everyone","1848432770420220058","https://pbs.twimg.com/profile_images/1682064951341465603/K8qB0wd1_normal.jpg",NA,"Sherry RN Resists","apissedoffnurse","Florida","2016-12-27T18:02:00.000Z",FALSE,FALSE,"Widow, retired RN, mom and grandmother, and a disabled person.","1843691609046811069",0,0,1,0,0,21,13500,13574,200879,0,335773,NA,NA,"32226736",TRUE,NA
"120","@apissedoffnurse Ugh!","1848384950380134734","und",FALSE,2024-10-21 18:32:51,"32226736","everyone","1848432277333631249","https://pbs.twimg.com/profile_images/1646512263019495428/WKzHhrd5_normal.jpg",NA,"Susan Jane (🌻, 🇺🇦, 😷, 🏳️‍🌈)","sjstill",NA,"2009-04-17T00:43:56.000Z",FALSE,FALSE,"Retired DOD Budget Analyst, Navy Spouse, mother & grandmother. Learning to sail my O’Day 34SD. Loves traveling, skiing, spending time with the grandkids.","1693237405224940025",0,1,1,0,0,3,2968,1175,140793,14,288869,NA,NA,"813807153064636416",TRUE,NA
"121","RT @apissedoffnurse: . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848432253120196848","zxx",FALSE,2024-10-21 18:32:46,"32226736","everyone","1848432253120196848","https://pbs.twimg.com/profile_images/1646512263019495428/WKzHhrd5_normal.jpg",NA,"Susan Jane (🌻, 🇺🇦, 😷, 🏳️‍🌈)","sjstill",NA,"2009-04-17T00:43:56.000Z",FALSE,FALSE,"Retired DOD Budget Analyst, Navy Spouse, mother & grandmother. Learning to sail my O’Day 34SD. Loves traveling, skiing, spending time with the grandkids.","1693237405224940025",2,0,0,0,0,0,2968,1175,140793,14,288869,NA,"RT @apissedoffnurse: https://t.co/WemuayePYF",NA,FALSE,NA
"122","State leaders say they found red tide in high concentrations 15 miles west of Clearwater; medium concentrations west of Indian Rocks Beach, and low concentrations at three other site off the southern Pinellas County beaches. #Poison Help 1-800-222-1222. . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848424260298997796","en",FALSE,2024-10-21 18:01:00,"236390420","everyone","1848424260298997796","https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg","https://t.co/JPynmUPoh3","FL Poison Control","FloridaPoison","Florida, USA","2011-01-10T13:44:51.000Z",FALSE,FALSE,"Florida's Poison Control Centers provide free, confidential help with poisoning emergencies 24/7/365 @ 1-800-222-1222. RTs/follows/favorites ≠ endorsement",NA,1,1,1,0,0,151,1211,429,10146,21,2582,NA,"State leaders say they found red tide in high concentrations 15 miles west of Clearwater; medium concentrations west of Indian Rocks Beach, and low concentrations at three other site off the southern Pinellas County beaches. #Poison Help 1-800-222-1222. https://t.co/7TANlNHayU",NA,FALSE,NA
"123","RT @apissedoffnurse: . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848385409966817413","zxx",FALSE,2024-10-21 15:26:37,"717468384015859712","everyone","1848385409966817413","https://pbs.twimg.com/profile_images/1457064804019998725/JlLG25cW_normal.jpg",NA,"🌈M. L. Owen, #IAmAntifa🏳️‍🌈 🇺🇸🇺🇦🦅","MarthaLynneOwe1","Southern NH","2016-04-05T21:46:07.000Z",FALSE,FALSE,"Patriot, Feminist, Christian, therefore Democrat, liberal, grandmother, Anti-Fascist, she/her/y’all. Biden/Harris 2024!!",NA,2,0,0,0,0,0,9065,5836,1520297,19,1246303,NA,"RT @apissedoffnurse: https://t.co/WemuayePYF",NA,FALSE,NA
"124",". https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848384950380134734","zxx",TRUE,2024-10-21 15:24:48,"813807153064636416","everyone","1848384950380134734","https://pbs.twimg.com/profile_images/1682064951341465603/K8qB0wd1_normal.jpg",NA,"Sherry RN Resists","apissedoffnurse","Florida","2016-12-27T18:02:00.000Z",FALSE,FALSE,"Widow, retired RN, mom and grandmother, and a disabled person.","1843691609046811069",2,1,0,0,0,40,13500,13574,200879,0,335773,NA,"https://t.co/WemuayePYF",NA,FALSE,NA
"125","""#RedTides, which scientists refer to as harmful #algae #blooms, occur when #aquatic microorganisms grow out of control, producing #toxins that can kill #fish, make #shellfish unsafe to eat and leave the air difficult to breathe"" #Florida #Gulf #Milton . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848326739862138964","en",FALSE,2024-10-21 11:33:29,"1075326978","everyone","1848326739862138964","https://pbs.twimg.com/profile_images/1358225937620434944/iXHiYpw7_normal.jpg",NA,"Catherine Hughes","Cmh176Hughes",NA,"2013-01-10T01:09:09.000Z",FALSE,FALSE,"mom, climate change advocate",NA,0,0,0,0,0,33,412,876,7997,4,8277,NA,"""#RedTides, which scientists refer to as harmful #algae #blooms, occur when #aquatic microorganisms grow out of control, producing #toxins that can kill #fish, make #shellfish unsafe to eat and leave the air difficult to breathe"" #Florida #Gulf #Milton https://t.co/ruhE8RMRwb",NA,FALSE,NA
"126",". https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1848065516474175774","zxx",FALSE,2024-10-20 18:15:29,"3110461544","everyone","1848065516474175774","https://pbs.twimg.com/profile_images/1552055823383281666/0U4hcuc0_normal.jpg",NA,"Dr. Earhart Sampson, PhD 🌍🌻","sampson_elaine","Oegstgeest","2015-03-27T16:34:19.000Z",FALSE,FALSE,"Coll prof 30 yrs. Cog/SocPsy. married, 1 son, 1 dil. Camping, birding, snorkling, reading, history, science #ClimateBrawl #Theresistance  Knowledge is Good.","1679329413840748545",0,0,1,0,0,3,3460,1784,680067,85,599755,NA,"https://t.co/SNj2auOXu2",NA,FALSE,NA
"127","Red tide is confirmed off the Pinellas Gulf coast - WUSF . https   apple news AF6Fn9DtpRSagRDHxE3bduA","1847888084324499810","en",FALSE,2024-10-20 06:30:26,"829414048928235520","everyone","1847888084324499810","https://pbs.twimg.com/profile_images/841171464740986881/JpY9DSoR_normal.jpg",NA,"norman rica","waketfuamerica",NA,"2017-02-08T19:38:13.000Z",FALSE,FALSE,"🌈✡️🇬🇧🇺🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿Resister. Repubs no longer exist,they are the Reprobate Party. SUPPORT UKRAINE. END putin. Gay Dem Always","921881801290846208",0,0,0,0,0,16,4066,4290,204609,10,12153,NA,"Red tide is confirmed off the Pinellas Gulf coast - WUSF https://t.co/DwlL18JQkT",NA,FALSE,NA
"128","RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 



ZetaTalk Comment…  . https   coastalscience noaa gov science areas habs hab forecasts gulf of mexico florida satellite imagery. https   x com i web status 1846953373406581071. https   x com ZT_Followers status 1846953373406581071 photo 1","1847680925301178753","en",FALSE,2024-10-19 16:47:15,"1841150270505472003","everyone","1847680925301178753","https://pbs.twimg.com/profile_images/1842648527203168256/h3JLk2bl_normal.jpg",NA,"Elizabeth","Elizabethw36605","Laverne oklahoma","2024-10-01T16:17:05.000Z",FALSE,FALSE,"#FIGHT FIGHT FIGHT as if your life depended on it! Because it does! #TRUMP IS CIC ....Trump Won!  Lost my BIG ACCOUNT! But i am back! Survivor of Domestic Abuse","1844394637215268907",8,0,0,0,0,0,221,347,8699,0,6163,NA,"RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 

https://t.co/7Lw6CA0nxd

ZetaTalk Comment… https://t.co/U6dEJ4IIKF https://t.co/IpmMdj3eJe",NA,FALSE,NA
"129","Red tide is confirmed off the Pinellas Gulf coast - WUSF -  #GoogleAlerts. https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1847677433555698172","en",FALSE,2024-10-19 16:33:23,"534263140","everyone","1847677433555698172","https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",NA,"Florida Issues","FloridaIssues",NA,"2012-03-23T12:49:26.000Z",FALSE,FALSE,"",NA,0,0,1,0,0,26,1104,11,159040,37,1349,NA,"Red tide is confirmed off the Pinellas Gulf coast - WUSF - https://t.co/YuPGvOS8cw #GoogleAlerts",NA,FALSE,NA
"130","Red tide is confirmed off the Pinellas Gulf coast . https   www wusf org environment 2024 10 19 red tide is confirmed off the pinellas gulf coast","1847675004697129173","en",FALSE,2024-10-19 16:23:43,"62639747","everyone","1847675004697129173","https://pbs.twimg.com/profile_images/977920354315329536/ssC-J9Yw_normal.jpg",NA,"David Mawby","dmawby","Florida, USA","2009-08-03T22:27:19.000Z",FALSE,FALSE,"",NA,0,0,1,0,0,7,3340,2018,67012,11,42572,NA,"Red tide is confirmed off the Pinellas Gulf coast https://t.co/lfh5jmPgQ6",NA,FALSE,NA
"131","RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 



ZetaTalk Comment…  . https   coastalscience noaa gov science areas habs hab forecasts gulf of mexico florida satellite imagery. https   x com i web status 1846953373406581071. https   x com ZT_Followers status 1846953373406581071 photo 1","1847002212616290308","en",FALSE,2024-10-17 19:50:17,"1698651847962038272","everyone","1847002212616290308","https://pbs.twimg.com/profile_images/1718535205466558464/wxQawa3t_normal.jpg","https://t.co/FqniI9GFW6","Zs&Lieder2follow","GI1TIS","Earth","2023-09-04T10:59:25.000Z",FALSE,FALSE,"In the end, the only thing that will matter is LOVE.
Truth, the whole truth, and nothing but the truth
Give me liberty or give me death.","1707022686956732890",8,0,0,0,0,0,670,283,57920,1,112671,NA,"RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 

https://t.co/7Lw6CA0nxd

ZetaTalk Comment… https://t.co/U6dEJ4IIKF https://t.co/IpmMdj3eJe",NA,FALSE,NA
"132","RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 



ZetaTalk Comment…  . https   coastalscience noaa gov science areas habs hab forecasts gulf of mexico florida satellite imagery. https   x com i web status 1846953373406581071. https   x com ZT_Followers status 1846953373406581071 photo 1","1846995038729031978","en",FALSE,2024-10-17 19:21:47,"34189297","everyone","1846995038729031978","https://pbs.twimg.com/profile_images/1697279609287458816/0vk-LpuO_normal.jpg",NA,"Josh","thegreydog","Middle Georgia","2009-04-22T04:56:28.000Z",FALSE,FALSE,"",NA,8,0,0,0,0,0,839,425,18318,3,69751,NA,"RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 

https://t.co/7Lw6CA0nxd

ZetaTalk Comment… https://t.co/U6dEJ4IIKF https://t.co/IpmMdj3eJe",NA,FALSE,NA
"133","RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 



ZetaTalk Comment…  . https   coastalscience noaa gov science areas habs hab forecasts gulf of mexico florida satellite imagery. https   x com i web status 1846953373406581071. https   x com ZT_Followers status 1846953373406581071 photo 1","1846993024016162942","en",FALSE,2024-10-17 19:13:47,"1626138412129419264","everyone","1846993024016162942","https://pbs.twimg.com/profile_images/1745943512351121408/-wCwASUD_normal.jpg",NA,"Ryszard Wit","RyszardWit1","Clermont, FL","2023-02-16T08:37:50.000Z",FALSE,FALSE,"Navy Hospital Corpsman veteran.  Unwavering Trump supporter since D1. Big difference between Awakened and Woke. ⛔️bots ⛔️ porn⛔️ DM.
#TrumpAManiacs
#Trumpalites","1739160341114650745",8,0,0,0,0,0,4055,4104,55847,2,269088,NA,"RT @ZT_Followers: Massive algae blooms have erupted off the Gulf Coast of Florida.

Water samples from 10-09-2024 to 10-16-2024 detected Karenia brevis, red tide, along the coast at levels unlikely to cause respiratory irritation in Pinellas county. 

https://t.co/7Lw6CA0nxd

ZetaTalk Comment… https://t.co/U6dEJ4IIKF https://t.co/IpmMdj3eJe",NA,FALSE,NA
